Phase,Test_ID,Freq_spacing,Nband,FRMSZ_ms,OVLP,Averaging,Noisefr,Floor,VAD,Noise_File,Noise_Category,Clean_File,SNR_dB,PESQ,STOI,SI_SDR,DNSMOS_mos_ovr,DNSMOS_mos_sig,DNSMOS_mos_bak,Status
3,P3_C1_N4_F8_NF1_-5dB,log,4,8,75,1,1,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.552085041999817,0.7297497987747192,8.588661193847656,3.053092746146909,3.441604395187242,4.079400633411318,Success
3,P3_C1_N4_F8_NF2_-5dB,log,4,8,75,1,2,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.5879082679748535,0.7431213855743408,9.13244342803955,2.8218562780925653,3.188589340115947,3.974538288121894,Success
3,P3_C1_N4_F20_NF1_-5dB,log,4,20,75,1,1,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.5308891534805298,0.7462682127952576,8.947304725646973,3.5157102586707776,3.8819021426909197,4.383064111757168,Success
3,P3_C1_N4_F20_NF2_-5dB,log,4,20,75,1,2,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.5678966045379639,0.7346510291099548,8.908164978027344,3.0422576360326006,3.455807846300716,4.025350439335275,Success
3,P3_C1_N4_F25_NF1_-5dB,log,4,25,75,1,1,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.5078256130218506,0.7438814640045166,8.918920516967773,2.8033609831197204,3.103199111110614,4.087047320926893,Success
3,P3_C1_N4_F25_NF2_-5dB,log,4,25,75,1,2,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.5737332105636597,0.748041570186615,8.830684661865234,2.9952326849192255,3.3480344578353334,4.133635783858876,Success
3,P3_C1_N8_F8_NF1_-5dB,log,8,8,75,1,1,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.6315778493881226,0.7407567501068115,8.955343246459961,2.573923159587188,2.8730120091937077,3.994659693491458,Success
3,P3_C1_N8_F8_NF2_-5dB,log,8,8,75,1,2,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.6059973239898682,0.7413923740386963,9.319450378417969,3.634964750203097,4.021247142348916,4.371386037820075,Success
3,P3_C1_N8_F20_NF1_-5dB,log,8,20,75,1,1,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.6807522773742676,0.7379864454269409,8.996236801147461,2.737559571883686,3.2951985698985533,3.6127146773017995,Success
3,P3_C1_N8_F20_NF2_-5dB,log,8,20,75,1,2,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.549782156944275,0.749842643737793,9.045004844665527,3.2452913056661554,3.6211966623558975,4.183103505874966,Success
3,P3_C1_N8_F25_NF1_-5dB,log,8,25,75,1,1,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.5466020107269287,0.7439286708831787,8.94839096069336,2.9592775331156367,3.3659742089597,3.9670806459468144,Success
3,P3_C1_N8_F25_NF2_-5dB,log,8,25,75,1,2,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.5376414060592651,0.7421597838401794,8.876824378967285,3.312908777587452,3.7295626583862838,4.206703794402905,Success
3,P3_C1_N16_F8_NF1_-5dB,log,16,8,75,1,1,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.5936322212219238,0.7364540696144104,8.771891593933105,2.960191672752192,3.3422005501544207,4.119562108018299,Success
3,P3_C1_N16_F8_NF2_-5dB,log,16,8,75,1,2,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.638280987739563,0.7432621717453003,9.09913444519043,2.8926640001083546,3.322001177048089,3.9121312293782644,Success
3,P3_C1_N16_F20_NF1_-5dB,log,16,20,75,1,1,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.6424832344055176,0.7464643716812134,9.039817810058594,3.3034157621158227,3.7204140433059205,4.2102585412480344,Success
3,P3_C1_N16_F20_NF2_-5dB,log,16,20,75,1,2,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.606025218963623,0.745381236076355,9.153667449951172,3.105600117429116,3.466890700118978,4.184165683586751,Success
3,P3_C1_N16_F25_NF1_-5dB,log,16,25,75,1,1,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.6538246870040894,0.7496567964553833,9.145514488220215,3.084124373789246,3.4306777321788964,4.200893444706508,Success
3,P3_C1_N16_F25_NF2_-5dB,log,16,25,75,1,2,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.5354974269866943,0.7480369806289673,9.134882926940918,3.220766709693182,3.631844592176859,4.122443544013926,Success
3,P3_C1_N4_F8_NF1_-5dB,log,4,8,75,1,1,0.5,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.2120903730392456,0.6086726784706116,3.609034776687622,1.879874970784357,1.9787086710897819,3.764437317183458,Success
3,P3_C1_N4_F8_NF2_-5dB,log,4,8,75,1,2,0.5,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.2404594421386719,0.6448937058448792,3.9238839149475098,1.9767476238426007,2.132987357165142,3.6647262464124255,Success
3,P3_C1_N4_F20_NF1_-5dB,log,4,20,75,1,1,0.5,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.21564519405365,0.6232890486717224,3.4721436500549316,2.0737337681082995,2.2738067950250787,3.5999579591886146,Success
3,P3_C1_N4_F20_NF2_-5dB,log,4,20,75,1,2,0.5,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.1926472187042236,0.6268895864486694,4.261667728424072,1.9971503552139453,2.079527902899525,3.9204179054345567,Success
3,P3_C1_N4_F25_NF1_-5dB,log,4,25,75,1,1,0.5,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.1944549083709717,0.6294288039207458,3.9223172664642334,1.9270319731849033,2.0741250532727937,3.7089781012368634,Success
3,P3_C1_N4_F25_NF2_-5dB,log,4,25,75,1,2,0.5,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.2072722911834717,0.5928872227668762,3.291980743408203,2.2562206725608163,2.3609660780102963,4.141846817686103,Success
3,P3_C1_N8_F8_NF1_-5dB,log,8,8,75,1,1,0.5,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.2113968133926392,0.6125166416168213,3.5979528427124023,1.8249106870524785,1.908250058926625,3.84711062488101,Success
3,P3_C1_N8_F8_NF2_-5dB,log,8,8,75,1,2,0.5,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.2133601903915405,0.6458979249000549,3.9587247371673584,1.9443494516654658,2.1208764159215154,3.597415802551379,Success
3,P3_C1_N8_F20_NF1_-5dB,log,8,20,75,1,1,0.5,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.195378065109253,0.6032703518867493,3.82554030418396,2.1918464702915768,2.31452636300667,3.995629414967242,Success
3,P3_C1_N8_F20_NF2_-5dB,log,8,20,75,1,2,0.5,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.1777383089065552,0.6053060293197632,3.5654778480529785,1.8045608834557014,1.7785418295779027,4.111937084204508,Success
3,P3_C1_N8_F25_NF1_-5dB,log,8,25,75,1,1,0.5,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.2161856889724731,0.6207956671714783,3.9041786193847656,1.7082469631005228,1.712860694263949,4.026792617508883,Success
3,P3_C1_N8_F25_NF2_-5dB,log,8,25,75,1,2,0.5,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.2053327560424805,0.6398434042930603,3.841190814971924,1.746736527758339,1.8062758995230583,3.7098739249278925,Success
3,P3_C1_N16_F8_NF1_-5dB,log,16,8,75,1,1,0.5,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.187954068183899,0.6396127939224243,3.689284086227417,2.3608577584124717,2.5544481997027075,3.9257945766247886,Success
3,P3_C1_N16_F8_NF2_-5dB,log,16,8,75,1,2,0.5,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.2058827877044678,0.6501206159591675,4.030429840087891,1.7968171198649325,1.8564754515367967,4.0523043103595615,Success
3,P3_C1_N16_F20_NF1_-5dB,log,16,20,75,1,1,0.5,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.2306796312332153,0.6237829327583313,4.041093826293945,2.2764503479601137,2.467464537994576,3.941216507328893,Success
