clean_file,enhanced_file,sampling_rate,PESQ_Noisy,SI_SDR_Noisy,STOI_Noisy,DNSMOS_p808_mos_Noisy,DNSMOS_mos_sig_Noisy,DNSMOS_mos_bak_Noisy,DNSMOS_mos_ovr_Noisy,source_file,enhanced_file_mband_py_log_full_stream_og_wts_avr1,sampling_rate_mband_py_log_full_stream_og_wts_avr1,PESQ_mband_py_log_full_stream_og_wts_avr1,SI_SDR_mband_py_log_full_stream_og_wts_avr1,STOI_mband_py_log_full_stream_og_wts_avr1,DNSMOS_p808_mos_mband_py_log_full_stream_og_wts_avr1,DNSMOS_mos_sig_mband_py_log_full_stream_og_wts_avr1,DNSMOS_mos_bak_mband_py_log_full_stream_og_wts_avr1,DNSMOS_mos_ovr_mband_py_log_full_stream_og_wts_avr1,source_file_mband_py_log_full_stream_og_wts_avr1,enhanced_file_mband_py_log_full_stream_og_wts_avr0,sampling_rate_mband_py_log_full_stream_og_wts_avr0,PESQ_mband_py_log_full_stream_og_wts_avr0,SI_SDR_mband_py_log_full_stream_og_wts_avr0,STOI_mband_py_log_full_stream_og_wts_avr0,DNSMOS_p808_mos_mband_py_log_full_stream_og_wts_avr0,DNSMOS_mos_sig_mband_py_log_full_stream_og_wts_avr0,DNSMOS_mos_bak_mband_py_log_full_stream_og_wts_avr0,DNSMOS_mos_ovr_mband_py_log_full_stream_og_wts_avr0,source_file_mband_py_log_full_stream_og_wts_avr0,enhanced_file_mband_py_log_hanning_avr1,sampling_rate_mband_py_log_hanning_avr1,PESQ_mband_py_log_hanning_avr1,SI_SDR_mband_py_log_hanning_avr1,STOI_mband_py_log_hanning_avr1,DNSMOS_p808_mos_mband_py_log_hanning_avr1,DNSMOS_mos_sig_mband_py_log_hanning_avr1,DNSMOS_mos_bak_mband_py_log_hanning_avr1,DNSMOS_mos_ovr_mband_py_log_hanning_avr1,source_file_mband_py_log_hanning_avr1,enhanced_file_mband_py_log_hanning_avr0,sampling_rate_mband_py_log_hanning_avr0,PESQ_mband_py_log_hanning_avr0,SI_SDR_mband_py_log_hanning_avr0,STOI_mband_py_log_hanning_avr0,DNSMOS_p808_mos_mband_py_log_hanning_avr0,DNSMOS_mos_sig_mband_py_log_hanning_avr0,DNSMOS_mos_bak_mband_py_log_hanning_avr0,DNSMOS_mos_ovr_mband_py_log_hanning_avr0,source_file_mband_py_log_hanning_avr0,noise_category
p092_emo_adoration_freeform,BASELINE_p092_emo_adoration_freeform_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR[0]dB,16000,1.0672342777252195,-0.0616480335593223,0.6657214164733887,2.339170495669047,4.153013232777118,2.080801474717147,2.5163650343384623,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_adoration_freeform_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR[0]dB_CLN-p092_emo_adoration_freeform.csv,mband_py_N6_log_AVR1_p092_emo_adoration_freeform_Noise Recordings_Car Noise_60mph_SNR[0]dB,16000,1.2671520709991455,5.6748046875,0.7537673711776733,3.046590288480123,2.810778365300241,3.073967908104199,2.268856058178847,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_adoration_freeform_Noise Recordings_Car Noise_60mph_SNR[0]dB_CLN-p092_emo_adoration_freeform.csv,mband_py_N6_log_AVR0_p092_emo_adoration_freeform_Noise Recordings_Car Noise_60mph_SNR[0]dB,16000,1.2360271215438845,5.618362903594971,0.7458537220954895,3.1609832048416138,2.446859485279582,2.86048025359222,1.980848239922997,mband_py_N6_log_AVR0_metrics.csv_ENH-mband_py_N6_log_AVR0_p092_emo_adoration_freeform_Noise Recordings_Car Noise_60mph_SNR[0]dB_CLN-p092_emo_adoration_freeform.csv,mband_py_N6_log_AVR1_p092_emo_adoration_freeform_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR[0]dB,16000,1.177619695663452,2.18114972114563,0.6399027705192566,2.6065427462259927,2.8488322159340527,2.2154353357811005,1.9279165801536169,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_adoration_freeform_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR[0]dB_CLN-p092_emo_adoration_freeform.csv,mband_py_N6_log_AVR0_p092_emo_adoration_freeform_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR[0]dB,16000,1.137006759643555,1.8022847175598145,0.6304224133491516,2.5767167806625366,1.7555876000029955,2.1285442485985926,1.3621864685063798,mband_py_N6_log_AVR0_metrics.csv_ENH-mband_py_N6_log_AVR0_p092_emo_adoration_freeform_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR[0]dB_CLN-p092_emo_adoration_freeform.csv,Babble
p092_emo_adoration_sentences,BASELINE_p092_emo_adoration_sentences_NOIZEUS_NOISE_DATASET_Car Noise_60mph_SNR[0]dB,16000,1.0904881954193115,0.0255754683166742,0.6831189393997192,3.291677815573556,3.982278203567337,2.3249485526839133,2.6397158640076546,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_adoration_sentences_NOIZEUS_NOISE_DATASET_Car Noise_60mph_SNR[0]dB_CLN-p092_emo_adoration_sentences.csv,mband_py_N6_log_AVR1_p092_emo_adoration_sentences_Noise Recordings_Car Noise_Idle Noise_40mph_SNR[0]dB,16000,1.310908555984497,5.923974514007568,0.6735567450523376,3.3552473272596086,3.714133057718738,2.786026681128832,2.6481893818037223,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_adoration_sentences_Noise Recordings_Car Noise_Idle Noise_40mph_SNR[0]dB_CLN-p092_emo_adoration_sentences.csv,mband_py_N6_log_AVR0_p092_emo_adoration_sentences_Noise Recordings_Car Noise_Idle Noise_40mph_SNR[0]dB,16000,1.292182683944702,6.163480281829834,0.6591672301292419,3.241221053259713,2.176210197313766,2.933709402335073,1.799146714283302,mband_py_N6_log_AVR0_metrics.csv_ENH-mband_py_N6_log_AVR0_p092_emo_adoration_sentences_Noise Recordings_Car Noise_Idle Noise_40mph_SNR[0]dB_CLN-p092_emo_adoration_sentences.csv,mband_py_N6_log_AVR1_p092_emo_adoration_sentences_NOIZEUS_NOISE_DATASET_Car Noise_60mph_SNR[0]dB,16000,1.3055312633514404,5.606421947479248,0.6816586852073669,3.34767941066197,3.4182760181377376,2.809206584346452,2.4787755823606226,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_adoration_sentences_NOIZEUS_NOISE_DATASET_Car Noise_60mph_SNR[0]dB_CLN-p092_emo_adoration_sentences.csv,mband_py_N6_log_AVR0_p092_emo_adoration_sentences_NOIZEUS_NOISE_DATASET_Car Noise_60mph_SNR[0]dB,16000,1.26230788230896,5.649228572845459,0.6692062020301819,3.2618236201150075,2.420531186568618,2.6191071155051544,1.852529269945988,mband_py_N6_log_AVR0_metrics.csv_ENH-mband_py_N6_log_AVR0_p092_emo_adoration_sentences_NOIZEUS_NOISE_DATASET_Car Noise_60mph_SNR[0]dB_CLN-p092_emo_adoration_sentences.csv,Car
p092_emo_amazement_freeform,BASELINE_p092_emo_amazement_freeform_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_40mph_SNR[0]dB,16000,1.046845555305481,-0.0022661311086267,0.736253023147583,2.7483157430376326,4.077721650315152,1.8823738212561207,2.376026342813176,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_amazement_freeform_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_40mph_SNR[0]dB_CLN-p092_emo_amazement_freeform.csv,mband_py_N6_log_AVR1_p092_emo_amazement_freeform_Noise Recordings_Car Noise_Idle Noise_60mph_SNR[0]dB,16000,1.2200168371200562,7.662837028503418,0.7506234645843506,2.8446790831429616,3.515293451243395,2.608896513103332,2.576663561125646,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_amazement_freeform_Noise Recordings_Car Noise_Idle Noise_60mph_SNR[0]dB_CLN-p092_emo_amazement_freeform.csv,mband_py_N6_log_AVR0_p092_emo_amazement_freeform_Noise Recordings_Car Noise_Idle Noise_60mph_SNR[0]dB,16000,1.218456506729126,7.921180248260498,0.7507510185241699,3.0227597100394115,2.8420338271843355,2.593405713576803,2.225307032463285,mband_py_N6_log_AVR0_metrics.csv_ENH-mband_py_N6_log_AVR0_p092_emo_amazement_freeform_Noise Recordings_Car Noise_Idle Noise_60mph_SNR[0]dB_CLN-p092_emo_amazement_freeform.csv,mband_py_N6_log_AVR1_p092_emo_amazement_freeform_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_40mph_SNR[0]dB,16000,1.217595458030701,7.736223220825195,0.7312330007553101,2.861349242074149,3.3318624331066995,2.639598742815231,2.514453684295582,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_amazement_freeform_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_40mph_SNR[0]dB_CLN-p092_emo_amazement_freeform.csv,mband_py_N6_log_AVR0_p092_emo_amazement_freeform_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_40mph_SNR[0]dB,16000,1.2148922681808472,7.881202220916748,0.7276410460472107,2.8104352269853865,2.5804165868258857,2.337650022966072,1.9035272629875029,mband_py_N6_log_AVR0_metrics.csv_ENH-mband_py_N6_log_AVR0_p092_emo_amazement_freeform_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_40mph_SNR[0]dB_CLN-p092_emo_amazement_freeform.csv,Car
p092_emo_amazement_sentences,BASELINE_p092_emo_amazement_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR[0]dB,16000,1.0949115753173828,0.0157875958830118,0.6954527497291565,3.091194868087769,4.021723695920817,2.1745096029849966,2.5055831200872976,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_amazement_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR[0]dB_CLN-p092_emo_amazement_sentences.csv,mband_py_N6_log_AVR1_p092_emo_amazement_sentences_Noise Recordings_Construction_Crane_Moving_SNR[0]dB,16000,1.0948752164840698,1.112362027168274,0.6276364326477051,2.372020483016968,3.728055436096863,1.90077669024406,2.308424614634468,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_amazement_sentences_Noise Recordings_Construction_Crane_Moving_SNR[0]dB_CLN-p092_emo_amazement_sentences.csv,mband_py_N6_log_AVR0_p092_emo_amazement_sentences_Noise Recordings_Construction_Crane_Moving_SNR[0]dB,16000,1.115487575531006,1.9013314247131348,0.6161000728607178,2.254730701446533,3.610104124414795,1.730267132758218,1.970415767361092,mband_py_N6_log_AVR0_metrics.csv_ENH-mband_py_N6_log_AVR0_p092_emo_amazement_sentences_Noise Recordings_Construction_Crane_Moving_SNR[0]dB_CLN-p092_emo_amazement_sentences.csv,mband_py_N6_log_AVR1_p092_emo_amazement_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR[0]dB,16000,1.3312737941741943,7.435550689697266,0.6899481415748596,2.9929757118225098,3.474497203459999,2.360096076458837,2.3503098853849727,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_amazement_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR[0]dB_CLN-p092_emo_amazement_sentences.csv,mband_py_N6_log_AVR0_p092_emo_amazement_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR[0]dB,16000,1.2618372440338137,7.273860454559326,0.6779011487960815,3.032784938812256,2.0212960791848418,2.314759342157153,1.59716419693582,mband_py_N6_log_AVR0_metrics.csv_ENH-mband_py_N6_log_AVR0_p092_emo_amazement_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR[0]dB_CLN-p092_emo_amazement_sentences.csv,Car
p092_emo_amusement_freeform,BASELINE_p092_emo_amusement_freeform_NOIZEUS_NOISE_DATASET_Construction_Crane_Moving_SNR[0]dB,16000,1.031414270401001,-0.0358588807284832,0.6414271593093872,2.2904826402664185,3.5712718763632827,1.4094170508500428,1.6665326785880443,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_amusement_freeform_NOIZEUS_NOISE_DATASET_Construction_Crane_Moving_SNR[0]dB_CLN-p092_emo_amusement_freeform.csv,mband_py_N6_log_AVR1_p092_emo_amusement_freeform_Noise Recordings_Construction_Drilling_SNR[0]dB,16000,1.0903620719909668,6.236266136169434,0.592629075050354,2.4516557455062866,2.988377956059993,2.0078379992193955,1.9449313756360287,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_amusement_freeform_Noise Recordings_Construction_Drilling_SNR[0]dB_CLN-p092_emo_amusement_freeform.csv,mband_py_N6_log_AVR0_p092_emo_amusement_freeform_Noise Recordings_Construction_Drilling_SNR[0]dB,16000,1.081249117851257,5.587664604187012,0.5606286525726318,2.442522525787353,2.4624671880923046,1.9358464025094244,1.632259578452176,mband_py_N6_log_AVR0_metrics.csv_ENH-mband_py_N6_log_AVR0_p092_emo_amusement_freeform_Noise Recordings_Construction_Drilling_SNR[0]dB_CLN-p092_emo_amusement_freeform.csv,mband_py_N6_log_AVR1_p092_emo_amusement_freeform_NOIZEUS_NOISE_DATASET_Construction_Crane_Moving_SNR[0]dB,16000,1.0455836057662964,1.726027250289917,0.6436781287193298,2.2212096452713013,3.7031765540442008,1.5856631797785372,1.8927555067975,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_amusement_freeform_NOIZEUS_NOISE_DATASET_Construction_Crane_Moving_SNR[0]dB_CLN-p092_emo_amusement_freeform.csv,mband_py_N6_log_AVR0_p092_emo_amusement_freeform_NOIZEUS_NOISE_DATASET_Construction_Crane_Moving_SNR[0]dB,16000,1.0549917221069336,1.2869535684585571,0.6567182540893555,2.255679130554199,3.4233168110473806,1.7695329850594748,1.9511133606709088,mband_py_N6_log_AVR0_metrics.csv_ENH-mband_py_N6_log_AVR0_p092_emo_amusement_freeform_NOIZEUS_NOISE_DATASET_Construction_Crane_Moving_SNR[0]dB_CLN-p092_emo_amusement_freeform.csv,Construction
p092_emo_amusement_sentences,BASELINE_p092_emo_amusement_sentences_NOIZEUS_NOISE_DATASET_Construction_Drilling_SNR[0]dB,16000,1.0514533519744873,-0.0219533685594797,0.6786617636680603,2.6263198852539062,3.6337719950285288,1.6504708068332006,1.865346168585879,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_amusement_sentences_NOIZEUS_NOISE_DATASET_Construction_Drilling_SNR[0]dB_CLN-p092_emo_amusement_sentences.csv,mband_py_N6_log_AVR1_p092_emo_amusement_sentences_Noise Recordings_Construction_Jackhammer1_SNR[0]dB,16000,1.1281862258911133,2.6632800102233887,0.7064136862754822,2.547134796778361,3.4008339307297786,1.753401934320694,1.807955954236722,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_amusement_sentences_Noise Recordings_Construction_Jackhammer1_SNR[0]dB_CLN-p092_emo_amusement_sentences.csv,mband_py_N6_log_AVR0_p092_emo_amusement_sentences_Noise Recordings_Construction_Jackhammer1_SNR[0]dB,16000,1.143369436264038,0.3667749762535095,0.7089863419532776,2.468253453572592,3.0546843546295714,1.6765833482501349,1.766318093747941,mband_py_N6_log_AVR0_metrics.csv_ENH-mband_py_N6_log_AVR0_p092_emo_amusement_sentences_Noise Recordings_Construction_Jackhammer1_SNR[0]dB_CLN-p092_emo_amusement_sentences.csv,mband_py_N6_log_AVR1_p092_emo_amusement_sentences_NOIZEUS_NOISE_DATASET_Construction_Drilling_SNR[0]dB,16000,1.134271264076233,4.155594825744629,0.6667873859405518,2.919566790262858,2.547653957535961,2.102728130205612,1.7297376793411077,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_amusement_sentences_NOIZEUS_NOISE_DATASET_Construction_Drilling_SNR[0]dB_CLN-p092_emo_amusement_sentences.csv,mband_py_N6_log_AVR0_p092_emo_amusement_sentences_NOIZEUS_NOISE_DATASET_Construction_Drilling_SNR[0]dB,16000,1.125171422958374,4.4684014320373535,0.6598540544509888,2.609351555506388,1.3864800448235262,2.012438624772758,1.1292652248507655,mband_py_N6_log_AVR0_metrics.csv_ENH-mband_py_N6_log_AVR0_p092_emo_amusement_sentences_NOIZEUS_NOISE_DATASET_Construction_Drilling_SNR[0]dB_CLN-p092_emo_amusement_sentences.csv,Construction
p092_emo_anger_freeform,BASELINE_p092_emo_anger_freeform_NOIZEUS_NOISE_DATASET_Construction_Jackhammer1_SNR[0]dB,16000,1.0795637369155884,-0.0186902247369289,0.6950518488883972,2.215935502733504,3.967556965941901,1.3496612515425508,1.7340406732599705,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_anger_freeform_NOIZEUS_NOISE_DATASET_Construction_Jackhammer1_SNR[0]dB_CLN-p092_emo_anger_freeform.csv,mband_py_N6_log_AVR1_p092_emo_anger_freeform_Noise Recordings_Construction_Jackhammer2_SNR[0]dB,16000,1.0736004114151,2.6885480880737305,0.6176978349685669,2.3389597620282854,2.735854720315239,1.7179512790640732,1.6773062189991788,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_anger_freeform_Noise Recordings_Construction_Jackhammer2_SNR[0]dB_CLN-p092_emo_anger_freeform.csv,mband_py_N6_log_AVR0_p092_emo_anger_freeform_Noise Recordings_Construction_Jackhammer2_SNR[0]dB,16000,1.0608510971069336,1.6133760213851929,0.6048945188522339,2.202203171593802,2.991488871300324,1.5884356131613178,1.606121620515692,mband_py_N6_log_AVR0_metrics.csv_ENH-mband_py_N6_log_AVR0_p092_emo_anger_freeform_Noise Recordings_Construction_Jackhammer2_SNR[0]dB_CLN-p092_emo_anger_freeform.csv,mband_py_N6_log_AVR1_p092_emo_anger_freeform_NOIZEUS_NOISE_DATASET_Construction_Jackhammer1_SNR[0]dB,16000,1.135170817375183,1.5342618227005005,0.7047900557518005,2.4303680658340454,3.0806623172025795,1.5139970213299676,1.5800679875761685,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_anger_freeform_NOIZEUS_NOISE_DATASET_Construction_Jackhammer1_SNR[0]dB_CLN-p092_emo_anger_freeform.csv,mband_py_N6_log_AVR0_p092_emo_anger_freeform_NOIZEUS_NOISE_DATASET_Construction_Jackhammer1_SNR[0]dB,16000,1.11833655834198,1.328230619430542,0.6896639466285706,2.284946123758952,3.134278586600971,1.4575436393722931,1.5706563486936906,mband_py_N6_log_AVR0_metrics.csv_ENH-mband_py_N6_log_AVR0_p092_emo_anger_freeform_NOIZEUS_NOISE_DATASET_Construction_Jackhammer1_SNR[0]dB_CLN-p092_emo_anger_freeform.csv,Construction
p092_emo_anger_sentences,BASELINE_p092_emo_anger_sentences_NOIZEUS_NOISE_DATASET_Construction_Jackhammer2_SNR[0]dB,16000,1.0799018144607544,-0.0100509766489267,0.6121392846107483,2.4460514272962297,3.250561075130048,1.526948585882361,1.7481148841577556,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_anger_sentences_NOIZEUS_NOISE_DATASET_Construction_Jackhammer2_SNR[0]dB_CLN-p092_emo_anger_sentences.csv,mband_py_N6_log_AVR1_p092_emo_anger_sentences_Noise Recordings_Construction_Trucks_Unloading_SNR[0]dB,16000,1.2204073667526243,5.809439659118652,0.6503831148147583,2.425571543829782,3.40437947857365,1.9532754084151656,2.0560621672100785,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_anger_sentences_Noise Recordings_Construction_Trucks_Unloading_SNR[0]dB_CLN-p092_emo_anger_sentences.csv,mband_py_N6_log_AVR0_p092_emo_anger_sentences_Noise Recordings_Construction_Trucks_Unloading_SNR[0]dB,16000,1.1735044717788696,4.980372905731201,0.6500717401504517,2.260611023221697,2.804555237156192,1.6424338560921623,1.5728993878972888,mband_py_N6_log_AVR0_metrics.csv_ENH-mband_py_N6_log_AVR0_p092_emo_anger_sentences_Noise Recordings_Construction_Trucks_Unloading_SNR[0]dB_CLN-p092_emo_anger_sentences.csv,mband_py_N6_log_AVR1_p092_emo_anger_sentences_NOIZEUS_NOISE_DATASET_Construction_Jackhammer2_SNR[0]dB,16000,1.0985767841339111,2.020435571670532,0.6022441387176514,2.249949829918997,2.942790696455676,1.88398133470684,1.869832075533761,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_anger_sentences_NOIZEUS_NOISE_DATASET_Construction_Jackhammer2_SNR[0]dB_CLN-p092_emo_anger_sentences.csv,mband_py_N6_log_AVR0_p092_emo_anger_sentences_NOIZEUS_NOISE_DATASET_Construction_Jackhammer2_SNR[0]dB,16000,1.107858180999756,1.844273328781128,0.5915647149085999,2.1804019723619734,2.2039223273744124,1.6111233362417714,1.3845761307834086,mband_py_N6_log_AVR0_metrics.csv_ENH-mband_py_N6_log_AVR0_p092_emo_anger_sentences_NOIZEUS_NOISE_DATASET_Construction_Jackhammer2_SNR[0]dB_CLN-p092_emo_anger_sentences.csv,Construction
p092_emo_confusion_freeform,BASELINE_p092_emo_confusion_freeform_NOIZEUS_NOISE_DATASET_Construction_Trucks_Unloading_SNR[0]dB,16000,1.0653318166732788,-0.0294066499918699,0.5996916890144348,2.10508063861302,3.5185175291529207,1.6680967000642646,1.9837911049820407,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_confusion_freeform_NOIZEUS_NOISE_DATASET_Construction_Trucks_Unloading_SNR[0]dB_CLN-p092_emo_confusion_freeform.csv,mband_py_N6_log_AVR1_p092_emo_confusion_freeform_Noise Recordings_Inside Flight_SNR[0]dB,16000,1.2086454629898071,4.357860565185547,0.616528332233429,2.4849596364157542,3.799736800964472,2.2172133699996897,2.514756727091853,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_confusion_freeform_Noise Recordings_Inside Flight_SNR[0]dB_CLN-p092_emo_confusion_freeform.csv,mband_py_N6_log_AVR0_p092_emo_confusion_freeform_Noise Recordings_Inside Flight_SNR[0]dB,16000,1.18643057346344,3.615284204483032,0.6106929779052734,2.380352803639003,3.104674187487184,2.0916075819468167,2.0885983385140814,mband_py_N6_log_AVR0_metrics.csv_ENH-mband_py_N6_log_AVR0_p092_emo_confusion_freeform_Noise Recordings_Inside Flight_SNR[0]dB_CLN-p092_emo_confusion_freeform.csv,mband_py_N6_log_AVR1_p092_emo_confusion_freeform_NOIZEUS_NOISE_DATASET_Construction_Trucks_Unloading_SNR[0]dB,16000,1.2011476755142212,5.425651550292969,0.6018804311752319,2.4353430611746654,3.302462437642508,2.0328708351864178,2.0330183566435567,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_confusion_freeform_NOIZEUS_NOISE_DATASET_Construction_Trucks_Unloading_SNR[0]dB_CLN-p092_emo_confusion_freeform.csv,mband_py_N6_log_AVR0_p092_emo_confusion_freeform_NOIZEUS_NOISE_DATASET_Construction_Trucks_Unloading_SNR[0]dB,16000,1.1604738235473633,5.068321228027344,0.5790585875511169,2.441976342882429,2.3217465174066514,1.8926285040827853,1.560894537342398,mband_py_N6_log_AVR0_metrics.csv_ENH-mband_py_N6_log_AVR0_p092_emo_confusion_freeform_NOIZEUS_NOISE_DATASET_Construction_Trucks_Unloading_SNR[0]dB_CLN-p092_emo_confusion_freeform.csv,Construction
p092_emo_confusion_sentences,BASELINE_p092_emo_confusion_sentences_NOIZEUS_NOISE_DATASET_Inside Flight_SNR[0]dB,16000,1.26453959941864,-0.0184003598988056,0.4649150669574737,2.576535940170288,3.884979279231613,2.066306258257333,2.325490793186937,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_confusion_sentences_NOIZEUS_NOISE_DATASET_Inside Flight_SNR[0]dB_CLN-p092_emo_confusion_sentences.csv,mband_py_N6_log_AVR1_p092_emo_confusion_sentences_Noise Recordings_Inside Train_1_SNR[0]dB,16000,1.2616475820541382,2.4084439277648926,0.4642407894134521,2.360551595687866,3.3070564888394207,2.4344924661128635,2.319723295165459,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_confusion_sentences_Noise Recordings_Inside Train_1_SNR[0]dB_CLN-p092_emo_confusion_sentences.csv,mband_py_N6_log_AVR0_p092_emo_confusion_sentences_Noise Recordings_Inside Train_1_SNR[0]dB,16000,1.3486089706420898,3.2344863414764404,0.4664254486560821,2.371019124984741,3.4951899052184747,2.14043438142364,2.2166150374170392,mband_py_N6_log_AVR0_metrics.csv_ENH-mband_py_N6_log_AVR0_p092_emo_confusion_sentences_Noise Recordings_Inside Train_1_SNR[0]dB_CLN-p092_emo_confusion_sentences.csv,mband_py_N6_log_AVR1_p092_emo_confusion_sentences_NOIZEUS_NOISE_DATASET_Inside Flight_SNR[0]dB,16000,1.4782435894012451,4.086913585662842,0.4654416441917419,2.5455663204193115,3.6479690652568,2.705612433172391,2.672058649888484,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_confusion_sentences_NOIZEUS_NOISE_DATASET_Inside Flight_SNR[0]dB_CLN-p092_emo_confusion_sentences.csv,mband_py_N6_log_AVR0_p092_emo_confusion_sentences_NOIZEUS_NOISE_DATASET_Inside Flight_SNR[0]dB,16000,1.441232442855835,4.18290376663208,0.4527914822101593,2.6015658378601074,3.404024984697793,2.419988510893009,2.3773295992072683,mband_py_N6_log_AVR0_metrics.csv_ENH-mband_py_N6_log_AVR0_p092_emo_confusion_sentences_NOIZEUS_NOISE_DATASET_Inside Flight_SNR[0]dB_CLN-p092_emo_confusion_sentences.csv,Flight
