Config_ID,Mode,Status,Freq_spacing,Nband,FRMSZ_ms,OVLP,Floor,Noisefr,SNR_dB,Noise_Category,clean_file,enhanced_file,PESQ,STOI,SI_SDR,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr,sampling_rate,source_file
mband_linear_N4_F20_O50_FL0p5,hybrid,Success,linear,4,20,50,0.5,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F20_O50_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.5206711292266846,0.7315272688865662,9.026869773864746,3.451679229736328,3.816840221766365,4.114202288784234,3.373556636481045,16000,mband_linear_N4_F20_O50_FL0p5_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F20_O50_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F20_O50_FL0p7,hybrid,Success,linear,4,20,50,0.7,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F20_O50_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.5290594100952148,0.7474222183227539,9.022921562194824,3.344033718109131,3.89588941712258,4.063636036872651,3.4004741742434907,16000,mband_linear_N4_F20_O50_FL0p7_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F20_O50_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F20_O50_FL0p8,hybrid,Success,linear,4,20,50,0.8,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F20_O50_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.43972909450531,0.7559754252433777,9.23300552368164,3.625429391860962,3.6762986013825696,3.627083062899889,3.0833161655588923,16000,mband_linear_N4_F20_O50_FL0p8_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F20_O50_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F20_O75_FL0p5,hybrid,Success,linear,4,20,75,0.5,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F20_O75_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.4620360136032104,0.7338485717773438,9.098837852478027,3.544156312942505,3.182723145770946,3.92150389702095,2.829656802068718,16000,mband_linear_N4_F20_O75_FL0p5_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F20_O75_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F20_O75_FL0p7,hybrid,Success,linear,4,20,75,0.7,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F20_O75_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.467593789100647,0.7578454613685608,9.320653915405272,3.3903276920318604,3.5937242232861166,3.5237234628440395,3.000085182283914,16000,mband_linear_N4_F20_O75_FL0p7_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F20_O75_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F20_O75_FL0p8,hybrid,Success,linear,4,20,75,0.8,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F20_O75_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.5051474571228027,0.736070990562439,9.239642143249512,3.25545620918274,3.1706443644304705,3.827327662690513,2.777699838780395,16000,mband_linear_N4_F20_O75_FL0p8_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F20_O75_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F25_O25_FL0p5,hybrid,Success,linear,4,25,25,0.5,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F25_O25_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.4631317853927612,0.7341979742050171,7.108065605163574,3.1530864238739014,3.689324009255553,3.9783314111476016,3.238742119936579,16000,mband_linear_N4_F25_O25_FL0p5_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F25_O25_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F25_O25_FL0p7,hybrid,Success,linear,4,25,25,0.7,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F25_O25_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.4565675258636477,0.7262262105941772,7.808016777038574,3.318044662475586,3.679963929770633,3.98124496533027,3.2542216839244777,16000,mband_linear_N4_F25_O25_FL0p7_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F25_O25_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F25_O25_FL0p8,hybrid,Success,linear,4,25,25,0.8,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F25_O25_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.4145926237106323,0.7395422458648682,7.345358848571777,3.2740046977996826,3.9683855048408434,3.981149271275036,3.493395092185912,16000,mband_linear_N4_F25_O25_FL0p8_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F25_O25_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F25_O50_FL0p5,hybrid,Success,linear,4,25,50,0.5,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F25_O50_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.434497356414795,0.7259779572486877,8.58476448059082,3.4356462955474854,3.435703248321842,3.4897441896738024,2.810073936853541,16000,mband_linear_N4_F25_O50_FL0p5_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F25_O50_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F25_O50_FL0p7,hybrid,Success,linear,4,25,50,0.7,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F25_O50_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.5257216691970823,0.7432474493980408,8.579602241516113,3.43432092666626,3.895962507572083,4.096377085643439,3.441485208924896,16000,mband_linear_N4_F25_O50_FL0p7_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F25_O50_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F25_O50_FL0p8,hybrid,Success,linear,4,25,50,0.8,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F25_O50_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.491131067276001,0.7390693426132202,8.8803071975708,3.340574026107788,3.763389703505175,3.5453560251991085,3.1202125091255004,16000,mband_linear_N4_F25_O50_FL0p8_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F25_O50_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F25_O75_FL0p5,hybrid,Success,linear,4,25,75,0.5,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F25_O75_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.5699524879455566,0.7483733296394348,9.30511474609375,3.1566922664642334,3.3647328872324294,3.9328400845110383,2.98810096279605,16000,mband_linear_N4_F25_O75_FL0p5_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F25_O75_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F25_O75_FL0p7,hybrid,Success,linear,4,25,75,0.7,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F25_O75_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.5127960443496704,0.755710244178772,9.16052532196045,3.3805959224700928,3.489319055691954,3.530879587833446,2.9303206239215123,16000,mband_linear_N4_F25_O75_FL0p7_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F25_O75_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F25_O75_FL0p8,hybrid,Success,linear,4,25,75,0.8,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F25_O75_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.4077916145324707,0.7603952288627625,8.736862182617188,3.303703784942627,3.101589492928768,3.8241232199153927,2.772684158153845,16000,mband_linear_N4_F25_O75_FL0p8_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F25_O75_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F8_O25_FL0p5,hybrid,Success,linear,4,8,25,0.5,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F8_O25_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.4320639371871948,0.7468688488006592,9.147995948791504,3.175529718399048,3.292408833469153,3.867217769558641,2.9062212730320485,16000,mband_linear_N4_F8_O25_FL0p5_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F8_O25_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F8_O25_FL0p7,hybrid,Success,linear,4,8,25,0.7,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F8_O25_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.4831969738006592,0.7629947662353516,8.797524452209473,3.295626878738404,3.618924061572289,3.8231648803256384,3.1227376795689628,16000,mband_linear_N4_F8_O25_FL0p7_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F8_O25_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F8_O25_FL0p8,hybrid,Success,linear,4,8,25,0.8,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F8_O25_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.3780215978622437,0.7539376020431519,8.564505577087402,3.2619454860687256,3.2369253155374627,3.8688720699258905,2.8030951197426512,16000,mband_linear_N4_F8_O25_FL0p8_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F8_O25_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F8_O50_FL0p5,hybrid,Success,linear,4,8,50,0.5,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F8_O50_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.5355732440948486,0.7479791045188904,8.714555740356445,3.2487709522247314,3.4601969253154534,3.83752412818858,3.015173949215704,16000,mband_linear_N4_F8_O50_FL0p5_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F8_O50_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F8_O50_FL0p7,hybrid,Success,linear,4,8,50,0.7,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F8_O50_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.4945111274719238,0.7422289848327637,9.217930793762209,3.274422645568848,3.351203837200429,3.8620636076394943,2.950517740670687,16000,mband_linear_N4_F8_O50_FL0p7_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F8_O50_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F8_O50_FL0p8,hybrid,Success,linear,4,8,50,0.8,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F8_O50_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.4180171489715576,0.7378654479980469,9.725754737854004,3.3492870330810547,3.5435160247819053,4.130950331379967,3.168476676569003,16000,mband_linear_N4_F8_O50_FL0p8_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F8_O50_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F8_O75_FL0p5,hybrid,Success,linear,4,8,75,0.5,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F8_O75_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.543599009513855,0.7431665062904358,8.780729293823242,3.3877382278442383,3.1890318478677364,3.860920951040729,2.8205480816959216,16000,mband_linear_N4_F8_O75_FL0p5_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F8_O75_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F8_O75_FL0p7,hybrid,Success,linear,4,8,75,0.7,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F8_O75_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.533115267753601,0.7529827356338501,9.341995239257812,3.4863739013671875,3.333945984630088,3.733285984817978,2.892729265084858,16000,mband_linear_N4_F8_O75_FL0p7_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F8_O75_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N4_F8_O75_FL0p8,hybrid,Success,linear,4,8,75,0.8,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N4_F8_O75_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.4297847747802734,0.7352424263954163,9.244504928588867,3.1754603385925293,3.4758632587053,3.780755125303593,2.985209947425901,16000,mband_linear_N4_F8_O75_FL0p8_metrics.csv_ENH-GTCRN+SS_mband_linear_N4_F8_O75_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N8_F20_O25_FL0p5,hybrid,Success,linear,8,20,25,0.5,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N8_F20_O25_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.4514243602752686,0.7089372873306274,7.870491027832031,3.3817615509033203,3.942054349949835,4.391884593774949,3.54681782862621,16000,mband_linear_N8_F20_O25_FL0p5_metrics.csv_ENH-GTCRN+SS_mband_linear_N8_F20_O25_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N8_F20_O25_FL0p7,hybrid,Success,linear,8,20,25,0.7,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N8_F20_O25_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.4311474561691284,0.7426066994667053,7.725024700164795,3.3856968879699707,3.599146410375464,4.023979222231347,3.1558810536820383,16000,mband_linear_N8_F20_O25_FL0p7_metrics.csv_ENH-GTCRN+SS_mband_linear_N8_F20_O25_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N8_F20_O25_FL0p8,hybrid,Success,linear,8,20,25,0.8,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N8_F20_O25_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.4197412729263306,0.7559022307395935,7.762088298797607,3.2775888442993164,4.138951191277174,3.8149831563062793,3.4906878621526327,16000,mband_linear_N8_F20_O25_FL0p8_metrics.csv_ENH-GTCRN+SS_mband_linear_N8_F20_O25_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N8_F20_O50_FL0p5,hybrid,Success,linear,8,20,50,0.5,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N8_F20_O50_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.460552453994751,0.7385007739067078,9.230331420898438,3.442009925842285,3.892962937807358,4.252555078011676,3.4636296365806207,16000,mband_linear_N8_F20_O50_FL0p5_metrics.csv_ENH-GTCRN+SS_mband_linear_N8_F20_O50_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N8_F20_O50_FL0p7,hybrid,Success,linear,8,20,50,0.7,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N8_F20_O50_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.4294449090957642,0.7383415102958679,8.430303573608398,3.2394802570343018,3.700636529368565,4.053013658242602,3.2398590987328086,16000,mband_linear_N8_F20_O50_FL0p7_metrics.csv_ENH-GTCRN+SS_mband_linear_N8_F20_O50_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N8_F20_O50_FL0p8,hybrid,Success,linear,8,20,50,0.8,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N8_F20_O50_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.4875065088272097,0.7316615581512451,8.737550735473633,3.456827402114868,4.003125813339699,3.526702405831617,3.2550505585036964,16000,mband_linear_N8_F20_O50_FL0p8_metrics.csv_ENH-GTCRN+SS_mband_linear_N8_F20_O50_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N8_F20_O75_FL0p5,hybrid,Success,linear,8,20,75,0.5,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N8_F20_O75_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.5806541442871094,0.7592937350273132,9.67823886871338,3.5685784816741943,3.527314429688229,4.006073380543908,3.139811503091729,16000,mband_linear_N8_F20_O75_FL0p5_metrics.csv_ENH-GTCRN+SS_mband_linear_N8_F20_O75_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N8_F20_O75_FL0p7,hybrid,Success,linear,8,20,75,0.7,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N8_F20_O75_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.4136003255844116,0.7408390045166016,8.72618579864502,3.2393012046813965,3.478366810252824,3.95058776893259,3.051502301121015,16000,mband_linear_N8_F20_O75_FL0p7_metrics.csv_ENH-GTCRN+SS_mband_linear_N8_F20_O75_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N8_F20_O75_FL0p8,hybrid,Success,linear,8,20,75,0.8,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N8_F20_O75_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.4611202478408811,0.7414332032203674,9.005852699279785,3.339463233947754,3.023409568524197,3.665517345470037,2.6708748488630865,16000,mband_linear_N8_F20_O75_FL0p8_metrics.csv_ENH-GTCRN+SS_mband_linear_N8_F20_O75_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N8_F25_O25_FL0p5,hybrid,Success,linear,8,25,25,0.5,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N8_F25_O25_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.4431232213974,0.7381899952888489,7.476316452026367,3.314594268798828,3.482349886894564,3.4544321317552384,2.872905268634552,16000,mband_linear_N8_F25_O25_FL0p5_metrics.csv_ENH-GTCRN+SS_mband_linear_N8_F25_O25_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N8_F25_O25_FL0p7,hybrid,Success,linear,8,25,25,0.7,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N8_F25_O25_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.360954999923706,0.720988929271698,7.277166843414307,3.204796314239502,3.7573616428003858,4.018764429174841,3.2838828766914823,16000,mband_linear_N8_F25_O25_FL0p7_metrics.csv_ENH-GTCRN+SS_mband_linear_N8_F25_O25_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N8_F25_O25_FL0p8,hybrid,Success,linear,8,25,25,0.8,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N8_F25_O25_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.438063621520996,0.7564905881881714,7.556860446929932,3.276109457015991,3.6683391975836144,4.012757858463555,3.228241218254216,16000,mband_linear_N8_F25_O25_FL0p8_metrics.csv_ENH-GTCRN+SS_mband_linear_N8_F25_O25_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N8_F25_O50_FL0p5,hybrid,Success,linear,8,25,50,0.5,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N8_F25_O50_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.4565114974975586,0.7245195508003235,8.716724395751953,3.135495662689209,3.802839411483325,3.8203134809424526,3.237574063876904,16000,mband_linear_N8_F25_O50_FL0p5_metrics.csv_ENH-GTCRN+SS_mband_linear_N8_F25_O50_FL0p5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N8_F25_O50_FL0p7,hybrid,Success,linear,8,25,50,0.7,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N8_F25_O50_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.458818435668945,0.7203454375267029,8.714811325073242,3.3388657569885254,3.685966625598044,4.167698167740277,3.2657454513125472,16000,mband_linear_N8_F25_O50_FL0p7_metrics.csv_ENH-GTCRN+SS_mband_linear_N8_F25_O50_FL0p7_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N8_F25_O50_FL0p8,hybrid,Success,linear,8,25,50,0.8,1,0,Car,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N8_F25_O50_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB,1.4685251712799072,0.7255169153213501,8.75683879852295,3.524489402770996,3.672097255760635,4.045054714145124,3.2260719825804967,16000,mband_linear_N8_F25_O50_FL0p8_metrics.csv_ENH-GTCRN+SS_mband_linear_N8_F25_O50_FL0p8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR0dB_CLN-p092_emo_contentment_sentences.csv
