clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p105_emo_amusement_sentences,WF_p105_emo_amusement_sentences_fold10_39847-5-0-2_SNR5dB.wav,16000,1.2905042171478271,7.627602577209473,0.49345818161964417,2.26144426209586,3.06896067362468,2.3011460293947823,2.039444118586521
