clean_file,enhanced_file,sampling_rate,PESQ_Baseline_Noisy,SI_SDR_Baseline_Noisy,STOI_Baseline_Noisy,DNSMOS_p808_mos_Baseline_Noisy,DNSMOS_mos_sig_Baseline_Noisy,DNSMOS_mos_bak_Baseline_Noisy,DNSMOS_mos_ovr_Baseline_Noisy,source_file,enhanced_file_Wiener_Filter,sampling_rate_Wiener_Filter,PESQ_Wiener_Filter,SI_SDR_Wiener_Filter,STOI_Wiener_Filter,DNSMOS_p808_mos_Wiener_Filter,DNSMOS_mos_sig_Wiener_Filter,DNSMOS_mos_bak_Wiener_Filter,DNSMOS_mos_ovr_Wiener_Filter,source_file_Wiener_Filter,enhanced_file_Spectral_Subtraction,sampling_rate_Spectral_Subtraction,PESQ_Spectral_Subtraction,SI_SDR_Spectral_Subtraction,STOI_Spectral_Subtraction,DNSMOS_p808_mos_Spectral_Subtraction,DNSMOS_mos_sig_Spectral_Subtraction,DNSMOS_mos_bak_Spectral_Subtraction,DNSMOS_mos_ovr_Spectral_Subtraction,source_file_Spectral_Subtraction,noise_category,PESQ_diff_Wiener_Filter,PESQ_pct_Wiener_Filter,PESQ_diff_Spectral_Subtraction,PESQ_pct_Spectral_Subtraction,SI_SDR_diff_Wiener_Filter,SI_SDR_pct_Wiener_Filter,SI_SDR_diff_Spectral_Subtraction,SI_SDR_pct_Spectral_Subtraction,STOI_diff_Wiener_Filter,STOI_pct_Wiener_Filter,STOI_diff_Spectral_Subtraction,STOI_pct_Spectral_Subtraction,DNSMOS_p808_mos_diff_Wiener_Filter,DNSMOS_p808_mos_pct_Wiener_Filter,DNSMOS_p808_mos_diff_Spectral_Subtraction,DNSMOS_p808_mos_pct_Spectral_Subtraction,DNSMOS_mos_sig_diff_Wiener_Filter,DNSMOS_mos_sig_pct_Wiener_Filter,DNSMOS_mos_sig_diff_Spectral_Subtraction,DNSMOS_mos_sig_pct_Spectral_Subtraction,DNSMOS_mos_bak_diff_Wiener_Filter,DNSMOS_mos_bak_pct_Wiener_Filter,DNSMOS_mos_bak_diff_Spectral_Subtraction,DNSMOS_mos_bak_pct_Spectral_Subtraction,DNSMOS_mos_ovr_diff_Wiener_Filter,DNSMOS_mos_ovr_pct_Wiener_Filter,DNSMOS_mos_ovr_diff_Spectral_Subtraction,DNSMOS_mos_ovr_pct_Spectral_Subtraction
p092_emo_desire_freeform,BASELINE_p092_emo_desire_freeform_Noise Recordings_Street Noise_SNR[5]dB.wav,16000,1.0955950021743774,5.014443874359131,0.703833818435669,2.7179759740829468,3.914504011261829,2.178301578299908,2.5234886203490445,BASELINE_metrics_SNR[5]dB_ENH-BASELINE_p092_emo_desire_freeform_Noise Recordings_Street Noise_SNR[5]dB_CLN-p092_emo_desire_freeform.csv,WF_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[5]dB.wav,16000,1.280512809753418,9.268067359924316,0.6957601308822632,2.692185521125793,1.9562203594835272,2.451216790782506,1.595557179558614,WF_EXP1p1b_data_ENH-WF_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[5]dB_CLN-p092_emo_desire_freeform.csv,SS_p092_emo_desire_freeform_Noise Recordings_SSN_IEEE_SNR5dB.wav,16000,1.1715728044509888,7.446599960327148,0.7066715359687805,2.534601410230001,3.601426146282813,2.23747455673719,2.366270874015388,SS_EXP1p1b_data_ENH-SS_p092_emo_desire_freeform_Noise Recordings_SSN_IEEE_SNR5dB_CLN-p092_emo_desire_freeform.csv,Street,0.18491780757904053,16.878299664752266,0.07597780227661133,6.934843817817867,4.2536234855651855,84.82742238507592,2.4321560859680176,48.50300745023013,-0.008073687553405762,-1.1471013955183662,0.0028377175331115723,0.4031800488670242,-0.025790452957153764,-0.9488845082913413,-0.18337456385294582,-6.746732333232525,-1.9582836517783015,-50.026354453703945,-0.3130778649790158,-7.997893579322099,0.2729152124825984,12.52880754443559,0.05917297843728209,2.7164731930031762,-0.9279314407904304,-36.77177037010298,-0.15721774633365637,-6.230174571261204
p092_emo_disappointment_freeform,BASELINE_p092_emo_disappointment_freeform_Noise Recordings_Train1_SNR[5]dB.wav,16000,1.2341595888137815,4.959454536437988,0.7612045407295227,2.6844087668827603,4.4794978580763045,2.4905555017140104,2.8923363201553784,BASELINE_metrics_SNR[5]dB_ENH-BASELINE_p092_emo_disappointment_freeform_Noise Recordings_Train1_SNR[5]dB_CLN-p092_emo_disappointment_freeform.csv,WF_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[5]dB.wav,16000,1.3323203325271606,8.607848167419434,0.7252718806266785,2.3844711439950124,3.181624777996121,2.062707804632368,2.156772583750053,WF_EXP1p1b_data_ENH-WF_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[5]dB_CLN-p092_emo_disappointment_freeform.csv,SS_p092_emo_disappointment_freeform_Noise Recordings_Street Noise_downtown_SNR5dB.wav,16000,1.3344359397888184,7.689574241638184,0.7397231459617615,2.640085526875087,3.9281307194385966,2.0116086764093,2.4261203436280554,SS_EXP1p1b_data_ENH-SS_p092_emo_disappointment_freeform_Noise Recordings_Street Noise_downtown_SNR5dB_CLN-p092_emo_disappointment_freeform.csv,Train,0.09816074371337913,7.953650776049701,0.10027635097503684,8.125071658797218,3.6483936309814453,73.56441326714567,2.7301197052001953,55.04878984455899,-0.03593266010284424,-4.720499968169807,-0.02148139476776123,-2.822026619438437,-0.29993762288774795,-11.173321536870375,-0.04432324000767318,-1.6511360175277274,-1.2978730800801834,-28.973628768237603,-0.5513671386377079,-12.308681823424054,-0.4278476970816425,-17.178805964661137,-0.47894682530471044,-19.230522065262036,-0.7355637364053256,-25.43147321006606,-0.46621597652732305,-16.11900985644289
p092_emo_contentment_freeform,BASELINE_p092_emo_contentment_freeform_Noise Recordings_Inside Train_2_SNR[5]dB.wav,16000,1.3537213802337646,4.975010395050049,0.7961254119873047,3.0632461139134,3.573731276977643,2.2322324204828266,2.2575956545464595,BASELINE_metrics_SNR[5]dB_ENH-BASELINE_p092_emo_contentment_freeform_Noise Recordings_Inside Train_2_SNR[5]dB_CLN-p092_emo_contentment_freeform.csv,WF_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[5]dB.wav,16000,1.1764395236968994,5.5714616775512695,0.7564420104026794,2.9215080738067627,3.714583304423888,2.3131942374290126,2.496594182509216,WF_EXP1p1b_data_ENH-WF_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[5]dB_CLN-p092_emo_contentment_freeform.csv,SS_p092_emo_contentment_freeform_Noise Recordings_Inside Train_1_SNR5dB.wav,16000,1.1811503171920776,6.152174949645996,0.7610315084457397,3.0290581498827254,3.717483724413151,2.435580408798572,2.55577625460988,SS_EXP1p1b_data_ENH-SS_p092_emo_contentment_freeform_Noise Recordings_Inside Train_1_SNR5dB_CLN-p092_emo_contentment_freeform.csv,Train,-0.17728185653686523,-13.095889532767199,-0.172571063041687,-12.7479011236335,0.5964512825012207,11.98894545214755,1.1771645545959473,23.66154964755817,-0.039683401584625244,-4.9845666256986725,-0.03509390354156494,-4.408087345681231,-0.14173804010663726,-4.627053616843152,-0.03418796403067459,-1.1160697756341331,0.14085202744624503,3.9413155755058797,0.14375244743550786,4.022475007048695,0.0809618169461861,3.626943870328442,0.20334798831574563,9.109624358549633,0.23899852796275667,10.58641867428516,0.2981806000634206,13.207883327686673
p092_emo_confusion_freeform,BASELINE_p092_emo_confusion_freeform_Noise Recordings_Inside Flight_SNR[5]dB.wav,16000,1.1515237092971802,5.009213447570801,0.6622921228408813,2.751896585736956,4.28295509816449,2.161126448730371,2.684780762991555,BASELINE_metrics_SNR[5]dB_ENH-BASELINE_p092_emo_confusion_freeform_Noise Recordings_Inside Flight_SNR[5]dB_CLN-p092_emo_confusion_freeform.csv,WF_p092_emo_confusion_freeform_NOIZEUS_NOISE_DATASET_Construction_Trucks_Unloading_SNR[5]dB.wav,16000,1.3911687135696411,9.532323837280272,0.6642528772354126,2.4330591474260603,3.164174532861344,2.0789750619339284,2.067521835073702,WF_EXP1p1b_data_ENH-WF_p092_emo_confusion_freeform_NOIZEUS_NOISE_DATASET_Construction_Trucks_Unloading_SNR[5]dB_CLN-p092_emo_confusion_freeform.csv,SS_p092_emo_confusion_freeform_Noise Recordings_Construction_Trucks_Unloading_SNR5dB.wav,16000,1.3402787446975708,8.53657054901123,0.6601584553718567,2.78781110899789,3.415309291491865,2.087454685475527,2.175888808469757,SS_EXP1p1b_data_ENH-SS_p092_emo_confusion_freeform_Noise Recordings_Construction_Trucks_Unloading_SNR5dB_CLN-p092_emo_confusion_freeform.csv,Stationary,0.23964500427246094,20.811122023594773,0.18875503540039062,16.391762833575974,4.523110389709471,90.29582063233772,3.5273571014404297,70.41738465249486,0.00196075439453125,0.29605582293817045,-0.002133667469024658,-0.32216410182750754,-0.31883743831089584,-11.586098110060753,0.035914523260933695,1.3050825909330386,-1.1187805653031462,-26.12169727818563,-0.8676458066726251,-20.258111205612796,-0.08215138679644252,-3.801322539211216,-0.07367176325484381,-3.4089519980714162,-0.6172589279178533,-22.991036602559074,-0.5088919545217983,-18.954693118210447
p092_emo_adoration_sentences,BASELINE_p092_emo_adoration_sentences_Noise Recordings_Car Noise_Idle Noise_40mph_SNR[5]dB.wav,16000,1.1836789846420288,5.017411231994629,0.707928478717804,3.2409961904798235,3.911241147665492,2.590308852990803,2.6764924949963143,BASELINE_metrics_SNR[5]dB_ENH-BASELINE_p092_emo_adoration_sentences_Noise Recordings_Car Noise_Idle Noise_40mph_SNR[5]dB_CLN-p092_emo_adoration_sentences.csv,WF_p092_emo_adoration_sentences_NOIZEUS_NOISE_DATASET_Car Noise_60mph_SNR[5]dB.wav,16000,1.3618640899658203,8.801841735839844,0.7247006297111511,3.2929529462541853,2.593735141785806,2.8202056200209467,2.06158057400913,WF_EXP1p1b_data_ENH-WF_p092_emo_adoration_sentences_NOIZEUS_NOISE_DATASET_Car Noise_60mph_SNR[5]dB_CLN-p092_emo_adoration_sentences.csv,SS_p092_emo_adoration_sentences_Noise Recordings_Car Noise_60mph_SNR5dB.wav,16000,1.269314527511597,6.486203193664551,0.7376787662506104,3.497513430459158,3.296684950210468,2.7883737677085847,2.445932168797369,SS_EXP1p1b_data_ENH-SS_p092_emo_adoration_sentences_Noise Recordings_Car Noise_60mph_SNR5dB_CLN-p092_emo_adoration_sentences.csv,Car,0.1781851053237915,15.05349910201191,0.0856355428695681,7.234693187990173,3.784430503845215,75.42595830521044,1.4687919616699219,29.273900299497996,0.016772150993347168,2.369187212771097,0.029750287532806396,4.202442538643162,0.051956755774361874,1.603110670940646,0.25651723997933473,7.9147652420213985,-1.317506005879686,-33.68511314282085,-0.6145561974550238,-15.71256218302558,0.2298967670301435,8.87526469149429,0.19806491471778154,7.646382186784146,-0.6149119209871841,-22.974543068465834,-0.2305603261989453,-8.614271350656741
p092_emo_amazement_freeform,BASELINE_p092_emo_amazement_freeform_Noise Recordings_Car Noise_Idle Noise_60mph_SNR[5]dB.wav,16000,1.102983474731445,5.007336139678955,0.8035767078399658,3.063996825899397,4.164313524010739,2.065954374039662,2.6615939446266563,BASELINE_metrics_SNR[5]dB_ENH-BASELINE_p092_emo_amazement_freeform_Noise Recordings_Car Noise_Idle Noise_60mph_SNR[5]dB_CLN-p092_emo_amazement_freeform.csv,WF_p092_emo_amazement_freeform_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_40mph_SNR[5]dB.wav,16000,1.2963114976882937,10.93637466430664,0.7667475938796997,2.8045971734183177,2.748473089650005,2.6960579932413,2.204042392799148,WF_EXP1p1b_data_ENH-WF_p092_emo_amazement_freeform_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_40mph_SNR[5]dB_CLN-p092_emo_amazement_freeform.csv,SS_p092_emo_amazement_freeform_Noise Recordings_Car Noise_Idle Noise_40mph_SNR5dB.wav,16000,1.421544075012207,10.543265342712402,0.775187611579895,3.092414208820888,3.321496071348087,2.7655071591503737,2.585086970446464,SS_EXP1p1b_data_ENH-SS_p092_emo_amazement_freeform_Noise Recordings_Car Noise_Idle Noise_40mph_SNR5dB_CLN-p092_emo_amazement_freeform.csv,Car,0.1933280229568486,17.527735218691305,0.31856060028076194,28.88172013259992,5.9290385246276855,118.407040375121,5.535929203033447,110.5563726622192,-0.03682911396026611,-4.583148515997146,-0.0283890962600708,-3.5328421024523466,-0.2593996524810791,-8.466054869522774,0.028417382921491097,0.9274612389048262,-1.4158404343607338,-33.99937171390275,-0.8428174526626515,-20.239048952561,0.630103619201638,30.499396652674644,0.6995527851107117,33.86099876653335,-0.4575515518275082,-17.19088491132291,-0.07650697418019226,-2.8744795702082175
p092_emo_disgust_sentences,BASELINE_p092_emo_disgust_sentences_Noise Recordings_cafeteria_babble_SNR[5]dB.wav,16000,1.252566695213318,4.987494468688965,0.6737257242202759,2.539791488647461,4.288135934542888,2.0874872597357035,2.583529279449698,BASELINE_metrics_SNR[5]dB_ENH-BASELINE_p092_emo_disgust_sentences_Noise Recordings_cafeteria_babble_SNR[5]dB_CLN-p092_emo_disgust_sentences.csv,WF_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[5]dB.wav,16000,1.6654260158538818,9.054678916931152,0.6992337107658386,2.883435535430908,3.3327971854757275,2.470610787414922,2.3750761337161945,WF_EXP1p1b_data_ENH-WF_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[5]dB_CLN-p092_emo_disgust_sentences.csv,SS_p092_emo_disgust_sentences_Noise Recordings_Water Cooler_SNR5dB.wav,16000,1.688178777694702,9.708910942077637,0.7120727300643921,2.904734992980957,3.970754723034682,2.6497060921931515,2.858873002477904,SS_EXP1p1b_data_ENH-SS_p092_emo_disgust_sentences_Noise Recordings_Water Cooler_SNR5dB_CLN-p092_emo_disgust_sentences.csv,Babble/SSN,0.41285932064056374,32.96106484535355,0.43561208248138383,34.77755588952467,4.0671844482421875,81.54764829867182,4.721416473388672,94.66509693452882,0.025507986545562744,3.7861084457008,0.03834700584411621,5.691782941566676,0.3436440467834472,13.530403905969903,0.3649435043334961,14.369034070897014,-0.9553387490671605,-22.27864889663296,-0.3173812115082062,-7.4013794420917485,0.3831235276792184,18.35333489545348,0.562218832457448,26.932803054742017,-0.2084531457335035,-8.06854202859682,0.2753437230282061,10.657658313315318
p092_emo_amusement_freeform,BASELINE_p092_emo_amusement_freeform_Noise Recordings_Construction_Drilling_SNR[5]dB.wav,16000,1.053275227546692,4.975831031799316,0.6549499034881592,2.554511785507202,4.016605955202095,1.4294087288910915,1.80498582029373,BASELINE_metrics_SNR[5]dB_ENH-BASELINE_p092_emo_amusement_freeform_Noise Recordings_Construction_Drilling_SNR[5]dB_CLN-p092_emo_amusement_freeform.csv,WF_p092_emo_amusement_freeform_NOIZEUS_NOISE_DATASET_Construction_Crane_Moving_SNR[5]dB.wav,16000,1.0750503540039062,6.5519185066223145,0.7077082395553589,2.305182695388794,3.1413411848500328,1.735585954509069,1.805590299082472,WF_EXP1p1b_data_ENH-WF_p092_emo_amusement_freeform_NOIZEUS_NOISE_DATASET_Construction_Crane_Moving_SNR[5]dB_CLN-p092_emo_amusement_freeform.csv,SS_p092_emo_amusement_freeform_Noise Recordings_Construction_Crane_Moving_SNR5dB.wav,16000,1.092522382736206,7.067208290100098,0.6997652053833008,2.2692556381225586,3.3355018613757603,2.311996979504724,2.327694964653164,SS_EXP1p1b_data_ENH-SS_p092_emo_amusement_freeform_Noise Recordings_Construction_Crane_Moving_SNR5dB_CLN-p092_emo_amusement_freeform.csv,Construction,0.021775126457214355,2.0673728848568276,0.03924715518951416,3.7262012969705327,1.576087474822998,31.674859229556013,2.0913772583007812,42.03071295900729,0.05275833606719971,8.055323893662276,0.0448153018951416,6.842554164289883,-0.2493290901184082,-9.760342133982505,-0.28525614738464355,-11.166757930146153,-0.8752647703520626,-21.791153528975528,-0.6811040938263351,-16.95720470025707,0.30617722561797756,21.419851399361754,0.8825882506136327,61.74498817411924,0.0006044787887420355,0.03348939265593051,0.5227091443594343,28.959182863518144
p092_emo_disgust_freeform,BASELINE_p092_emo_disgust_freeform_Noise Recordings_Water Cooler_SNR[5]dB.wav,16000,1.2924025058746338,4.991655826568604,0.7883561849594116,2.8731164591653005,4.268214887640492,2.181887558004916,2.7636008798444647,BASELINE_metrics_SNR[5]dB_ENH-BASELINE_p092_emo_disgust_freeform_Noise Recordings_Water Cooler_SNR[5]dB_CLN-p092_emo_disgust_freeform.csv,WF_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[5]dB.wav,16000,1.2240296602249146,5.20634651184082,0.7736862897872925,2.6800300053187778,3.6980939904256216,1.7668774162099443,2.0902415287055867,WF_EXP1p1b_data_ENH-WF_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[5]dB_CLN-p092_emo_disgust_freeform.csv,SS_p092_emo_disgust_freeform_Noise Recordings_Train2_SNR5dB.wav,16000,1.303881049156189,6.584447860717773,0.7740691900253296,2.528707504272461,3.482019673061465,1.9396492178012408,2.143853272313804,SS_EXP1p1b_data_ENH-SS_p092_emo_disgust_freeform_Noise Recordings_Train2_SNR5dB_CLN-p092_emo_disgust_freeform.csv,Stationary,-0.06837284564971924,-5.290367771567256,0.011478543281555176,0.8881554492024966,0.2146906852722159,4.300991348992904,1.592792034149169,31.90909168198995,-0.01466989517211914,-1.8608207117540934,-0.014286994934082031,-1.8122512649301525,-0.19308645384652268,-6.720453437610331,-0.3444089548928395,-11.987295321572082,-0.5701208972148706,-13.357361618923516,-0.7861952145790272,-18.41976646620159,-0.41501014179497187,-19.02069335664807,-0.2422383402036754,-11.102237570169489,-0.673359351138878,-24.36528936033537,-0.6197476075306607,-22.425365835226543
p092_emo_confusion_sentences,BASELINE_p092_emo_confusion_sentences_Noise Recordings_Inside Train_1_SNR[5]dB.wav,16000,1.3446788787841797,5.032956123352051,0.4993863999843597,2.417579412460327,4.05249785919886,2.331571720288957,2.63770127655109,BASELINE_metrics_SNR[5]dB_ENH-BASELINE_p092_emo_confusion_sentences_Noise Recordings_Inside Train_1_SNR[5]dB_CLN-p092_emo_confusion_sentences.csv,WF_p092_emo_confusion_sentences_NOIZEUS_NOISE_DATASET_Inside Flight_SNR[5]dB.wav,16000,1.476840257644653,8.093820571899414,0.4992282688617706,2.569020748138428,2.975378621674832,2.424956627867828,2.1663939043841607,WF_EXP1p1b_data_ENH-WF_p092_emo_confusion_sentences_NOIZEUS_NOISE_DATASET_Inside Flight_SNR[5]dB_CLN-p092_emo_confusion_sentences.csv,SS_p092_emo_confusion_sentences_Noise Recordings_Inside Flight_SNR5dB.wav,16000,1.424809455871582,7.753500938415527,0.5052399039268494,2.637882709503174,3.754874685562709,2.6566175618870256,2.666285716510035,SS_EXP1p1b_data_ENH-SS_p092_emo_confusion_sentences_Noise Recordings_Inside Flight_SNR5dB_CLN-p092_emo_confusion_sentences.csv,Train,0.1321613788604734,9.828471387902662,0.08013057708740234,5.959086466789314,3.0608644485473633,60.816434189550726,2.7205448150634766,54.05461022083258,-0.00015813112258911133,-0.03166508390978686,0.0058535039424896795,1.1721392378072382,0.15144133567810103,6.2641721259522924,0.22030329704284668,9.112556795751663,-1.0771192375240282,-26.57914389958405,-0.29762317363615143,-7.344190767690835,0.09338490757887064,4.005234184573882,0.3250458415980684,13.941061249352632,-0.4713073721669292,-17.868110250270046,0.028584439958945218,1.0836875355468845
