Config_ID,Freq_spacing,Nband,FRMSZ_ms,OVLP,PESQ,STOI,SI_SDR,DNSMOS_mos_ovr,Weighted_Score
mband_log_N8_F8_O75_FL0p8,log,8,8,75,2.464596748352051,0.8365509510040283,18.70159912109375,3.7444588471965328,0.7147351503372192
mband_linear_N4_F20_O75_FL0p3,linear,4,20,75,2.431635856628418,0.8349215388298035,17.325637817382812,3.3775607923511792,0.7106243550777436
mband_mel_N4_F20_O75_FL0p3,mel,4,20,75,2.431160926818848,0.834630012512207,17.318336486816406,3.3759482719807714,0.7104310989379883
mband_log_N4_F20_O75_FL0p5,log,4,20,75,2.4087374210357666,0.8367649912834167,17.381994247436523,3.454702272985445,0.709256237745285
mband_log_N8_F20_O75_FL0p5,log,8,20,75,2.509992837905884,0.8148940801620483,17.861330032348633,3.9121049849165455,0.7084463238716125
