Config_ID,Freq_spacing,Nband,FRMSZ_ms,OVLP,PESQ,STOI,SI_SDR,DNSMOS_mos_ovr,Weighted_Score
mband_mel_N16_F20_O75_FL0p3,mel,16,20,75,2.3042588233947754,0.8207544684410095,15.11196994781494,3.87580834216696,0.6908031165599823
mband_linear_N16_F20_O75_FL0p3,linear,16,20,75,2.304550170898437,0.8206455111503601,15.122451782226562,3.866626120752668,0.6907777726650237
mband_log_N8_F20_O75_FL0p5,log,8,20,75,2.290134906768799,0.8219026327133179,15.716911315917969,3.927462947798523,0.6899648070335388
mband_log_N16_F8_O75_FL0p8,log,16,8,75,2.254084825515747,0.824890673160553,16.429861068725586,3.8383297812566592,0.6878538191318512
mband_log_N16_F20_O75_FL0p7,log,16,20,75,2.2686009407043457,0.820406436920166,16.09463119506836,3.838427970391401,0.6870633125305176
