clean_file,enhanced_file,sampling_rate,PESQ_Baseline_Noisy,SI_SDR_Baseline_Noisy,STOI_Baseline_Noisy,DNSMOS_p808_mos_Baseline_Noisy,DNSMOS_mos_sig_Baseline_Noisy,DNSMOS_mos_bak_Baseline_Noisy,DNSMOS_mos_ovr_Baseline_Noisy,source_file,enhanced_file_Spectral_SS_v1,sampling_rate_Spectral_SS_v1,PESQ_Spectral_SS_v1,SI_SDR_Spectral_SS_v1,STOI_Spectral_SS_v1,DNSMOS_p808_mos_Spectral_SS_v1,DNSMOS_mos_sig_Spectral_SS_v1,DNSMOS_mos_bak_Spectral_SS_v1,DNSMOS_mos_ovr_Spectral_SS_v1,source_file_Spectral_SS_v1,enhanced_file_Spectral_GRU_VAD,sampling_rate_Spectral_GRU_VAD,PESQ_Spectral_GRU_VAD,SI_SDR_Spectral_GRU_VAD,STOI_Spectral_GRU_VAD,DNSMOS_p808_mos_Spectral_GRU_VAD,DNSMOS_mos_sig_Spectral_GRU_VAD,DNSMOS_mos_bak_Spectral_GRU_VAD,DNSMOS_mos_ovr_Spectral_GRU_VAD,source_file_Spectral_GRU_VAD,noise_category,PESQ_diff_Spectral_SS_v1,PESQ_pct_Spectral_SS_v1,PESQ_diff_Spectral_GRU_VAD,PESQ_pct_Spectral_GRU_VAD,SI_SDR_diff_Spectral_SS_v1,SI_SDR_pct_Spectral_SS_v1,SI_SDR_diff_Spectral_GRU_VAD,SI_SDR_pct_Spectral_GRU_VAD,STOI_diff_Spectral_SS_v1,STOI_pct_Spectral_SS_v1,STOI_diff_Spectral_GRU_VAD,STOI_pct_Spectral_GRU_VAD,DNSMOS_p808_mos_diff_Spectral_SS_v1,DNSMOS_p808_mos_pct_Spectral_SS_v1,DNSMOS_p808_mos_diff_Spectral_GRU_VAD,DNSMOS_p808_mos_pct_Spectral_GRU_VAD,DNSMOS_mos_sig_diff_Spectral_SS_v1,DNSMOS_mos_sig_pct_Spectral_SS_v1,DNSMOS_mos_sig_diff_Spectral_GRU_VAD,DNSMOS_mos_sig_pct_Spectral_GRU_VAD,DNSMOS_mos_bak_diff_Spectral_SS_v1,DNSMOS_mos_bak_pct_Spectral_SS_v1,DNSMOS_mos_bak_diff_Spectral_GRU_VAD,DNSMOS_mos_bak_pct_Spectral_GRU_VAD,DNSMOS_mos_ovr_diff_Spectral_SS_v1,DNSMOS_mos_ovr_pct_Spectral_SS_v1,DNSMOS_mos_ovr_diff_Spectral_GRU_VAD,DNSMOS_mos_ovr_pct_Spectral_GRU_VAD
p092_emo_desire_freeform,BASELINE_p092_emo_desire_freeform_Noise Recordings_Street Noise_SNR[5]dB.wav,16000,1.0955950021743774,5.014443874359131,0.703833818435669,2.7179759740829468,3.914504011261829,2.178301578299908,2.5234886203490445,BASELINE_metrics_SNR[5]dB_ENH-BASELINE_p092_emo_desire_freeform_Noise Recordings_Street Noise_SNR[5]dB_CLN-p092_emo_desire_freeform.csv,SS_p092_emo_desire_freeform_Noise Recordings_SSN_IEEE_SNR5dB.wav,16000,1.1715728044509888,7.446599960327148,0.7066715359687805,2.534601410230001,3.601426146282813,2.23747455673719,2.366270874015388,SS_EXP1p1b_data_ENH-SS_p092_emo_desire_freeform_Noise Recordings_SSN_IEEE_SNR5dB_CLN-p092_emo_desire_freeform.csv,SS_p092_emo_desire_freeform_Noise Recordings_SSN_IEEE_SNR[5]dB_THRESH[0.50].wav,16000,1.2480285167694092,9.009527206420898,0.7073556184768677,2.598409374554952,2.6381755327843543,2.378046406552905,1.8724999451617808,SS_EXP2.1a_data_SNR[5]dB_THRESH[0.50]_ENH-SS_p092_emo_desire_freeform_Noise Recordings_SSN_IEEE_SNR[5]dB_THRESH[0.50]_CLN-p092_emo_desire_freeform.csv,Street,0.07597780227661133,6.934843817817867,0.15243351459503174,13.913308685463505,2.4321560859680176,48.50300745023013,3.9950833320617676,79.67151357482005,0.0028377175331115723,0.4031800488670242,0.0035218000411987305,0.5003738025868426,-0.18337456385294582,-6.746732333232525,-0.11956659952799464,-4.39910435810003,-0.3130778649790158,-7.997893579322099,-1.2763284784774744,-32.60511356753097,0.05917297843728209,2.7164731930031762,0.19974482825299722,9.169750884948238,-0.15721774633365637,-6.230174571261204,-0.6509886751872638,-25.797171024976535
p092_emo_disappointment_freeform,BASELINE_p092_emo_disappointment_freeform_Noise Recordings_Train1_SNR[5]dB.wav,16000,1.2341595888137815,4.959454536437988,0.7612045407295227,2.6844087668827603,4.4794978580763045,2.4905555017140104,2.8923363201553784,BASELINE_metrics_SNR[5]dB_ENH-BASELINE_p092_emo_disappointment_freeform_Noise Recordings_Train1_SNR[5]dB_CLN-p092_emo_disappointment_freeform.csv,SS_p092_emo_disappointment_freeform_Noise Recordings_Street Noise_downtown_SNR5dB.wav,16000,1.3344359397888184,7.689574241638184,0.7397231459617615,2.640085526875087,3.9281307194385966,2.0116086764093,2.4261203436280554,SS_EXP1p1b_data_ENH-SS_p092_emo_disappointment_freeform_Noise Recordings_Street Noise_downtown_SNR5dB_CLN-p092_emo_disappointment_freeform.csv,SS_p092_emo_disappointment_freeform_Noise Recordings_Street Noise_downtown_SNR[5]dB_THRESH[0.50].wav,16000,1.382190823554993,8.11009693145752,0.7528879642486572,2.861244201660156,3.9942514200124433,2.208306803004666,2.56538143275145,SS_EXP2.1a_data_SNR[5]dB_THRESH[0.50]_ENH-SS_p092_emo_disappointment_freeform_Noise Recordings_Street Noise_downtown_SNR[5]dB_THRESH[0.50]_CLN-p092_emo_disappointment_freeform.csv,Train,0.10027635097503684,8.125071658797218,0.14803123474121138,11.99449699074107,2.7301197052001953,55.04878984455899,3.1506423950195312,63.528002361372714,-0.02148139476776123,-2.822026619438437,-0.008316576480865479,-1.0925547649643608,-0.04432324000767318,-1.6511360175277274,0.1768354347773955,6.587500270413125,-0.5513671386377079,-12.308681823424054,-0.48524643806386125,-10.8326078823542,-0.47894682530471044,-19.230522065262036,-0.2822486987093442,-11.332760844522417,-0.46621597652732305,-16.11900985644289,-0.3269548874039283,-11.304179431884464
p092_emo_contentment_freeform,BASELINE_p092_emo_contentment_freeform_Noise Recordings_Inside Train_2_SNR[5]dB.wav,16000,1.3537213802337646,4.975010395050049,0.7961254119873047,3.0632461139134,3.573731276977643,2.2322324204828266,2.2575956545464595,BASELINE_metrics_SNR[5]dB_ENH-BASELINE_p092_emo_contentment_freeform_Noise Recordings_Inside Train_2_SNR[5]dB_CLN-p092_emo_contentment_freeform.csv,SS_p092_emo_contentment_freeform_Noise Recordings_Inside Train_1_SNR5dB.wav,16000,1.1811503171920776,6.152174949645996,0.7610315084457397,3.0290581498827254,3.717483724413151,2.435580408798572,2.55577625460988,SS_EXP1p1b_data_ENH-SS_p092_emo_contentment_freeform_Noise Recordings_Inside Train_1_SNR5dB_CLN-p092_emo_contentment_freeform.csv,SS_p092_emo_contentment_freeform_Noise Recordings_Inside Train_1_SNR[5]dB_THRESH[0.50].wav,16000,1.2128381729125977,3.415634155273437,0.7266215682029724,2.960408142634801,2.597091895357654,2.206573600454879,1.7979524794440431,SS_EXP2.1a_data_SNR[5]dB_THRESH[0.50]_ENH-SS_p092_emo_contentment_freeform_Noise Recordings_Inside Train_1_SNR[5]dB_THRESH[0.50]_CLN-p092_emo_contentment_freeform.csv,Train,-0.172571063041687,-12.7479011236335,-0.140883207321167,-10.40710513834382,1.1771645545959473,23.66154964755817,-1.5593762397766118,-31.344180533333827,-0.03509390354156494,-4.408087345681231,-0.06950384378433228,-8.73026318941828,-0.03418796403067459,-1.1160697756341331,-0.10283797127859895,-3.357156671529079,0.14375244743550786,4.022475007048695,-0.976639381619989,-27.32828256874275,0.20334798831574563,9.109624358549633,-0.025658820027947726,-1.149469015524727,0.2981806000634206,13.207883327686673,-0.45964317510241637,-20.359853819560815
p092_emo_confusion_freeform,BASELINE_p092_emo_confusion_freeform_Noise Recordings_Inside Flight_SNR[5]dB.wav,16000,1.1515237092971802,5.009213447570801,0.6622921228408813,2.751896585736956,4.28295509816449,2.161126448730371,2.684780762991555,BASELINE_metrics_SNR[5]dB_ENH-BASELINE_p092_emo_confusion_freeform_Noise Recordings_Inside Flight_SNR[5]dB_CLN-p092_emo_confusion_freeform.csv,SS_p092_emo_confusion_freeform_Noise Recordings_Construction_Trucks_Unloading_SNR5dB.wav,16000,1.3402787446975708,8.53657054901123,0.6601584553718567,2.78781110899789,3.415309291491865,2.087454685475527,2.175888808469757,SS_EXP1p1b_data_ENH-SS_p092_emo_confusion_freeform_Noise Recordings_Construction_Trucks_Unloading_SNR5dB_CLN-p092_emo_confusion_freeform.csv,SS_p092_emo_confusion_freeform_Noise Recordings_Construction_Trucks_Unloading_SNR[5]dB_THRESH[0.50].wav,16000,1.3569146394729614,7.024690628051758,0.6519217491149902,2.556490625653948,3.389404360193238,2.0632619290570644,2.1111401951228936,SS_EXP2.1a_data_SNR[5]dB_THRESH[0.50]_ENH-SS_p092_emo_confusion_freeform_Noise Recordings_Construction_Trucks_Unloading_SNR[5]dB_THRESH[0.50]_CLN-p092_emo_confusion_freeform.csv,Stationary,0.18875503540039062,16.391762833575974,0.20539093017578125,17.83644822225496,3.5273571014404297,70.41738465249486,2.015477180480957,40.23540225578439,-0.002133667469024658,-0.32216410182750754,-0.010370373725891113,-1.5658307517546366,0.035914523260933695,1.3050825909330386,-0.19540596008300826,-7.100774102333451,-0.8676458066726251,-20.258111205612796,-0.893550737971252,-20.862949003462433,-0.07367176325484381,-3.4089519980714162,-0.09786451967330656,-4.52840321910828,-0.5088919545217983,-18.954693118210447,-0.5736405678686616,-21.366384018241938
p092_emo_adoration_sentences,BASELINE_p092_emo_adoration_sentences_Noise Recordings_Car Noise_Idle Noise_40mph_SNR[5]dB.wav,16000,1.1836789846420288,5.017411231994629,0.707928478717804,3.2409961904798235,3.911241147665492,2.590308852990803,2.6764924949963143,BASELINE_metrics_SNR[5]dB_ENH-BASELINE_p092_emo_adoration_sentences_Noise Recordings_Car Noise_Idle Noise_40mph_SNR[5]dB_CLN-p092_emo_adoration_sentences.csv,SS_p092_emo_adoration_sentences_Noise Recordings_Car Noise_60mph_SNR5dB.wav,16000,1.269314527511597,6.486203193664551,0.7376787662506104,3.497513430459158,3.296684950210468,2.7883737677085847,2.445932168797369,SS_EXP1p1b_data_ENH-SS_p092_emo_adoration_sentences_Noise Recordings_Car Noise_60mph_SNR5dB_CLN-p092_emo_adoration_sentences.csv,SS_p092_emo_adoration_sentences_Noise Recordings_Car Noise_60mph_SNR[5]dB_THRESH[0.50].wav,16000,1.3165658712387085,7.425358295440674,0.7147281169891357,3.35486388206482,2.943792213411026,3.2884625572338035,2.4376830031140164,SS_EXP2.1a_data_SNR[5]dB_THRESH[0.50]_ENH-SS_p092_emo_adoration_sentences_Noise Recordings_Car Noise_60mph_SNR[5]dB_THRESH[0.50]_CLN-p092_emo_adoration_sentences.csv,Car,0.0856355428695681,7.234693187990173,0.1328868865966797,11.226598454552073,1.4687919616699219,29.273900299497996,2.407947063446045,47.99182191986257,0.029750287532806396,4.202442538643162,0.006799638271331787,0.9604979140897472,0.25651723997933473,7.9147652420213985,0.11386769158499632,3.5133546876566504,-0.6145561974550238,-15.71256218302558,-0.9674489342544659,-24.735087859052324,0.19806491471778154,7.646382186784146,0.6981537042430004,26.952527434591566,-0.2305603261989453,-8.614271350656741,-0.23880949188229783,-8.922479413962515
p092_emo_amazement_freeform,BASELINE_p092_emo_amazement_freeform_Noise Recordings_Car Noise_Idle Noise_60mph_SNR[5]dB.wav,16000,1.102983474731445,5.007336139678955,0.8035767078399658,3.063996825899397,4.164313524010739,2.065954374039662,2.6615939446266563,BASELINE_metrics_SNR[5]dB_ENH-BASELINE_p092_emo_amazement_freeform_Noise Recordings_Car Noise_Idle Noise_60mph_SNR[5]dB_CLN-p092_emo_amazement_freeform.csv,SS_p092_emo_amazement_freeform_Noise Recordings_Car Noise_Idle Noise_40mph_SNR5dB.wav,16000,1.421544075012207,10.543265342712402,0.775187611579895,3.092414208820888,3.321496071348087,2.7655071591503737,2.585086970446464,SS_EXP1p1b_data_ENH-SS_p092_emo_amazement_freeform_Noise Recordings_Car Noise_Idle Noise_40mph_SNR5dB_CLN-p092_emo_amazement_freeform.csv,SS_p092_emo_amazement_freeform_Noise Recordings_Car Noise_Idle Noise_40mph_SNR[5]dB_THRESH[0.50].wav,16000,1.2490452527999878,9.68324851989746,0.7893592119216919,3.064207451684134,3.338354781206966,2.2274660090564766,2.283803704985216,SS_EXP2.1a_data_SNR[5]dB_THRESH[0.50]_ENH-SS_p092_emo_amazement_freeform_Noise Recordings_Car Noise_Idle Noise_40mph_SNR[5]dB_THRESH[0.50]_CLN-p092_emo_amazement_freeform.csv,Car,0.31856060028076194,28.88172013259992,0.1460617780685427,13.242426692213668,5.535929203033447,110.5563726622192,4.675912380218504,93.38123604616445,-0.0283890962600708,-3.5328421024523466,-0.014217495918273926,-1.7692767572234525,0.028417382921491097,0.9274612389048262,0.000210625784737406,0.006874216805873469,-0.8428174526626515,-20.239048952561,-0.8259587428037727,-19.83421128215808,0.6995527851107117,33.86099876653335,0.16151163501681465,7.817773569752319,-0.07650697418019226,-2.8744795702082175,-0.37779023964144054,-14.194135074741215
p092_emo_disgust_sentences,BASELINE_p092_emo_disgust_sentences_Noise Recordings_cafeteria_babble_SNR[5]dB.wav,16000,1.252566695213318,4.987494468688965,0.6737257242202759,2.539791488647461,4.288135934542888,2.0874872597357035,2.583529279449698,BASELINE_metrics_SNR[5]dB_ENH-BASELINE_p092_emo_disgust_sentences_Noise Recordings_cafeteria_babble_SNR[5]dB_CLN-p092_emo_disgust_sentences.csv,SS_p092_emo_disgust_sentences_Noise Recordings_Water Cooler_SNR5dB.wav,16000,1.688178777694702,9.708910942077637,0.7120727300643921,2.904734992980957,3.970754723034682,2.6497060921931515,2.858873002477904,SS_EXP1p1b_data_ENH-SS_p092_emo_disgust_sentences_Noise Recordings_Water Cooler_SNR5dB_CLN-p092_emo_disgust_sentences.csv,SS_p092_emo_disgust_sentences_Noise Recordings_Water Cooler_SNR[5]dB_THRESH[0.50].wav,16000,1.6966127157211304,8.33779525756836,0.6931272149085999,2.8127180099487306,3.570853932510907,2.905241579433155,2.702753249564138,SS_EXP2.1a_data_SNR[5]dB_THRESH[0.50]_ENH-SS_p092_emo_disgust_sentences_Noise Recordings_Water Cooler_SNR[5]dB_THRESH[0.50]_CLN-p092_emo_disgust_sentences.csv,Babble/SSN,0.43561208248138383,34.77755588952467,0.4440460205078123,35.45088834029625,4.721416473388672,94.66509693452882,3.3503007888793945,67.17402515255459,0.03834700584411621,5.691782941566676,0.019401490688323975,2.8797313195630068,0.3649435043334961,14.369034070897014,0.2729265213012697,10.746020786399825,-0.3173812115082062,-7.4013794420917485,-0.7172820020319808,-16.727128360226352,0.562218832457448,26.932803054742017,0.8177543196974515,39.17409871047487,0.2753437230282061,10.657658313315318,0.11922397011444019,4.614771392869036
p092_emo_amusement_freeform,BASELINE_p092_emo_amusement_freeform_Noise Recordings_Construction_Drilling_SNR[5]dB.wav,16000,1.053275227546692,4.975831031799316,0.6549499034881592,2.554511785507202,4.016605955202095,1.4294087288910915,1.80498582029373,BASELINE_metrics_SNR[5]dB_ENH-BASELINE_p092_emo_amusement_freeform_Noise Recordings_Construction_Drilling_SNR[5]dB_CLN-p092_emo_amusement_freeform.csv,SS_p092_emo_amusement_freeform_Noise Recordings_Construction_Crane_Moving_SNR5dB.wav,16000,1.092522382736206,7.067208290100098,0.6997652053833008,2.2692556381225586,3.3355018613757603,2.311996979504724,2.327694964653164,SS_EXP1p1b_data_ENH-SS_p092_emo_amusement_freeform_Noise Recordings_Construction_Crane_Moving_SNR5dB_CLN-p092_emo_amusement_freeform.csv,SS_p092_emo_amusement_freeform_Noise Recordings_Construction_Crane_Moving_SNR[5]dB_THRESH[0.50].wav,16000,1.0946037769317627,6.36392879486084,0.7162365317344666,2.28959321975708,3.330083297556997,2.4352473365482314,2.3707434211309044,SS_EXP2.1a_data_SNR[5]dB_THRESH[0.50]_ENH-SS_p092_emo_amusement_freeform_Noise Recordings_Construction_Crane_Moving_SNR[5]dB_THRESH[0.50]_CLN-p092_emo_amusement_freeform.csv,Construction,0.03924715518951416,3.7262012969705327,0.0413285493850708,3.9238129127307038,2.0913772583007812,42.03071295900729,1.3880977630615234,27.896802648452706,0.0448153018951416,6.842554164289883,0.06128662824630737,9.35745282500303,-0.28525614738464355,-11.166757930146153,-0.26491856575012207,-10.370614348037627,-0.6811040938263351,-16.95720470025707,-0.6865226576450985,-17.092108743103132,0.8825882506136327,61.74498817411924,1.00583860765714,70.36745944859668,0.5227091443594343,28.959182863518144,0.5657576008371745,31.34415763693409
p092_emo_disgust_freeform,BASELINE_p092_emo_disgust_freeform_Noise Recordings_Water Cooler_SNR[5]dB.wav,16000,1.2924025058746338,4.991655826568604,0.7883561849594116,2.8731164591653005,4.268214887640492,2.181887558004916,2.7636008798444647,BASELINE_metrics_SNR[5]dB_ENH-BASELINE_p092_emo_disgust_freeform_Noise Recordings_Water Cooler_SNR[5]dB_CLN-p092_emo_disgust_freeform.csv,SS_p092_emo_disgust_freeform_Noise Recordings_Train2_SNR5dB.wav,16000,1.303881049156189,6.584447860717773,0.7740691900253296,2.528707504272461,3.482019673061465,1.9396492178012408,2.143853272313804,SS_EXP1p1b_data_ENH-SS_p092_emo_disgust_freeform_Noise Recordings_Train2_SNR5dB_CLN-p092_emo_disgust_freeform.csv,SS_p092_emo_disgust_freeform_Noise Recordings_Train2_SNR[5]dB_THRESH[0.50].wav,16000,1.2906724214553833,6.730806827545166,0.7557163238525391,2.689769744873047,2.923341147612984,2.107178703197385,2.013723239106646,SS_EXP2.1a_data_SNR[5]dB_THRESH[0.50]_ENH-SS_p092_emo_disgust_freeform_Noise Recordings_Train2_SNR[5]dB_THRESH[0.50]_CLN-p092_emo_disgust_freeform.csv,Stationary,0.011478543281555176,0.8881554492024966,-0.0017300844192504883,-0.1338657586461157,1.592792034149169,31.90909168198995,1.7391510009765616,34.84116416279645,-0.014286994934082031,-1.8122512649301525,-0.03263986110687256,-4.140242916791858,-0.3444089548928395,-11.987295321572082,-0.18334671429225358,-6.381457796720136,-0.7861952145790272,-18.41976646620159,-1.3448737400275084,-31.50904477471065,-0.2422383402036754,-11.102237570169489,-0.0747088548075312,-3.4240469694892894,-0.6197476075306607,-22.425365835226543,-0.7498776407378185,-27.134078810252138
p092_emo_confusion_sentences,BASELINE_p092_emo_confusion_sentences_Noise Recordings_Inside Train_1_SNR[5]dB.wav,16000,1.3446788787841797,5.032956123352051,0.4993863999843597,2.417579412460327,4.05249785919886,2.331571720288957,2.63770127655109,BASELINE_metrics_SNR[5]dB_ENH-BASELINE_p092_emo_confusion_sentences_Noise Recordings_Inside Train_1_SNR[5]dB_CLN-p092_emo_confusion_sentences.csv,SS_p092_emo_confusion_sentences_Noise Recordings_Inside Flight_SNR5dB.wav,16000,1.424809455871582,7.753500938415527,0.5052399039268494,2.637882709503174,3.754874685562709,2.6566175618870256,2.666285716510035,SS_EXP1p1b_data_ENH-SS_p092_emo_confusion_sentences_Noise Recordings_Inside Flight_SNR5dB_CLN-p092_emo_confusion_sentences.csv,SS_p092_emo_confusion_sentences_Noise Recordings_Inside Flight_SNR[5]dB_THRESH[0.50].wav,16000,1.4351428747177124,9.7326078414917,0.50904780626297,2.780883312225342,3.775446438798437,2.6232880811295924,2.691349823374258,SS_EXP2.1a_data_SNR[5]dB_THRESH[0.50]_ENH-SS_p092_emo_confusion_sentences_Noise Recordings_Inside Flight_SNR[5]dB_THRESH[0.50]_CLN-p092_emo_confusion_sentences.csv,Train,0.08013057708740234,5.959086466789314,0.09046399593353271,6.727553868870737,2.7205448150634766,54.05461022083258,4.699651718139648,93.37756187331085,0.0058535039424896795,1.1721392378072382,0.009661406278610285,1.9346554649691843,0.22030329704284668,9.112556795751663,0.36330389976501465,15.027589079081658,-0.29762317363615143,-7.344190767690835,-0.2770514204004231,-6.836559327762198,0.3250458415980684,13.941061249352632,0.29171636084063524,12.51157570243999,0.028584439958945218,1.0836875355468845,0.053648546823168,2.0339129112192653
