clean_file,enhanced_file,sampling_rate,PESQ_Noisy,SI_SDR_Noisy,STOI_Noisy,DNSMOS_p808_mos_Noisy,DNSMOS_mos_sig_Noisy,DNSMOS_mos_bak_Noisy,DNSMOS_mos_ovr_Noisy,source_file,enhanced_file_mband_py_mel_avr1,sampling_rate_mband_py_mel_avr1,PESQ_mband_py_mel_avr1,SI_SDR_mband_py_mel_avr1,STOI_mband_py_mel_avr1,DNSMOS_p808_mos_mband_py_mel_avr1,DNSMOS_mos_sig_mband_py_mel_avr1,DNSMOS_mos_bak_mband_py_mel_avr1,DNSMOS_mos_ovr_mband_py_mel_avr1,source_file_mband_py_mel_avr1,enhanced_file_mband_py_mel_causal_ogw_avr1,sampling_rate_mband_py_mel_causal_ogw_avr1,PESQ_mband_py_mel_causal_ogw_avr1,SI_SDR_mband_py_mel_causal_ogw_avr1,STOI_mband_py_mel_causal_ogw_avr1,DNSMOS_p808_mos_mband_py_mel_causal_ogw_avr1,DNSMOS_mos_sig_mband_py_mel_causal_ogw_avr1,DNSMOS_mos_bak_mband_py_mel_causal_ogw_avr1,DNSMOS_mos_ovr_mband_py_mel_causal_ogw_avr1,source_file_mband_py_mel_causal_ogw_avr1,enhanced_file_mband_py_mel_deltas,sampling_rate_mband_py_mel_deltas,PESQ_mband_py_mel_deltas,SI_SDR_mband_py_mel_deltas,STOI_mband_py_mel_deltas,DNSMOS_p808_mos_mband_py_mel_deltas,DNSMOS_mos_sig_mband_py_mel_deltas,DNSMOS_mos_bak_mband_py_mel_deltas,DNSMOS_mos_ovr_mband_py_mel_deltas,source_file_mband_py_mel_deltas,noise_category
p092_emo_contentment_freeform,BASELINE_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[10]dB,16000,1.2958248853683472,9.98646640777588,0.8147104382514954,3.061474663870676,3.977994818238481,2.634985277203743,2.6915298488553896,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[10]dB_CLN-p092_emo_contentment_freeform.csv,mband_py_N6_mel_AVR1_8_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[10]dB,16000,1.4322447776794434,9.864676475524902,0.8254104256629944,3.024736063820975,4.052810449770248,2.7139419067352217,2.772934327058923,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[10]dB_CLN-p092_emo_contentment_freeform.csv,mband_py_N6_mel_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[10]dB,16000,1.429136872291565,9.685327529907228,0.8206983208656311,3.213793652398245,4.243916525347449,2.893937349512887,3.0652890116847904,mband_py_N6_mel_metrics.csv_ENH-mband_py_N6_mel_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[10]dB_CLN-p092_emo_contentment_freeform.csv,mband_py_N6_mel_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[10]dB,16000,1.4199671745300293,9.55691623687744,0.8201192617416382,3.203888484409877,4.291133377992089,2.814592942964837,3.049670841982575,mband_py_N6_mel_metrics.csv_ENH-mband_py_N6_mel_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[10]dB_CLN-p092_emo_contentment_freeform.csv,Train
p092_emo_contentment_sentences,BASELINE_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[10]dB,16000,1.5167944431304932,9.997347831726074,0.789560854434967,2.9051902294158936,3.327940641968244,2.3641442990754227,2.1931136864945464,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[10]dB_CLN-p092_emo_contentment_sentences.csv,mband_py_N6_mel_AVR1_8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[10]dB,16000,2.0484631061553955,11.842153549194336,0.7984101176261902,3.2764811515808105,3.979079702392944,2.9571727288165333,2.8575267631173107,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[10]dB_CLN-p092_emo_contentment_sentences.csv,mband_py_N6_mel_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[10]dB,16000,1.975114107131958,11.743021965026855,0.7935255169868469,3.137935161590576,3.922387100816148,3.5404012799365985,3.2125985471564635,mband_py_N6_mel_metrics.csv_ENH-mband_py_N6_mel_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[10]dB_CLN-p092_emo_contentment_sentences.csv,mband_py_N6_mel_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[10]dB,16000,1.971583366394043,11.741023063659668,0.7921196818351746,3.16013765335083,3.9412204158611095,3.5102243277257776,3.210971893236084,mband_py_N6_mel_metrics.csv_ENH-mband_py_N6_mel_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[10]dB_CLN-p092_emo_contentment_sentences.csv,Train
p092_emo_cuteness_freeform,BASELINE_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[10]dB,16000,1.209849834442139,9.981278419494627,0.6807807683944702,2.603095388412476,3.9026281511987255,2.287284326391682,2.619030555109424,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[10]dB_CLN-p092_emo_cuteness_freeform.csv,mband_py_N6_mel_AVR1_8_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[10]dB,16000,1.4561097621917725,12.874547958374023,0.6776615381240845,2.482906246185302,3.8947560622067625,2.1992868253275297,2.554944420534352,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[10]dB_CLN-p092_emo_cuteness_freeform.csv,mband_py_N6_mel_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[10]dB,16000,1.4073959589004517,12.267098426818848,0.6737547516822815,2.6394248008728027,3.710688510169845,2.321125132114595,2.4981246378163404,mband_py_N6_mel_metrics.csv_ENH-mband_py_N6_mel_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[10]dB_CLN-p092_emo_cuteness_freeform.csv,mband_py_N6_mel_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[10]dB,16000,1.4046449661254885,12.263508796691896,0.6747890114784241,2.6625222682952883,3.684023069231253,2.2385792602050367,2.43061389404878,mband_py_N6_mel_metrics.csv_ENH-mband_py_N6_mel_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[10]dB_CLN-p092_emo_cuteness_freeform.csv,Train
p092_emo_cuteness_sentences,BASELINE_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[10]dB,16000,1.2817089557647705,9.998371124267578,0.7751016616821289,2.761836290359497,4.269006221774776,2.4611210839813733,2.8498613255623755,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[10]dB_CLN-p092_emo_cuteness_sentences.csv,mband_py_N6_mel_AVR1_8_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[10]dB,16000,1.9882068634033203,14.469249725341797,0.7541113495826721,2.710104465484619,4.220290777757302,2.5253468322106425,2.8738146110680445,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[10]dB_CLN-p092_emo_cuteness_sentences.csv,mband_py_N6_mel_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[10]dB,16000,1.8843927383422847,14.016761779785156,0.757032573223114,2.7702680826187134,4.351141361248695,2.79639187803857,3.0996377064516305,mband_py_N6_mel_metrics.csv_ENH-mband_py_N6_mel_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[10]dB_CLN-p092_emo_cuteness_sentences.csv,mband_py_N6_mel_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[10]dB,16000,1.887412071228028,14.01854133605957,0.7584021091461182,2.756892681121826,4.353993552471588,2.785688455831314,3.0940808798139097,mband_py_N6_mel_metrics.csv_ENH-mband_py_N6_mel_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[10]dB_CLN-p092_emo_cuteness_sentences.csv,Stationary
p092_emo_desire_freeform,BASELINE_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[10]dB,16000,1.2145620584487915,10.013667106628418,0.7838144898414612,2.893488089243571,4.143377276930316,2.392649755516853,2.7382702402108112,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[10]dB_CLN-p092_emo_desire_freeform.csv,mband_py_N6_mel_AVR1_8_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[10]dB,16000,1.6133837699890137,10.031994819641112,0.7781420946121216,2.964912931124369,3.554518770200538,2.706599019459991,2.534931984584673,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[10]dB_CLN-p092_emo_desire_freeform.csv,mband_py_N6_mel_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[10]dB,16000,1.592961072921753,10.183959007263184,0.7771971821784973,3.070032556851705,3.1608394762428254,2.744151978053968,2.280577011466935,mband_py_N6_mel_metrics.csv_ENH-mband_py_N6_mel_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[10]dB_CLN-p092_emo_desire_freeform.csv,mband_py_N6_mel_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[10]dB,16000,1.5986820459365845,10.253973960876465,0.7796155214309692,3.073846379915873,3.1757284181409866,2.686553181685767,2.2643350507979947,mband_py_N6_mel_metrics.csv_ENH-mband_py_N6_mel_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[10]dB_CLN-p092_emo_desire_freeform.csv,Stationary
p092_emo_desire_sentences,BASELINE_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[10]dB,16000,1.3881707191467283,10.014333724975586,0.75400310754776,2.907525936762492,3.875489614962664,2.6859272818492266,2.603288675802089,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[10]dB_CLN-p092_emo_desire_sentences.csv,mband_py_N6_mel_AVR1_8_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[10]dB,16000,1.904301881790161,10.876513481140137,0.7620189785957336,3.119615395863851,3.700688174847449,2.87090326117689,2.6798933367550544,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[10]dB_CLN-p092_emo_desire_sentences.csv,mband_py_N6_mel_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[10]dB,16000,1.881377458572388,10.557164192199709,0.7565863132476807,3.157496770222982,3.84803790144275,2.990811781711378,2.878183898411028,mband_py_N6_mel_metrics.csv_ENH-mband_py_N6_mel_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[10]dB_CLN-p092_emo_desire_sentences.csv,mband_py_N6_mel_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[10]dB,16000,1.892356514930725,10.566595077514648,0.7584097981452942,3.108309507369995,3.826489110182066,2.828224618522859,2.770615838042504,mband_py_N6_mel_metrics.csv_ENH-mband_py_N6_mel_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[10]dB_CLN-p092_emo_desire_sentences.csv,Street
p092_emo_disappointment_freeform,BASELINE_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[10]dB,16000,1.409592866897583,10.000487327575684,0.811381995677948,2.860039268221174,4.3633342031925775,2.215947639948346,2.7820344978680724,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[10]dB_CLN-p092_emo_disappointment_freeform.csv,mband_py_N6_mel_AVR1_8_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[10]dB,16000,1.811833143234253,12.186840057373049,0.8151047825813293,2.9205103601728166,4.255605873913095,2.9039843418616007,3.04849816036914,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[10]dB_CLN-p092_emo_disappointment_freeform.csv,mband_py_N6_mel_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[10]dB,16000,1.7928261756896973,11.913527488708496,0.8090071678161621,2.9810599258967807,4.221218580753077,2.735770027446637,3.013894813097845,mband_py_N6_mel_metrics.csv_ENH-mband_py_N6_mel_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[10]dB_CLN-p092_emo_disappointment_freeform.csv,mband_py_N6_mel_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[10]dB,16000,1.7659401893615725,11.901559829711914,0.8099952936172485,3.003878320966448,4.292997852368516,2.67415546544513,3.0302337549682545,mband_py_N6_mel_metrics.csv_ENH-mband_py_N6_mel_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[10]dB_CLN-p092_emo_disappointment_freeform.csv,Street
p092_emo_disappointment_sentences,BASELINE_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[10]dB,16000,1.316823959350586,10.003313064575195,0.731379508972168,3.0084338188171387,4.275481746642327,2.68623439685566,3.0260803468148496,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[10]dB_CLN-p092_emo_disappointment_sentences.csv,mband_py_N6_mel_AVR1_8_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[10]dB,16000,1.6806013584136963,9.331866264343262,0.7439778447151184,3.0647782683372498,4.211283766049756,3.6939920003624698,3.510254318797533,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[10]dB_CLN-p092_emo_disappointment_sentences.csv,mband_py_N6_mel_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[10]dB,16000,1.6661152839660645,9.332862854003906,0.7413264513015747,3.141530752182007,4.380786259572992,3.8166405538198274,3.7929728869496895,mband_py_N6_mel_metrics.csv_ENH-mband_py_N6_mel_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[10]dB_CLN-p092_emo_disappointment_sentences.csv,mband_py_N6_mel_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[10]dB,16000,1.6693923473358154,9.323728561401367,0.7411245703697205,3.13146835565567,4.387072075429595,3.7589329490920615,3.762278046170156,mband_py_N6_mel_metrics.csv_ENH-mband_py_N6_mel_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[10]dB_CLN-p092_emo_disappointment_sentences.csv,Train
p092_emo_disgust_freeform,BASELINE_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[10]dB,16000,1.4864988327026367,10.005793571472168,0.8653387427330017,2.8971451010022844,4.112163436989386,1.9592322380061664,2.4133400515916605,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[10]dB_CLN-p092_emo_disgust_freeform.csv,mband_py_N6_mel_AVR1_8_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[10]dB,16000,1.5565940141677856,11.15561294555664,0.8623060584068298,2.655868257795061,3.8855132751801,2.0512737628308257,2.3707121322135096,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[10]dB_CLN-p092_emo_disgust_freeform.csv,mband_py_N6_mel_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[10]dB,16000,1.5502474308013916,11.540578842163086,0.8584888577461243,2.656480005809239,3.725772230250183,1.9816189100179693,2.2723227118160807,mband_py_N6_mel_metrics.csv_ENH-mband_py_N6_mel_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[10]dB_CLN-p092_emo_disgust_freeform.csv,mband_py_N6_mel_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[10]dB,16000,1.5524351596832275,11.572504997253418,0.8598461151123047,2.678359031677246,3.736642369579801,2.0315497397783875,2.3142956781146005,mband_py_N6_mel_metrics.csv_ENH-mband_py_N6_mel_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[10]dB_CLN-p092_emo_disgust_freeform.csv,Train
p092_emo_disgust_sentences,BASELINE_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[10]dB,16000,1.8104350566864007,9.99301528930664,0.7555624842643738,3.0408087253570555,4.348184897428313,2.4445644028654967,2.863029658666598,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[10]dB_CLN-p092_emo_disgust_sentences.csv,mband_py_N6_mel_AVR1_8_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[10]dB,16000,2.308622121810913,11.839556694030762,0.760429322719574,3.0107495307922365,4.2497563997629495,2.877173480875133,3.0568939679238736,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[10]dB_CLN-p092_emo_disgust_sentences.csv,mband_py_N6_mel_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[10]dB,16000,2.3099215030670166,11.974166870117188,0.7616492509841919,3.0508840084075928,4.313314595443086,2.9239014857703185,3.168749831732963,mband_py_N6_mel_metrics.csv_ENH-mband_py_N6_mel_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[10]dB_CLN-p092_emo_disgust_sentences.csv,mband_py_N6_mel_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[10]dB,16000,2.3127124309539795,11.976181030273438,0.7627830505371094,3.019712495803833,4.319021481675863,2.92926112842477,3.1740019724658524,mband_py_N6_mel_metrics.csv_ENH-mband_py_N6_mel_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[10]dB_CLN-p092_emo_disgust_sentences.csv,Stationary
