Test_ID,SNR_dB,Config_ID,Freq_spacing,Nband,FRMSZ_ms,OVLP,Averaging,VAD,Floor,PESQ,STOI,SI_SDR,DNSMOS_mos_ovr,DNSMOS_mos_sig,DNSMOS_mos_bak,Status
0,0,1,linear,2,20,20,1,1,0.002,1.1694267988204956,0.7648988962173462,-1.5443981885910034,2.5382691148734717,4.226071698618689,1.9471856356884416,Success
0,0,2,linear,3,20,20,1,1,0.002,1.1699399948120117,0.7651665210723877,-1.54562246799469,2.5495388480613412,4.213471131034452,1.964393906409166,Success
0,0,3,linear,4,20,20,1,1,0.002,1.1616734266281128,0.7631893157958984,-1.301611065864563,2.6159502345935124,4.288692140722832,2.0314789343027213,Success
0,0,4,linear,5,20,20,1,1,0.002,1.1618430614471436,0.7632905840873718,-1.3140099048614502,2.6060665593343173,4.266735072025651,2.0284452912564714,Success
0,0,5,linear,6,20,20,1,1,0.002,1.1619620323181152,0.7633100152015686,-1.3328713178634644,2.6055623788445095,4.275492219297537,2.0248734526357155,Success
0,0,6,log,2,20,20,1,1,0.002,1.1628512144088745,0.7645108699798584,-1.5126539468765259,2.6066235558711393,4.2960807326685755,2.0303183708634465,Success
0,0,7,log,3,20,20,1,1,0.002,1.1619793176651,0.7619218230247498,-1.4189860820770264,2.6714243130047453,4.343688260694131,2.093493802992498,Success
0,0,8,log,4,20,20,1,1,0.002,1.1600369215011597,0.7634559273719788,-1.4937610626220703,2.6714768056027753,4.337716058083444,2.0811489617265835,Success
0,0,9,log,5,20,20,1,1,0.002,1.1603147983551025,0.7629581689834595,-1.4890000820159912,2.6374380695099373,4.305454796045964,2.0610523701416343,Success
0,0,10,log,6,20,20,1,1,0.002,1.1591601371765137,0.7621548771858215,-1.4395766258239746,2.715881397667169,4.364826389534519,2.126755224218404,Success
0,0,11,mel,2,20,20,1,1,0.002,1.1695671081542969,0.7652143836021423,-1.5436826944351196,2.5259184150051373,4.224599623336733,1.9344924827641137,Success
0,0,12,mel,3,20,20,1,1,0.002,1.161749243736267,0.7637436985969543,-1.2973759174346924,2.6062078857472657,4.291448578175272,2.0254386621031957,Success
0,0,13,mel,4,20,20,1,1,0.002,1.1611928939819336,0.7615986466407776,-1.3094618320465088,2.590317677063141,4.269050253939039,2.0141334341404002,Success
0,0,14,mel,5,20,20,1,1,0.002,1.1616438627243042,0.7631852626800537,-1.2867481708526611,2.6489369042401876,4.312591816450749,2.0614624491113775,Success
0,0,15,mel,6,20,20,1,1,0.002,1.1711915731430054,0.7621440887451172,-3.1352181434631348,2.6119543453627183,4.324097213771013,2.0097630433263927,Success
0,5,1,linear,2,20,20,1,1,0.002,1.2914432287216187,0.8175442218780518,3.0825612545013428,2.7819704459944092,4.3272755132487335,2.2355053863926537,Success
0,5,2,linear,3,20,20,1,1,0.002,1.2919940948486328,0.8176767230033875,3.0805444717407227,2.7475187242464085,4.285925025628541,2.1976366481876615,Success
0,5,3,linear,4,20,20,1,1,0.002,1.2866010665893555,0.8168343305587769,3.329498291015625,2.8249710034291646,4.380304111909132,2.245411381095109,Success
0,5,4,linear,5,20,20,1,1,0.002,1.286595106124878,0.8168750405311584,3.3158164024353027,2.8152256518633756,4.3614978456070235,2.2391707709729167,Success
0,5,5,linear,6,20,20,1,1,0.002,1.2863174676895142,0.8168976902961731,3.295961380004883,2.820552701450118,4.366920361385712,2.2453475738977358,Success
0,5,6,log,2,20,20,1,1,0.002,1.283400535583496,0.8180233240127563,3.1275601387023926,2.8244542851847245,4.369162219159829,2.2709590114210108,Success
0,5,7,log,3,20,20,1,1,0.002,1.2818169593811035,0.8143039345741272,3.198180675506592,2.833794139951921,4.347091578132227,2.2876905888021426,Success
0,5,8,log,4,20,20,1,1,0.002,1.2805051803588867,0.8176310658454895,3.1334006786346436,2.906717152322643,4.394976280504549,2.3359823112360183,Success
0,5,9,log,5,20,20,1,1,0.002,1.2795944213867188,0.8153445720672607,3.1347923278808594,2.8831864757991332,4.398679685474297,2.311041402952159,Success
0,5,10,log,6,20,20,1,1,0.002,1.278635025024414,0.8160552382469177,3.166938304901123,2.890765102196007,4.408626830732919,2.3212640781636518,Success
