Test_ID,SNR_dB,Config_ID,Freq_spacing,Nband,FRMSZ_ms,OVLP,Averaging,VAD,Floor,PESQ,STOI,SI_SDR,DNSMOS_mos_ovr,DNSMOS_mos_sig,DNSMOS_mos_bak,Status
0,0,1,linear,2,5,20,1,1,0.002,1.3803070783615112,0.8001137375831604,0.035990890115499496,2.25099819884078,3.985514221660972,1.8417419589705792,Success
0,0,2,linear,2,5,50,1,1,0.002,1.4059618711471558,0.8179285526275635,0.07428640127182007,2.285515568092093,4.06653404232699,1.8649592441633267,Success
0,0,3,linear,2,5,75,1,1,0.002,1.4215686321258545,0.8251422047615051,0.05170828104019165,2.2303723532484327,4.00798865721077,1.8369757675392828,Success
0,0,4,linear,2,15,20,1,1,0.002,1.322395920753479,0.7883038520812988,-0.39668604731559753,2.824746313564683,4.512741292403224,2.194076184667406,Success
0,0,5,linear,2,15,50,1,1,0.002,1.3776922225952148,0.8012485504150391,-0.19168099761009216,2.654171474563864,4.293650050794053,2.083442545892684,Success
0,0,6,linear,2,15,75,1,1,0.002,1.4168241024017334,0.8184558153152466,-0.03879305347800255,2.4289412193141793,4.158820328624145,1.924907321366451,Success
0,0,7,linear,2,25,20,1,1,0.002,1.3026626110076904,0.7848751544952393,-0.6092394590377808,2.8256401453083946,4.545562299798461,2.1367530463262665,Success
0,0,8,linear,2,25,50,1,1,0.002,1.3586504459381104,0.7978489995002747,-0.3531712293624878,2.664050606339478,4.440368869750379,2.0408963048626014,Success
0,0,9,linear,2,25,75,1,1,0.002,1.407041072845459,0.8181089758872986,-0.16384385526180267,2.6784813780590273,4.337239500078048,2.105287429098064,Success
0,0,10,linear,4,5,20,1,1,0.002,1.3830687999725342,0.8028596639633179,0.057160478085279465,2.2515325773143213,3.924815273573781,1.8461480902577534,Success
0,0,11,linear,4,5,50,1,1,0.002,1.4088784456253052,0.8203237652778625,0.09536783397197723,2.250040719717038,4.041338671232477,1.8109388070217,Success
0,0,12,linear,4,5,75,1,1,0.002,1.4241389036178589,0.8272355794906616,0.07293140143156052,2.2395777872813682,4.045812038797408,1.8041845607872162,Success
0,0,13,linear,4,15,20,1,1,0.002,1.3246660232543945,0.7923160195350647,-0.35924309492111206,2.6909109554097923,4.510087129725303,1.992192749642865,Success
0,0,14,linear,4,15,50,1,1,0.002,1.380787968635559,0.8053401112556458,-0.15259037911891937,2.626633138104663,4.335849749210752,2.043839981802799,Success
0,0,15,linear,4,15,75,1,1,0.002,1.4201648235321045,0.8223250508308411,-0.0019493920262902975,2.3727472991967935,4.186316023533917,1.904151212000051,Success
0,0,16,linear,4,25,20,1,1,0.002,1.3037340641021729,0.7893591523170471,-0.5605615377426147,2.8413238532911227,4.546832282069157,2.1423536848308724,Success
0,0,17,linear,4,25,50,1,1,0.002,1.359802484512329,0.802033543586731,-0.3051735758781433,2.6815725436044207,4.44022153949879,2.0496804630519296,Success
0,0,18,linear,4,25,75,1,1,0.002,1.4089746475219727,0.8222540020942688,-0.11678583920001984,2.5842051300452895,4.300561106196593,2.014033099588389,Success
0,0,19,linear,5,5,20,1,1,0.002,1.3763351440429688,0.8027951717376709,0.091712586581707,2.2176732183543133,3.869306785798764,1.8333313235619695,Success
0,0,20,linear,5,5,50,1,1,0.002,1.401627779006958,0.8201852440834045,0.13036462664604187,2.253457529577767,4.064588737333662,1.8143912216606795,Success
0,0,21,linear,5,5,75,1,1,0.002,1.4203011989593506,0.8271586894989014,0.10827840864658356,2.242760365204882,4.044545836726222,1.8039453155922838,Success
0,0,22,linear,5,15,20,1,1,0.002,1.3239586353302002,0.7923682332038879,-0.33276036381721497,2.696583486946054,4.505780629770857,2.0080013644760353,Success
0,0,23,linear,5,15,50,1,1,0.002,1.3804593086242676,0.8054317235946655,-0.12529440224170685,2.6341705562340287,4.339558979845844,2.0490076103674197,Success
0,0,24,linear,5,15,75,1,1,0.002,1.4194519519805908,0.8223592638969421,0.025682006031274796,2.378146669069096,4.192885996012641,1.8920582854080727,Success
0,0,25,linear,5,25,20,1,1,0.002,1.3038005828857422,0.7893718481063843,-0.5518296957015991,2.846618682588792,4.54349641297775,2.1505772647915586,Success
0,0,26,linear,5,25,50,1,1,0.002,1.3599387407302856,0.8020209074020386,-0.2964671552181244,2.684074584239681,4.4442626142700385,2.0524213311502564,Success
0,0,27,linear,5,25,75,1,1,0.002,1.4091042280197144,0.8222308158874512,-0.10809432715177536,2.5900212981191006,4.30575671377211,2.015647974493783,Success
0,0,28,linear,6,5,20,1,1,0.002,1.3751572370529175,0.802516520023346,0.12942251563072205,2.2151731716259904,3.866314776888583,1.8327119785499697,Success
0,0,29,linear,6,5,50,1,1,0.002,1.400251865386963,0.8200254440307617,0.16798990964889526,2.2559036515528432,4.071307139708705,1.8147547778903446,Success
0,0,30,linear,6,5,75,1,1,0.002,1.4189398288726807,0.8270153999328613,0.14615276455879211,2.2370756722489555,4.04205613953797,1.8010397210724722,Success
0,0,31,linear,6,15,20,1,1,0.002,1.3233659267425537,0.7923039197921753,-0.3069251477718353,2.703276608114457,4.5080899840625355,2.010921515615303,Success
0,0,32,linear,6,15,50,1,1,0.002,1.3799700736999512,0.8053755760192871,-0.09892069548368454,2.639340394615958,4.344295860998968,2.0520140146541817,Success
0,0,33,linear,6,15,75,1,1,0.002,1.4188462495803833,0.8222740888595581,0.05223928391933441,2.3819998078219533,4.203011544458153,1.8983017745396393,Success
0,0,34,linear,6,25,20,1,1,0.002,1.303040623664856,0.7892521619796753,-0.5208106637001038,2.854024480880023,4.551186809377657,2.156310527937957,Success
0,0,35,linear,6,25,50,1,1,0.002,1.359421730041504,0.8019375801086426,-0.2639792263507843,2.6970990155206294,4.457342512140509,2.047601208803709,Success
0,0,36,linear,6,25,75,1,1,0.002,1.4086254835128784,0.8221986889839172,-0.07490786164999008,2.595052742243972,4.3179755963201805,2.011770501253519,Success
0,0,37,linear,8,5,20,1,1,0.002,1.3797866106033325,0.8027697205543518,0.15831299126148224,2.240108848435668,3.900009091097027,1.8369441990607616,Success
0,0,38,linear,8,5,50,1,1,0.002,1.4050443172454834,0.8197258710861206,0.1961151510477066,2.261862169232599,4.053364076129417,1.8213565172070816,Success
0,0,39,linear,8,5,75,1,1,0.002,1.4203760623931885,0.8269246220588684,0.17384035885334015,2.2276552343211637,4.033312398535533,1.801789065623401,Success
0,0,40,linear,8,15,20,1,1,0.002,1.321764588356018,0.7920392751693726,-0.25758856534957886,2.7097955752745957,4.512250917269662,2.010660965158374,Success
