Test_ID,SNR_dB,Config_ID,Freq_spacing,Nband,FRMSZ_ms,OVLP,Averaging,Noisefr,VAD,Floor,PESQ,STOI,SI_SDR,DNSMOS_mos_ovr,DNSMOS_mos_sig,DNSMOS_mos_bak,Status
0,0,13,linear,4,8,50,1,1,1,0.001,1.4003932476043701,0.8102383613586426,0.055692777037620544,2.515420439950771,4.224611445213629,1.9689166037965435,Success
0,0,14,linear,4,8,50,1,1,1,0.002,1.4003962278366089,0.8102411031723022,0.05571066960692406,2.514514734813145,4.222383165476038,1.9693200264693669,Success
0,0,15,linear,4,8,50,1,1,1,0.01,1.4004123210906982,0.8102614283561707,0.05585071071982384,2.504060450898848,4.214682587515383,1.96311548451055,Success
0,0,16,linear,4,8,50,1,1,0,0.001,1.4005000591278076,0.8102866411209106,0.05540602654218674,2.532110463179187,4.224365416209795,1.9850076778162646,Success
0,0,17,linear,4,8,50,1,1,0,0.002,1.4005000591278076,0.810289204120636,0.05542442947626114,2.5307616629132332,4.223095353390576,1.9840200260085699,Success
0,0,18,linear,4,8,50,1,1,0,0.01,1.4005264043807983,0.8103078007698059,0.05557062104344368,2.519415716370212,4.21859464082471,1.9746759830865506,Success
0,0,19,linear,4,8,50,0,1,1,0.001,1.4203578233718872,0.8320353627204895,0.029563434422016144,2.294307842618991,4.054911104628162,1.8204912123394863,Success
0,0,20,linear,4,8,50,0,1,1,0.002,1.4203636646270752,0.8320420980453491,0.029580917209386826,2.291968089770757,4.054818733631431,1.81977788839991,Success
0,0,21,linear,4,8,50,0,1,1,0.01,1.420432209968567,0.8320919871330261,0.02971614897251129,2.277720238223949,4.061421624760764,1.8131697660236348,Success
0,0,22,linear,4,8,50,0,1,0,0.001,1.4203578233718872,0.8320353627204895,0.029563434422016144,2.294307842618991,4.054911104628162,1.8204912123394863,Success
0,0,23,linear,4,8,50,0,1,0,0.002,1.4203636646270752,0.8320420980453491,0.029580917209386826,2.291968089770757,4.054818733631431,1.81977788839991,Success
0,0,24,linear,4,8,50,0,1,0,0.01,1.420432209968567,0.8320919871330261,0.02971614897251129,2.277720238223949,4.061421624760764,1.8131697660236348,Success
0,0,25,linear,4,8,75,1,1,1,0.001,1.4235697984695435,0.8224608302116394,0.08197373896837234,2.3353066869906587,4.095745665547505,1.854205470281873,Success
0,0,26,linear,4,8,75,1,1,1,0.002,1.4235776662826538,0.822463870048523,0.08198999613523483,2.334177717696041,4.095804575400373,1.8539582344746097,Success
0,0,27,linear,4,8,75,1,1,1,0.01,1.4236071109771729,0.822486937046051,0.0821220874786377,2.33320002950157,4.096481420946827,1.8544465884511474,Success
0,0,28,linear,4,8,75,1,1,0,0.001,1.4236586093902588,0.8224868774414062,0.08169125765562057,2.341907744455358,4.0920122447552405,1.8548719458989085,Success
0,0,29,linear,4,8,75,1,1,0,0.002,1.4236642122268677,0.8224897980690002,0.0817105621099472,2.3412483418268875,4.092620974365329,1.8546351288056286,Success
0,0,30,linear,4,8,75,1,1,0,0.01,1.4237037897109985,0.8225117325782776,0.081846222281456,2.340628923696778,4.095939933111268,1.855533741092475,Success
0,0,31,linear,4,8,75,0,1,1,0.001,1.4214773178100586,0.8326650857925415,0.029782481491565704,2.28660422557312,4.090919625234419,1.8102100712419489,Success
0,0,32,linear,4,8,75,0,1,1,0.002,1.4214861392974854,0.832667350769043,0.0297994464635849,2.2857577943057965,4.090945042522217,1.8107928945346057,Success
0,0,33,linear,4,8,75,0,1,1,0.01,1.421524167060852,0.8326846361160278,0.029928505420684814,2.2828457124040766,4.099377068291649,1.812655022546016,Success
0,0,34,linear,4,8,75,0,1,0,0.001,1.4214773178100586,0.8326650857925415,0.029782481491565704,2.28660422557312,4.090919625234419,1.8102100712419489,Success
0,0,35,linear,4,8,75,0,1,0,0.002,1.4214861392974854,0.832667350769043,0.0297994464635849,2.2857577943057965,4.090945042522217,1.8107928945346057,Success
0,0,36,linear,4,8,75,0,1,0,0.01,1.421524167060852,0.8326846361160278,0.029928505420684814,2.2828457124040766,4.099377068291649,1.812655022546016,Success
0,0,37,linear,4,20,25,1,1,1,0.001,1.3389763832092285,0.7944467067718506,-0.41502371430397034,2.74540244589107,4.563587077073258,2.0759868304419222,Success
0,0,38,linear,4,20,25,1,1,1,0.002,1.3389800786972046,0.7944510579109192,-0.4148912727832794,2.745437434605115,4.563392697264246,2.0762858654295613,Success
0,0,39,linear,4,20,25,1,1,1,0.01,1.339009404182434,0.7944843173027039,-0.41387858986854553,2.7399585460811515,4.5658873521983665,2.0696418560664025,Success
0,0,40,linear,4,20,25,1,1,0,0.001,1.3389862775802612,0.7945116758346558,-0.41532590985298157,2.753012682235216,4.565480539836758,2.083790136996912,Success
0,0,41,linear,4,20,25,1,1,0,0.002,1.3389902114868164,0.7945160269737244,-0.41519230604171753,2.7543156205818407,4.566543711998199,2.0843641267042456,Success
0,0,42,linear,4,20,25,1,1,0,0.01,1.3390207290649414,0.7945489287376404,-0.41417133808135986,2.7483662933676514,4.56814774437312,2.077932031593181,Success
0,0,43,linear,4,20,25,0,1,1,0.001,1.4260680675506592,0.8297110199928284,-0.009878439828753471,2.3445974253231143,4.044278872846068,1.9024844529435108,Success
0,0,44,linear,4,20,25,0,1,1,0.002,1.4260808229446411,0.8297220468521118,-0.009768953546881676,2.3453701407042975,4.046426169678248,1.9021626897681168,Success
0,0,45,linear,4,20,25,0,1,1,0.01,1.4261736869812012,0.8298048377037048,-0.008932591415941715,2.341078443110113,4.052426627975682,1.9023214593894255,Success
0,0,46,linear,4,20,25,0,1,0,0.001,1.426068663597107,0.8297111392021179,-0.009922027587890625,2.3445974253231143,4.044278872846068,1.9024844529435108,Success
0,0,47,linear,4,20,25,0,1,0,0.002,1.4260811805725098,0.8297221660614014,-0.009813577868044376,2.3453701407042975,4.046426169678248,1.9021626897681168,Success
0,0,48,linear,4,20,25,0,1,0,0.01,1.4261739253997803,0.8298049569129944,-0.008977985009551048,2.341078443110113,4.052426627975682,1.9023214593894255,Success
0,0,49,linear,4,20,50,1,1,1,0.001,1.3757373094558716,0.8070976734161377,-0.22686055302619934,2.6923583987053927,4.399768844789748,2.0925351772662943,Success
0,0,50,linear,4,20,50,1,1,1,0.002,1.3757450580596924,0.8071034550666809,-0.22673426568508148,2.6942152748231565,4.401229505926446,2.093325210316738,Success
0,0,51,linear,4,20,50,1,1,1,0.01,1.375807285308838,0.8071469664573669,-0.22576263546943665,2.692832834885914,4.404163931575814,2.091988964881753,Success
0,0,52,linear,4,20,50,1,1,0,0.001,1.37577486038208,0.8071781992912292,-0.22714966535568237,2.6922818883948545,4.398977535635645,2.092122661822915,Success
0,0,53,linear,4,20,50,1,1,0,0.002,1.3757820129394531,0.8071838617324829,-0.22702229022979736,2.693727417123767,4.399879039451839,2.0928714226575225,Success
0,0,54,linear,4,20,50,1,1,0,0.01,1.3758423328399658,0.8072267174720764,-0.22605031728744507,2.693909609862889,4.404016581746559,2.0926509241459494,Success
0,0,55,linear,4,20,50,0,1,1,0.001,1.4265323877334595,0.8295353055000305,-0.009606804698705673,2.296719913019085,4.028132756401994,1.8701821258763,Success
0,0,56,linear,4,20,50,0,1,1,0.002,1.4265367984771729,0.8295453190803528,-0.009502774104475975,2.2966409418084477,4.025873748581037,1.8695794867344162,Success
0,0,57,linear,4,20,50,0,1,1,0.01,1.4266234636306763,0.8296217322349548,-0.00870407186448574,2.306476032578933,4.031650314645776,1.871798178561533,Success
0,0,58,linear,4,20,50,0,1,0,0.001,1.4265305995941162,0.8295352458953857,-0.009645460173487663,2.296719913019085,4.028132756401994,1.8701821258763,Success
0,0,59,linear,4,20,50,0,1,0,0.002,1.42653489112854,0.829545259475708,-0.009542725048959255,2.2966409418084477,4.025873748581037,1.8695794867344162,Success
0,0,60,linear,4,20,50,0,1,0,0.01,1.426621913909912,0.8296216726303101,-0.008743238635361195,2.306476032578933,4.031650314645776,1.871798178561533,Success
0,0,61,linear,4,20,75,1,1,1,0.001,1.41703462600708,0.8239666819572449,-0.06557456403970718,2.426794046486373,4.207560824081304,1.926861747530351,Success
0,0,62,linear,4,20,75,1,1,1,0.002,1.417039155960083,0.8239762783050537,-0.06545314937829971,2.4246784583595935,4.20653439876057,1.926200796035704,Success
0,0,63,linear,4,20,75,1,1,1,0.01,1.4171136617660522,0.8240496516227722,-0.06452979892492294,2.4375266164518767,4.213237970489907,1.9422502735757743,Success
0,0,64,linear,4,20,75,1,1,0,0.001,1.4171749353408813,0.824111819267273,-0.0637708306312561,2.4328327249189963,4.205491985846886,1.9368281663316473,Success
0,0,65,linear,4,20,75,1,1,0,0.002,1.4171838760375977,0.8241205215454102,-0.06365367025136948,2.4308250775308515,4.205512846936965,1.9354737030134892,Success
0,0,66,linear,4,20,75,1,1,0,0.01,1.4172559976577759,0.8241868019104004,-0.0627632737159729,2.438625281377544,4.211072728403793,1.944512294555052,Success
0,0,67,linear,4,20,75,0,1,1,0.001,1.4275411367416382,0.8303554654121399,-0.014755448326468468,2.345419527250383,4.1285758274617175,1.8573114130340418,Success
0,0,68,linear,4,20,75,0,1,1,0.002,1.4275422096252441,0.8303638696670532,-0.014635710045695305,2.343581374964616,4.12656516967693,1.855436637431709,Success
0,0,69,linear,4,20,75,0,1,1,0.01,1.427585482597351,0.8304276466369629,-0.013720504939556122,2.344009994439838,4.129705504936706,1.8562576443872203,Success
0,0,70,linear,4,20,75,0,1,0,0.001,1.4275896549224854,0.8304662704467773,-0.009533126838505268,2.332397871570397,4.109772545081529,1.8565621236363576,Success
0,0,71,linear,4,20,75,0,1,0,0.002,1.4275977611541748,0.8304746747016907,-0.009425723925232887,2.3342938708632683,4.112096027470799,1.8592226914177965,Success
0,0,72,linear,4,20,75,0,1,0,0.01,1.4276326894760132,0.8305385708808899,-0.0086140688508749,2.33210893554592,4.105247074412683,1.8614233299243728,Success
0,0,73,linear,6,8,25,1,1,1,0.001,1.3642464876174927,0.7989725470542908,-0.026755407452583313,2.5479580154028088,4.2980317393195815,1.9549970014519402,Success
0,0,74,linear,6,8,25,1,1,1,0.002,1.3642464876174927,0.7989775538444519,-0.02673613280057907,2.548498745282691,4.298941462344225,1.955270796403559,Success
0,0,75,linear,6,8,25,1,1,1,0.01,1.3642948865890503,0.7990157604217529,-0.026588978245854378,2.5609877071634064,4.313788278971201,1.9619303768703544,Success
0,0,76,linear,6,8,25,1,1,0,0.001,1.3641910552978516,0.7987403869628906,-0.02706458419561386,2.561478034582342,4.30436307771482,1.9641020154431326,Success
0,0,77,linear,6,8,25,1,1,0,0.002,1.3641997575759888,0.7987449765205383,-0.02704530768096447,2.5622961371613187,4.304776447303786,1.9647038989052568,Success
0,0,78,linear,6,8,25,1,1,0,0.01,1.3642529249191284,0.798780083656311,-0.026890328153967857,2.5706385909789504,4.312661744430369,1.9700780371993218,Success
0,0,79,linear,6,8,25,0,1,1,0.001,1.4094479084014893,0.8282173871994019,0.022082995623350143,2.3125654018267476,4.100969306593882,1.822836047114351,Success
0,0,80,linear,6,8,25,0,1,1,0.002,1.4094754457473755,0.8282345533370972,0.02210153639316559,2.313076962393483,4.101700064021919,1.8232535680108286,Success
0,0,81,linear,6,8,25,0,1,1,0.01,1.4096307754516602,0.8283640146255493,0.022243184968829155,2.310025587808415,4.112708190114961,1.820157867912189,Success
0,0,82,linear,6,8,25,0,1,0,0.001,1.4094479084014893,0.8282173871994019,0.022082995623350143,2.3125654018267476,4.100969306593882,1.822836047114351,Success
0,0,83,linear,6,8,25,0,1,0,0.002,1.4094754457473755,0.8282345533370972,0.02210153639316559,2.313076962393483,4.101700064021919,1.8232535680108286,Success
0,0,84,linear,6,8,25,0,1,0,0.01,1.4096307754516602,0.8283640146255493,0.022243184968829155,2.310025587808415,4.112708190114961,1.820157867912189,Success
0,0,85,linear,6,8,50,1,1,1,0.001,1.3940863609313965,0.8100612163543701,0.04843388497829437,2.4986100156508555,4.219604399570822,1.952662307590166,Success
0,0,86,linear,6,8,50,1,1,1,0.002,1.3940904140472412,0.8100641369819641,0.04845385253429413,2.4990668559466944,4.2171742127516305,1.954015449398123,Success
0,0,87,linear,6,8,50,1,1,1,0.01,1.3941240310668945,0.8100858330726624,0.04860078915953636,2.493518487188647,4.211378395667058,1.9508542800323125,Success
0,0,88,linear,6,8,50,1,1,0,0.001,1.3942604064941406,0.8100795745849609,0.0481405109167099,2.513895380737209,4.218763999829609,1.969465773215146,Success
0,0,89,linear,6,8,50,1,1,0,0.002,1.3942664861679077,0.8100824952125549,0.048159971833229065,2.5138350525366926,4.217581665545808,1.969786740630191,Success
0,0,90,linear,6,8,50,1,1,0,0.01,1.394309639930725,0.8101038336753845,0.048311520367860794,2.510345128980329,4.214100989838208,1.9662283469340789,Success
0,0,91,linear,6,8,50,0,1,1,0.001,1.413709282875061,0.8318734169006348,0.022091751918196678,2.286470918867786,4.055068736835662,1.8137316172127074,Success
0,0,92,linear,6,8,50,0,1,1,0.002,1.4137214422225952,0.831881582736969,0.02211080864071846,2.285032556835723,4.055535498901844,1.8135185166411443,Success
0,0,93,linear,6,8,50,0,1,1,0.01,1.4137945175170898,0.8319432735443115,0.022252455353736877,2.2737501325241287,4.060095910373415,1.8098688471033928,Success
0,0,94,linear,6,8,50,0,1,0,0.001,1.413709282875061,0.8318734169006348,0.022091751918196678,2.286470918867786,4.055068736835662,1.8137316172127074,Success
0,0,95,linear,6,8,50,0,1,0,0.002,1.4137214422225952,0.831881582736969,0.02211080864071846,2.285032556835723,4.055535498901844,1.8135185166411443,Success
0,0,96,linear,6,8,50,0,1,0,0.01,1.4137945175170898,0.8319432735443115,0.022252455353736877,2.2737501325241287,4.060095910373415,1.8098688471033928,Success
0,0,97,linear,6,8,75,1,1,1,0.001,1.4182049036026,0.8222754597663879,0.07479124516248703,2.310887314646012,4.098109105194273,1.8464743951301859,Success
0,0,98,linear,6,8,75,1,1,1,0.002,1.4182043075561523,0.8222792148590088,0.07480854541063309,2.3110321258353337,4.099125038877301,1.8463157036607347,Success
0,0,99,linear,6,8,75,1,1,1,0.01,1.4182360172271729,0.8223074078559875,0.07494696229696274,2.314819127634447,4.10520708585617,1.8451691550440188,Success
0,0,100,linear,6,8,75,1,1,0,0.001,1.4183213710784912,0.8222802877426147,0.07450320571660995,2.31578813221035,4.09302091103867,1.8468476305177708,Success
0,0,101,linear,6,8,75,1,1,0,0.002,1.4183274507522583,0.8222836256027222,0.07452153414487839,2.3147350831520526,4.09388588440589,1.8467058562333236,Success
0,0,102,linear,6,8,75,1,1,0,0.01,1.4183571338653564,0.8223090171813965,0.07466402649879456,2.3168109317892784,4.101963972707762,1.8462863176357642,Success
0,0,103,linear,6,8,75,0,1,1,0.001,1.418226957321167,0.8325498700141907,0.022442515939474106,2.2884894508259,4.089556208503613,1.8124769214711882,Success
0,0,104,linear,6,8,75,0,1,1,0.002,1.4182398319244385,0.8325531482696533,0.02246157079935074,2.2878600643495948,4.08976423102041,1.8125932083068397,Success
0,0,105,linear,6,8,75,0,1,1,0.01,1.4182817935943604,0.8325775265693665,0.022598572075366974,2.284069508973644,4.095783738074185,1.8116419286683048,Success
0,0,106,linear,6,8,75,0,1,0,0.001,1.418226957321167,0.8325498700141907,0.022442515939474106,2.2884894508259,4.089556208503613,1.8124769214711882,Success
0,0,107,linear,6,8,75,0,1,0,0.002,1.4182398319244385,0.8325531482696533,0.02246157079935074,2.2878600643495948,4.08976423102041,1.8125932083068397,Success
0,0,108,linear,6,8,75,0,1,0,0.01,1.4182817935943604,0.8325775265693665,0.022598572075366974,2.284069508973644,4.095783738074185,1.8116419286683048,Success
0,0,109,linear,6,20,25,1,1,1,0.001,1.3389776945114136,0.7943837642669678,-0.4175647497177124,2.7610266380423383,4.5728975265741125,2.0861313407023516,Success
0,0,110,linear,6,20,25,1,1,1,0.002,1.3389809131622314,0.7943878769874573,-0.417429655790329,2.7586730598562617,4.57261176894024,2.083725795252819,Success
0,0,111,linear,6,20,25,1,1,1,0.01,1.339009404182434,0.7944191694259644,-0.4163976013660431,2.747158263174837,4.5787570709330625,2.070484845447258,Success
0,0,112,linear,6,20,25,1,1,0,0.001,1.3389875888824463,0.7944592237472534,-0.4179007411003113,2.7674698493364622,4.574897904962952,2.091760514495699,Success
0,0,113,linear,6,20,25,1,1,0,0.002,1.338991403579712,0.794464111328125,-0.41776564717292786,2.7660255525851425,4.574929861460618,2.0903231102872426,Success
0,0,114,linear,6,20,25,1,1,0,0.01,1.3390177488327026,0.7945007681846619,-0.4167235195636749,2.755869187687851,4.582284328944989,2.078826745744579,Success
0,0,115,linear,6,20,25,0,1,1,0.001,1.4258463382720947,0.8295802474021912,-0.011822408065199852,2.3453721943440353,4.040342185584687,1.9110284324952473,Success
0,0,116,linear,6,20,25,0,1,1,0.002,1.4258590936660767,0.8295916318893433,-0.01171053759753704,2.3467186175017525,4.042324230233931,1.9107971468971578,Success
0,0,117,linear,6,20,25,0,1,1,0.01,1.4259628057479858,0.8296775221824646,-0.01085745170712471,2.342237115786,4.039788144971401,1.9060885262310698,Success
0,0,118,linear,6,20,25,0,1,0,0.001,1.425846815109253,0.8295803666114807,-0.011869649402797222,2.3453721943440353,4.040342185584687,1.9110284324952473,Success
0,0,119,linear,6,20,25,0,1,0,0.002,1.4258593320846558,0.8295917510986328,-0.0117572583258152,2.3467186175017525,4.042324230233931,1.9107971468971578,Success
0,0,120,linear,6,20,25,0,1,0,0.01,1.4259628057479858,0.8296776413917542,-0.010903644375503063,2.342237115786,4.039788144971401,1.9060885262310698,Success
0,0,121,linear,6,20,50,1,1,1,0.001,1.3758459091186523,0.8069503903388977,-0.22914589941501617,2.7095497153537473,4.418120631533502,2.10112139742773,Success
0,0,122,linear,6,20,50,1,1,1,0.002,1.3758544921875,0.8069567680358887,-0.22901518642902374,2.7105230976186583,4.418560657005696,2.101003202083582,Success
0,0,123,linear,6,20,50,1,1,1,0.01,1.375916838645935,0.8070053458213806,-0.22802558541297913,2.709377555311019,4.41972020863721,2.0974286653058267,Success
0,0,124,linear,6,20,50,1,1,0,0.001,1.3758857250213623,0.8070281147956848,-0.2294597178697586,2.7074989256399733,4.416297843050792,2.099435611618548,Success
0,0,125,linear,6,20,50,1,1,0,0.002,1.3758925199508667,0.8070341348648071,-0.22932873666286469,2.708369265530306,4.41654568606726,2.099067533422169,Success
0,0,126,linear,6,20,50,1,1,0,0.01,1.3759514093399048,0.8070797324180603,-0.22833168506622314,2.7092899584436196,4.418824176028912,2.0969709735941775,Success
0,0,127,linear,6,20,50,0,1,1,0.001,1.4265503883361816,0.829421877861023,-0.011720659211277962,2.304254865377595,4.047052857514852,1.8703022538374243,Success
0,0,128,linear,6,20,50,0,1,1,0.002,1.4265607595443726,0.8294327259063721,-0.011611386202275753,2.302434478457067,4.04415417337223,1.8686946450520499,Success
0,0,129,linear,6,20,50,0,1,1,0.01,1.4266456365585327,0.8295150995254517,-0.010780638083815575,2.314642194187018,4.047575757867812,1.8721532542085875,Success
0,0,130,linear,6,20,50,0,1,0,0.001,1.4265484809875488,0.8294218182563782,-0.011762449517846107,2.304254865377595,4.047052857514852,1.8703022538374243,Success
0,0,131,linear,6,20,50,0,1,0,0.002,1.4265589714050293,0.8294326066970825,-0.011654213070869446,2.302434478457067,4.04415417337223,1.8686946450520499,Success
0,0,132,linear,6,20,50,0,1,0,0.01,1.4266438484191895,0.8295150399208069,-0.010823715478181839,2.314642194187018,4.047575757867812,1.8721532542085875,Success
0,0,133,linear,6,20,75,1,1,1,0.001,1.4169424772262573,0.8238735795021057,-0.06774213165044785,2.4246425370210347,4.210939158585274,1.9115046250246879,Success
0,0,134,linear,6,20,75,1,1,1,0.002,1.4169511795043945,0.8238835334777832,-0.06761855632066727,2.4239105728348727,4.210706299272703,1.910517150354325,Success
0,0,135,linear,6,20,75,1,1,1,0.01,1.4170221090316772,0.8239590525627136,-0.0666729286313057,2.437765162244119,4.215568680541416,1.9241568148811499,Success
0,0,136,linear,6,20,75,1,1,0,0.001,1.417083740234375,0.8240065574645996,-0.06588966399431229,2.4321202611385035,4.206872383876656,1.925208146877037,Success
0,0,137,linear,6,20,75,1,1,0,0.002,1.4170936346054077,0.824015736579895,-0.06577113270759583,2.4319303782643664,4.20754535877649,1.9235287717080827,Success
0,0,138,linear,6,20,75,1,1,0,0.01,1.4171698093414307,0.8240853548049927,-0.06486164778470993,2.4379980077928156,4.2107666389165095,1.926589520792713,Success
0,0,139,linear,6,20,75,0,1,1,0.001,1.4277573823928833,0.8302555680274963,-0.017014481127262115,2.346625507406168,4.118767666204264,1.8569413626984161,Success
0,0,140,linear,6,20,75,0,1,1,0.002,1.4277619123458862,0.830264151096344,-0.01689286157488823,2.3466456886875915,4.118509332299997,1.8571812429860206,Success
0,0,141,linear,6,20,75,0,1,1,0.01,1.427802562713623,0.8303294777870178,-0.015953797847032547,2.349458092604183,4.126673069385006,1.8580070235012582,Success
0,0,142,linear,6,20,75,0,1,0,0.001,1.4278144836425781,0.8303679823875427,-0.011595813557505608,2.3363643171954407,4.109708560122079,1.8616109433284633,Success
0,0,143,linear,6,20,75,0,1,0,0.002,1.4278315305709839,0.8303767442703247,-0.011487322859466076,2.3380072421165448,4.111357402679144,1.8607145043515176,Success
0,0,144,linear,6,20,75,0,1,0,0.01,1.4278733730316162,0.8304428458213806,-0.010657375678420067,2.339497205567582,4.110174463360958,1.859886399563799,Success
0,0,145,linear,8,8,25,1,1,1,0.001,1.369420051574707,0.7989455461502075,-0.020525000989437103,2.5622831953458625,4.308972875601652,1.9615455488762352,Success
0,0,146,linear,8,8,25,1,1,1,0.002,1.3694218397140503,0.7989505529403687,-0.020505236461758614,2.56367829669459,4.310282937096541,1.9624371511933119,Success
0,0,147,linear,8,8,25,1,1,1,0.01,1.3694608211517334,0.7989886403083801,-0.02033696509897709,2.5752708876356825,4.320010852572345,1.9706369984218501,Success
0,0,148,linear,8,8,25,1,1,0,0.001,1.3694045543670654,0.7987270355224609,-0.020849602296948433,2.5743985975010406,4.3165646223334235,1.9675822443766522,Success
0,0,149,linear,8,8,25,1,1,0,0.002,1.369412899017334,0.7987313866615295,-0.02082749269902706,2.5746138690076656,4.316673787822876,1.9676944394251972,Success
0,0,150,linear,8,8,25,1,1,0,0.01,1.3694604635238647,0.7987640500068665,-0.020652707666158676,2.5794405749350133,4.320552754709097,1.9711628860086625,Success
0,0,151,linear,8,8,25,0,1,1,0.001,1.4179720878601074,0.8279896974563599,0.028748851269483566,2.3202128599821368,4.095414374536184,1.8266012215128777,Success
0,0,152,linear,8,8,25,0,1,1,0.002,1.4180028438568115,0.8280073404312134,0.02876942604780197,2.3201888618452755,4.095717329297156,1.8267029027435726,Success
0,0,153,linear,8,8,25,0,1,1,0.01,1.4181462526321411,0.8281410336494446,0.028922168537974358,2.3220792597751214,4.109613369034564,1.8214955098285992,Success
0,0,154,linear,8,8,25,0,1,0,0.001,1.4179720878601074,0.8279896974563599,0.028748851269483566,2.3202128599821368,4.095414374536184,1.8266012215128777,Success
0,0,155,linear,8,8,25,0,1,0,0.002,1.4180028438568115,0.8280073404312134,0.02876942604780197,2.3201888618452755,4.095717329297156,1.8267029027435726,Success
0,0,156,linear,8,8,25,0,1,0,0.01,1.4181462526321411,0.8281410336494446,0.028922168537974358,2.3220792597751214,4.109613369034564,1.8214955098285992,Success
0,0,157,linear,8,8,50,1,1,1,0.001,1.4003716707229614,0.8103052973747253,0.054721537977457047,2.5190746380094473,4.22549063385235,1.9692730870169075,Success
0,0,158,linear,8,8,50,1,1,1,0.002,1.4003736972808838,0.8103076219558716,0.05474403128027916,2.5185498891735834,4.223931625276745,1.9695906882763046,Success
0,0,159,linear,8,8,50,1,1,1,0.01,1.4003880023956299,0.8103247880935669,0.05490660294890404,2.510951127933063,4.2169091893193285,1.9663611079500656,Success
0,0,160,linear,8,8,50,1,1,0,0.001,1.4004837274551392,0.8103197813034058,0.054411716759204865,2.5366402797009244,4.226334459683837,1.9871922091850098,Success
0,0,161,linear,8,8,50,1,1,0,0.002,1.4004878997802734,0.8103224039077759,0.05443369969725609,2.535749749519496,4.225438287330559,1.986664157815512,Success
0,0,162,linear,8,8,50,1,1,0,0.01,1.4005210399627686,0.8103415966033936,0.05460190773010254,2.527380138005848,4.221425205381959,1.980012324041451,Success
0,0,163,linear,8,8,50,0,1,1,0.001,1.420221209526062,0.831937313079834,0.02868199348449707,2.2921503407630284,4.047795030651048,1.8174826449855435,Success
0,0,164,linear,8,8,50,0,1,1,0.002,1.4202293157577515,0.83194500207901,0.02870205044746399,2.2898557015220464,4.048431285099045,1.8165056686947476,Success
0,0,165,linear,8,8,50,0,1,1,0.01,1.420288324356079,0.8320027589797974,0.028856340795755386,2.2751735639553416,4.056904650749721,1.8110668619975812,Success
0,0,166,linear,8,8,50,0,1,0,0.001,1.420221209526062,0.831937313079834,0.02868199348449707,2.2921503407630284,4.047795030651048,1.8174826449855435,Success
0,0,167,linear,8,8,50,0,1,0,0.002,1.4202293157577515,0.83194500207901,0.02870205044746399,2.2898557015220464,4.048431285099045,1.8165056686947476,Success
0,0,168,linear,8,8,50,0,1,0,0.01,1.420288324356079,0.8320027589797974,0.028856340795755386,2.2751735639553416,4.056904650749721,1.8110668619975812,Success
0,0,169,linear,8,8,75,1,1,1,0.001,1.4234998226165771,0.8222689628601074,0.0810718685388565,2.335397479258291,4.094519301564678,1.8523774356250762,Success
0,0,170,linear,8,8,75,1,1,1,0.002,1.423510193824768,0.8222729563713074,0.08109017461538315,2.334490014423149,4.094742861247944,1.8521935463703219,Success
