Test_ID,SNR_dB,Config_ID,Freq_spacing,Nband,FRMSZ_ms,OVLP,Averaging,VAD,Floor,PESQ,STOI,SI_SDR,DNSMOS_mos_ovr,DNSMOS_mos_sig,DNSMOS_mos_bak,Status
0,0,1,linear,2,20,50,1,1,0.002,1.0811127424240112,0.6143050789833069,-0.13775913417339325,2.2166961504554075,4.011455813589416,1.8311114256349457,Success
0,0,2,linear,4,20,50,1,1,0.002,1.08023202419281,0.6143862009048462,0.03613362833857536,2.2304915545572035,4.020198275451948,1.8398929026781592,Success
0,0,3,linear,6,20,50,1,1,0.002,1.0803437232971191,0.6143414974212646,0.007127285934984684,2.2200549825848337,3.979264446687633,1.835728665284163,Success
0,0,4,linear,8,20,50,1,1,0.002,1.0688508749008179,0.6143086552619934,-0.045145995914936066,2.2351633862179923,4.0123421328533455,1.8454265686551403,Success
0,0,5,linear,12,20,50,1,1,0.002,1.0688490867614746,0.6143355369567871,-0.09106677770614624,2.234235225730065,3.983915655471159,1.8473738558806685,Success
0,0,6,log,2,20,50,1,1,0.002,1.0801409482955933,0.6139247417449951,-0.14458376169204712,2.2350263022226167,4.023832073474135,1.8497929173188272,Success
0,0,7,log,4,20,50,1,1,0.002,1.080301284790039,0.6137067675590515,-0.10541398823261261,2.2403428263987415,4.016028082466327,1.8493997744037138,Success
0,0,8,log,6,20,50,1,1,0.002,1.0803112983703613,0.6141729354858398,-0.1275242567062378,2.254388063697207,4.054348581399508,1.8576418785377844,Success
0,0,9,log,8,20,50,1,1,0.002,1.0787714719772339,0.6148239970207214,-0.06612910330295563,2.1819502205211627,3.931912470396514,1.7889186369371883,Success
0,0,10,log,12,20,50,1,1,0.002,1.0783754587173462,0.6148045659065247,-0.04456823691725731,2.2166085411379384,4.003174198218064,1.8292639655975862,Success
0,0,11,mel,2,20,50,1,1,0.002,1.0805994272232056,0.614515483379364,-0.049644097685813904,2.234953813485014,4.028376430195649,1.8395426901429024,Success
0,0,12,mel,4,20,50,1,1,0.002,1.0802277326583862,0.6140953898429871,0.060062721371650696,2.218212618754426,3.9943324669609765,1.835330363564704,Success
0,0,13,mel,6,20,50,1,1,0.002,1.079085350036621,0.6111948490142822,-0.0569937564432621,2.2242456946712217,3.989291917738221,1.839449964975411,Success
0,0,14,mel,8,20,50,1,1,0.002,1.069262981414795,0.613628089427948,0.028558040037751198,2.301515341150288,4.065206646814473,1.8611104752759353,Success
0,0,15,mel,12,20,50,1,1,0.002,1.0676099061965942,0.6112298369407654,0.03698788955807686,2.2523859534837736,3.966519996783577,1.8807400746008738,Success
0,5,1,linear,2,20,50,1,1,0.002,1.131056785583496,0.690417468547821,4.702472686767578,2.5468848865469016,4.149648718134748,2.102690258187743,Success
0,5,2,linear,4,20,50,1,1,0.002,1.1306037902832031,0.6904723048210144,4.891609191894531,2.521642331170502,4.139894758250605,2.097409821881855,Success
0,5,3,linear,6,20,50,1,1,0.002,1.1306246519088745,0.6904467344284058,4.860558032989502,2.5171547318246996,4.099671711812578,2.1001108307958227,Success
0,5,4,linear,8,20,50,1,1,0.002,1.1296495199203491,0.6904252171516418,4.807206630706787,2.5262635317107107,4.144144707626991,2.0955626571842285,Success
0,5,5,linear,12,20,50,1,1,0.002,1.129414439201355,0.6904474496841431,4.760485649108887,2.523305596737533,4.096327103903082,2.0999809376931586,Success
0,5,6,log,2,20,50,1,1,0.002,1.129004955291748,0.6900677680969238,4.707927227020264,2.55238888241493,4.173897397723691,2.1060931340469007,Success
0,5,7,log,4,20,50,1,1,0.002,1.1293262243270874,0.6896580457687378,4.730961799621582,2.5578239591981777,4.193037720954815,2.095097024123486,Success
0,5,8,log,6,20,50,1,1,0.002,1.1288665533065796,0.6902233958244324,4.705013275146484,2.553995581698359,4.182471088488223,2.072303511271588,Success
0,5,9,log,8,20,50,1,1,0.002,1.126242756843567,0.6908140778541565,4.742171287536621,2.511876806905178,4.164630458838771,2.04382130923678,Success
0,5,10,log,12,20,50,1,1,0.002,1.1260608434677124,0.6903889775276184,4.758829593658447,2.5256360844859205,4.165634982484881,2.048894132872266,Success
0,5,11,mel,2,20,50,1,1,0.002,1.1312696933746338,0.6907680034637451,4.785734176635742,2.5676391681472133,4.192992503378808,2.110282954009024,Success
0,5,12,mel,4,20,50,1,1,0.002,1.1307483911514282,0.6900433897972107,4.906296730041504,2.5448665165900004,4.177046659087245,2.1100005844695735,Success
0,5,13,mel,6,20,50,1,1,0.002,1.1281181573867798,0.6869200468063354,4.77724027633667,2.5967002699524215,4.23142744072931,2.142059558139094,Success
0,5,14,mel,8,20,50,1,1,0.002,1.1309808492660522,0.6897802352905273,4.837937831878662,2.588454035160177,4.16166223380281,2.1311895239735175,Success
0,5,15,mel,12,20,50,1,1,0.002,1.1285706758499146,0.6877567172050476,4.816359519958496,2.6160541827020514,4.234141085967058,2.168447912101595,Success
0,10,1,linear,2,20,50,1,1,0.002,1.279803991317749,0.7552797794342041,9.271880149841309,2.6690395039228783,4.206005447188566,2.215833445966033,Success
0,10,2,linear,4,20,50,1,1,0.002,1.2796854972839355,0.7552469372749329,9.508801460266113,2.7231407141371418,4.261739536149467,2.2522615604761835,Success
0,10,3,linear,6,20,50,1,1,0.002,1.279451608657837,0.7552342414855957,9.472076416015625,2.7216198400950384,4.241995857819474,2.273194356675532,Success
0,10,4,linear,8,20,50,1,1,0.002,1.2771050930023193,0.7552213072776794,9.416597366333008,2.7239508626340503,4.255154140580502,2.255317236485816,Success
0,10,5,linear,12,20,50,1,1,0.002,1.2762455940246582,0.7552475929260254,9.367877960205078,2.7249224366393885,4.250100113608405,2.2707580142968693,Success
0,10,6,log,2,20,50,1,1,0.002,1.2745236158370972,0.7549661993980408,9.310064315795898,2.745980285794629,4.300681700144296,2.2509964801924274,Success
0,10,7,log,4,20,50,1,1,0.002,1.2750993967056274,0.7545080184936523,9.28725814819336,2.7620017814222786,4.286479347744359,2.2621808544295403,Success
0,10,8,log,6,20,50,1,1,0.002,1.27428138256073,0.7550074458122253,9.252482414245605,2.759408340250188,4.29778291964067,2.2690524781032297,Success
0,10,9,log,8,20,50,1,1,0.002,1.2663795948028564,0.7556357979774475,9.223052024841309,2.7786816512682306,4.3276721152325335,2.271340386621971,Success
0,10,10,log,12,20,50,1,1,0.002,1.2704980373382568,0.7550666332244873,9.224868774414062,2.7723787029225706,4.275379706748788,2.2991184035884875,Success
0,10,11,mel,2,20,50,1,1,0.002,1.2815393209457397,0.7557941675186157,9.34906005859375,2.668188828601123,4.214295767025763,2.204729944238069,Success
0,10,12,mel,4,20,50,1,1,0.002,1.280032992362976,0.7548035979270935,9.497955322265625,2.7369005328126517,4.273492441375595,2.2639039714146243,Success
0,10,13,mel,6,20,50,1,1,0.002,1.2741655111312866,0.7513602375984192,9.338371276855469,2.7908725818910516,4.31625725217649,2.3070378164339544,Success
0,10,14,mel,8,20,50,1,1,0.002,1.2814931869506836,0.7545977830886841,9.328851699829102,2.7066916271106045,4.3144168290172065,2.176482521668093,Success
0,10,15,mel,12,20,50,1,1,0.002,1.2760722637176514,0.7526332139968872,9.225472450256348,2.720897067823149,4.295245889382357,2.2142719350447235,Success
0,15,1,linear,2,20,50,1,1,0.002,1.5756216049194336,0.812660276889801,13.177589416503906,2.746038529875932,4.3239543537235905,2.248540731170856,Success
0,15,2,linear,4,20,50,1,1,0.002,1.5753315687179565,0.8123160004615784,13.523898124694824,2.732559838552396,4.3125579922849075,2.2683168397611158,Success
0,15,3,linear,6,20,50,1,1,0.002,1.5751512050628662,0.812309741973877,13.474005699157715,2.7326045936844685,4.307400370372113,2.2715672204902124,Success
0,15,4,linear,8,20,50,1,1,0.002,1.5714478492736816,0.8122988343238831,13.414210319519043,2.7399184601298185,4.323340422309463,2.272436259224753,Success
0,15,5,linear,12,20,50,1,1,0.002,1.5701863765716553,0.8123263716697693,13.360257148742676,2.7315910449889462,4.3060082843682945,2.269933821566116,Success
0,15,6,log,2,20,50,1,1,0.002,1.5681896209716797,0.8120647668838501,13.286290168762207,2.7793311972564787,4.358731360008107,2.285743779954671,Success
0,15,7,log,4,20,50,1,1,0.002,1.5670357942581177,0.8114774227142334,13.160039901733398,2.7731530167454643,4.339477734106507,2.286433887500744,Success
0,15,8,log,6,20,50,1,1,0.002,1.5655052661895752,0.8119240403175354,13.107973098754883,2.7650325000709777,4.31810935394361,2.2957198756850894,Success
0,15,9,log,8,20,50,1,1,0.002,1.5510499477386475,0.812372624874115,12.934913635253906,2.7211815597961424,4.279573673470274,2.264696907424412,Success
0,15,10,log,12,20,50,1,1,0.002,1.5604238510131836,0.8117252588272095,12.904285430908203,2.75971794382529,4.305853125075529,2.297859555878057,Success
0,15,11,mel,2,20,50,1,1,0.002,1.5790852308273315,0.8132961392402649,13.238283157348633,2.7120482715654597,4.310623315183315,2.210793705391829,Success
0,15,12,mel,4,20,50,1,1,0.002,1.5755627155303955,0.8119058012962341,13.454383850097656,2.7493087589333673,4.321138185322903,2.2869715387331158,Success
0,15,13,mel,6,20,50,1,1,0.002,1.5659681558609009,0.808806300163269,13.227964401245117,2.734105929819056,4.315163902082328,2.2487316825197032,Success
0,15,14,mel,8,20,50,1,1,0.002,1.5768065452575684,0.8116083741188049,13.063336372375488,2.748341040797657,4.335916770457068,2.2692422535642853,Success
0,15,15,mel,12,20,50,1,1,0.002,1.563164472579956,0.809085488319397,12.792173385620117,2.7362296894877822,4.297816337101473,2.273167991399855,Success
