Config_ID,Mode,Status,Freq_spacing,Nband,FRMSZ_ms,OVLP,Floor,Noisefr,SNR_dB,Noise_Category,clean_file,enhanced_file,PESQ,STOI,SI_SDR,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr,sampling_rate,source_file,PESQ_normalized,Weighted_Score
mband_log_N16_F8_O75_FL0p001,hybrid,Success,log,16,8,75,0.001,1,5,Stationary,p092_emo_contentment_sentences,GTCRN+SS_mband_log_N16_F8_O75_FL0p001_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR5dB,2.4583740234375,0.8480998873710632,13.570350646972656,3.513824939727783,4.100438322061273,4.609978084157903,3.790435411112908,16000,mband_log_N16_F8_O75_FL0p001_metrics.csv_ENH-GTCRN+SS_mband_log_N16_F8_O75_FL0p001_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR5dB_CLN-p092_emo_contentment_sentences.csv,0.5916748046875,0.7198873460292816
