Config_ID,Freq_spacing,Nband,FRMSZ_ms,OVLP,PESQ,STOI,SI_SDR,DNSMOS_mos_ovr,Weighted_Score
mband_linear_N8_F25_O50_FL0p3,linear,8,25,50,1.309174656867981,0.6508886218070984,4.98350715637207,2.4946833186933906,0.5063617765903473
mband_mel_N8_F25_O50_FL0p3,mel,8,25,50,1.3089087009429932,0.6508773565292358,4.983443260192871,2.5039980595402955,0.5063295483589172
mband_log_N8_F8_O25_FL0p8,log,8,8,25,1.262135028839111,0.6550469398498535,4.884896755218506,2.621900389485209,0.5037369728088379
mband_log_N16_F8_O75_FL0p7,log,16,8,75,1.2585647106170654,0.6554193496704102,5.742725372314453,2.3630199842267605,0.5035661458969116
mband_log_N16_F20_O50_FL0p5,log,16,20,50,1.2843928337097168,0.6483079195022583,4.957790851593018,2.474159492790898,0.5025932431221009
