Config_ID,Freq_spacing,Nband,FRMSZ_ms,OVLP,PESQ,STOI,SI_SDR,DNSMOS_mos_ovr,Weighted_Score
mband_linear_N16_F8_O75_FL0p8,linear,16,8,75,1.2869009971618652,0.6460988521575928,5.168453216552734,2.111429247121251,0.5017395257949829
mband_mel_N16_F8_O75_FL0p8,mel,16,8,75,1.2869852781295776,0.6460219621658325,5.168065071105957,2.111189855470352,0.5017095088958741
mband_log_N16_F20_O75_FL0p3,log,16,20,75,1.2534942626953125,0.6525603532791138,4.733237266540527,2.1923117753559187,0.5016296029090881
mband_log_N4_F8_O50_FL0p5,log,4,8,50,1.2661315202713013,0.6466106176376343,4.649895668029785,2.134165917947818,0.49991846084594727
mband_linear_N4_F25_O25_FL0p8,linear,4,25,25,1.3690738677978516,0.625858724117279,3.97490119934082,2.762071196937326,0.49983674883842466
