clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p101_emo_confusion_freeform,WF_p101_emo_confusion_freeform_fold10_159742-8-0-0_SNR15dB.wav,16000,2.0696353912353516,13.323518753051758,0.8603774309158325,3.2228446006774902,4.281836863810464,2.531675696080645,2.948703099215013
