clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p101_emo_adoration_sentences,WF_p101_emo_adoration_sentences_fold10_100795-3-0-0_SNR15dB.wav,16000,2.2467832565307617,14.275359153747559,0.91673743724823,3.8192946910858154,4.294372809189816,3.1185134268232795,3.35881645731431
