clean_file,enhanced_file,sampling_rate,PESQ_Noisy,SI_SDR_Noisy,STOI_Noisy,DNSMOS_p808_mos_Noisy,DNSMOS_mos_sig_Noisy,DNSMOS_mos_bak_Noisy,DNSMOS_mos_ovr_Noisy,source_file,enhanced_file_mband_py_mel_avr1_future_frames,sampling_rate_mband_py_mel_avr1_future_frames,PESQ_mband_py_mel_avr1_future_frames,SI_SDR_mband_py_mel_avr1_future_frames,STOI_mband_py_mel_avr1_future_frames,DNSMOS_p808_mos_mband_py_mel_avr1_future_frames,DNSMOS_mos_sig_mband_py_mel_avr1_future_frames,DNSMOS_mos_bak_mband_py_mel_avr1_future_frames,DNSMOS_mos_ovr_mband_py_mel_avr1_future_frames,source_file_mband_py_mel_avr1_future_frames,enhanced_file_mband_py_mel_stream_avr1_cons_wts_xmgasm,sampling_rate_mband_py_mel_stream_avr1_cons_wts_xmgasm,PESQ_mband_py_mel_stream_avr1_cons_wts_xmgasm,SI_SDR_mband_py_mel_stream_avr1_cons_wts_xmgasm,STOI_mband_py_mel_stream_avr1_cons_wts_xmgasm,DNSMOS_p808_mos_mband_py_mel_stream_avr1_cons_wts_xmgasm,DNSMOS_mos_sig_mband_py_mel_stream_avr1_cons_wts_xmgasm,DNSMOS_mos_bak_mband_py_mel_stream_avr1_cons_wts_xmgasm,DNSMOS_mos_ovr_mband_py_mel_stream_avr1_cons_wts_xmgasm,source_file_mband_py_mel_stream_avr1_cons_wts_xmgasm,enhanced_file_mband_py_mel_stream_avr1_og_wts_xmgasm,sampling_rate_mband_py_mel_stream_avr1_og_wts_xmgasm,PESQ_mband_py_mel_stream_avr1_og_wts_xmgasm,SI_SDR_mband_py_mel_stream_avr1_og_wts_xmgasm,STOI_mband_py_mel_stream_avr1_og_wts_xmgasm,DNSMOS_p808_mos_mband_py_mel_stream_avr1_og_wts_xmgasm,DNSMOS_mos_sig_mband_py_mel_stream_avr1_og_wts_xmgasm,DNSMOS_mos_bak_mband_py_mel_stream_avr1_og_wts_xmgasm,DNSMOS_mos_ovr_mband_py_mel_stream_avr1_og_wts_xmgasm,source_file_mband_py_mel_stream_avr1_og_wts_xmgasm,noise_category
p092_emo_contentment_freeform,BASELINE_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[0]dB,16000,1.083949327468872,-0.0416160449385643,0.6818225979804993,2.519503286906651,4.020534196579666,2.239842060822542,2.6254075973701885,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[0]dB_CLN-p092_emo_contentment_freeform.csv,mband_py_N6_mel_AVR1_8_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[0]dB,16000,1.0970573425292969,0.9477025270462036,0.6613174080848694,2.785104921885899,3.6846520382515258,2.2362158466038897,2.412337159088101,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[0]dB_CLN-p092_emo_contentment_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[0]dB,16000,1.1104707717895508,0.719459056854248,0.670568585395813,2.772912468229021,3.685122981913037,2.0502275223315136,2.2927517268584845,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[0]dB_CLN-p092_emo_contentment_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[0]dB,16000,1.1086097955703735,0.7435685992240906,0.6727839708328247,2.809035880225045,3.6384024889847386,1.9747953960499425,2.242949598198171,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[0]dB_CLN-p092_emo_contentment_freeform.csv,Train
p092_emo_contentment_sentences,BASELINE_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[0]dB,16000,1.1317602396011353,-0.0816923975944519,0.6974455118179321,2.8097381591796875,3.714573842708342,2.05258896800956,2.35759690814615,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[0]dB_CLN-p092_emo_contentment_sentences.csv,mband_py_N6_mel_AVR1_8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[0]dB,16000,1.3249059915542605,5.847984313964844,0.696048378944397,2.7932705879211426,3.346950835743051,2.4137039523402413,2.35203419344461,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[0]dB_CLN-p092_emo_contentment_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[0]dB,16000,1.3060729503631592,5.4874138832092285,0.6874837279319763,2.8752498626708984,2.6033309543828262,2.518184433883686,2.028834302876308,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[0]dB_CLN-p092_emo_contentment_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[0]dB,16000,1.3056174516677856,5.496899604797363,0.6886569261550903,2.9426794052124023,2.657155252402952,2.424500166286937,2.02595359268398,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[0]dB_CLN-p092_emo_contentment_sentences.csv,Train
p092_emo_cuteness_freeform,BASELINE_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[0]dB,16000,1.0543919801712036,-0.0065979063510894,0.6098783016204834,2.4675365447998048,4.035038257002379,1.824938917516616,2.2104295847633675,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[0]dB_CLN-p092_emo_cuteness_freeform.csv,mband_py_N6_mel_AVR1_8_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[0]dB,16000,1.1575356721878052,4.8413615226745605,0.5749906897544861,2.4980061531066893,3.6153272547379496,2.163011802533995,2.30197382365698,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[0]dB_CLN-p092_emo_cuteness_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[0]dB,16000,1.1423349380493164,3.808192014694214,0.5687088966369629,2.483250045776367,3.543938812666691,2.0544964135533315,2.127616494013096,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[0]dB_CLN-p092_emo_cuteness_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[0]dB,16000,1.1296812295913696,3.6497411727905273,0.5693681240081787,2.5185017585754395,3.3187718464029508,1.9596669956994976,2.10110926549414,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[0]dB_CLN-p092_emo_cuteness_freeform.csv,Train
p092_emo_cuteness_sentences,BASELINE_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[0]dB,16000,1.0537874698638916,-0.0115127582103014,0.7150991559028625,2.63236927986145,4.207776179769511,2.126841317852291,2.6785633483590443,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[0]dB_CLN-p092_emo_cuteness_sentences.csv,mband_py_N6_mel_AVR1_8_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[0]dB,16000,1.3271193504333496,10.166658401489258,0.7183156609535217,2.6995447874069214,4.070733828624976,2.5133272425400857,2.756880105212605,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[0]dB_CLN-p092_emo_cuteness_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[0]dB,16000,1.2939503192901611,9.59445571899414,0.7153958082199097,2.629812479019165,4.19113534408959,2.5908193629007026,2.9062605215217547,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[0]dB_CLN-p092_emo_cuteness_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[0]dB,16000,1.286864995956421,9.818687438964844,0.7176911234855652,2.6481274366378784,4.18774661009169,2.586296501042136,2.90843002382308,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[0]dB_CLN-p092_emo_cuteness_sentences.csv,Stationary
p092_emo_desire_freeform,BASELINE_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[0]dB,16000,1.0442122220993042,-0.0063995826058089,0.6147343516349792,2.349114775657654,3.39141755687088,1.649771856695522,1.9300757897076828,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[0]dB_CLN-p092_emo_desire_freeform.csv,mband_py_N6_mel_AVR1_8_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[0]dB,16000,1.1427806615829468,5.182676792144775,0.6190951466560364,2.517679572105408,3.7821159999573375,2.681237116719273,2.6984984763012743,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[0]dB_CLN-p092_emo_desire_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[0]dB,16000,1.143024206161499,5.172786235809326,0.6130768656730652,2.543261726697286,3.025655149599789,2.6968451494556067,2.2800354038782973,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[0]dB_CLN-p092_emo_desire_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[0]dB,16000,1.14383864402771,5.253796100616455,0.6123476028442383,2.5450840393702188,2.9299522458734284,2.653948636662346,2.2042479599811915,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[0]dB_CLN-p092_emo_desire_freeform.csv,Stationary
p092_emo_desire_sentences,BASELINE_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[0]dB,16000,1.0998926162719729,-0.0665782988071441,0.6159903407096863,2.641629775365194,3.771779657406916,2.185449582215382,2.3812959672927456,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[0]dB_CLN-p092_emo_desire_sentences.csv,mband_py_N6_mel_AVR1_8_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[0]dB,16000,1.2967487573623655,5.582353591918945,0.6284013986587524,2.482313712437948,3.5290548094516754,2.8377232333053684,2.504857364900221,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[0]dB_CLN-p092_emo_desire_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[0]dB,16000,1.2796921730041504,5.33128547668457,0.618628978729248,2.6698925495147705,3.366229857542381,2.7820634039321366,2.3674202254388645,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[0]dB_CLN-p092_emo_desire_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[0]dB,16000,1.2757563591003418,5.403979301452637,0.6198853850364685,2.749727805455526,3.277919247887912,2.7818742049110994,2.331701294838993,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[0]dB_CLN-p092_emo_desire_sentences.csv,Street
p092_emo_disappointment_freeform,BASELINE_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[0]dB,16000,1.131770372390747,-0.0159696452319622,0.6615259051322937,2.321887425013951,4.036687945890823,1.9342692632872296,2.403268490434048,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[0]dB_CLN-p092_emo_disappointment_freeform.csv,mband_py_N6_mel_AVR1_8_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[0]dB,16000,1.2073955535888672,3.176835060119629,0.6512722969055176,2.748353855950492,3.830429532033638,2.223851658279301,2.500483966096458,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[0]dB_CLN-p092_emo_disappointment_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[0]dB,16000,1.2223107814788818,3.3873353004455566,0.646273136138916,2.7615531172071184,3.62422421837205,2.041604530677852,2.310498794141936,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[0]dB_CLN-p092_emo_disappointment_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[0]dB,16000,1.2276254892349243,3.480153083801269,0.6465393304824829,2.7148644583565846,3.6163569893550696,1.976802692918848,2.25476581437163,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[0]dB_CLN-p092_emo_disappointment_freeform.csv,Street
p092_emo_disappointment_sentences,BASELINE_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[0]dB,16000,1.0822149515151978,-0.0950387939810752,0.6358175873756409,2.4674671292305,4.2271621898282365,2.031043036595238,2.609186069936635,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[0]dB_CLN-p092_emo_disappointment_sentences.csv,mband_py_N6_mel_AVR1_8_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[0]dB,16000,1.17152738571167,4.094151020050049,0.6282578110694885,2.5142958760261536,3.971459530146931,2.376252959635042,2.589892443446023,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[0]dB_CLN-p092_emo_disappointment_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[0]dB,16000,1.153862476348877,3.721323013305664,0.6188869476318359,2.551039457321167,3.670227527493374,2.193608995616091,2.3157326943211656,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[0]dB_CLN-p092_emo_disappointment_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[0]dB,16000,1.1521315574645996,3.746500015258789,0.6204798221588135,2.6097257137298584,3.6473378359968014,2.171634801163824,2.293775841935995,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[0]dB_CLN-p092_emo_disappointment_sentences.csv,Train
p092_emo_disgust_freeform,BASELINE_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[0]dB,16000,1.0775192975997925,-0.0093299988657236,0.7417424917221069,2.632834264210292,3.997656323192025,1.6531202744980045,2.0273809765911595,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[0]dB_CLN-p092_emo_disgust_freeform.csv,mband_py_N6_mel_AVR1_8_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[0]dB,16000,1.1331909894943235,-0.2832681238651275,0.7193636298179626,2.7696096215929304,4.21165442912977,1.8905757328783488,2.379546816073215,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[0]dB_CLN-p092_emo_disgust_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[0]dB,16000,1.1326720714569092,-0.1327167451381683,0.7171533703804016,2.735642603465489,4.201224939419596,1.8405251706066192,2.291504474036288,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[0]dB_CLN-p092_emo_disgust_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[0]dB,16000,1.1308525800704956,-0.0198269858956336,0.7246547341346741,2.755301577704293,4.2628241673721545,1.8195086870138355,2.302962819544154,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[0]dB_CLN-p092_emo_disgust_freeform.csv,Train
p092_emo_disgust_sentences,BASELINE_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[0]dB,16000,1.2431144714355469,-0.0335355065762996,0.6518672704696655,2.814431953430176,4.289634901656337,2.228435639764488,2.676867625426216,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[0]dB_CLN-p092_emo_disgust_sentences.csv,mband_py_N6_mel_AVR1_8_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[0]dB,16000,1.4865820407867432,5.932112693786621,0.6776711344718933,2.822086524963379,4.060338739920167,2.424069940907208,2.773054696050879,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[0]dB_CLN-p092_emo_disgust_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[0]dB,16000,1.4888694286346436,6.001263618469238,0.6708605289459229,2.8668551445007324,3.9723668083145327,2.491493980828681,2.7921718849533974,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[0]dB_CLN-p092_emo_disgust_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[0]dB,16000,1.4922664165496826,6.195316314697266,0.6718288660049438,2.85284538269043,3.877758348525705,2.4746290425031985,2.7344863116846234,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[0]dB_CLN-p092_emo_disgust_sentences.csv,Stationary
