clean_file,enhanced_file,sampling_rate,PESQ_Noisy,SI_SDR_Noisy,STOI_Noisy,DNSMOS_p808_mos_Noisy,DNSMOS_mos_sig_Noisy,DNSMOS_mos_bak_Noisy,DNSMOS_mos_ovr_Noisy,source_file,enhanced_file_mband_py_log_avr1_future_frames,sampling_rate_mband_py_log_avr1_future_frames,PESQ_mband_py_log_avr1_future_frames,SI_SDR_mband_py_log_avr1_future_frames,STOI_mband_py_log_avr1_future_frames,DNSMOS_p808_mos_mband_py_log_avr1_future_frames,DNSMOS_mos_sig_mband_py_log_avr1_future_frames,DNSMOS_mos_bak_mband_py_log_avr1_future_frames,DNSMOS_mos_ovr_mband_py_log_avr1_future_frames,source_file_mband_py_log_avr1_future_frames,enhanced_file_mband_py_log_causal_avr1_og_wts_xmgasm,sampling_rate_mband_py_log_causal_avr1_og_wts_xmgasm,PESQ_mband_py_log_causal_avr1_og_wts_xmgasm,SI_SDR_mband_py_log_causal_avr1_og_wts_xmgasm,STOI_mband_py_log_causal_avr1_og_wts_xmgasm,DNSMOS_p808_mos_mband_py_log_causal_avr1_og_wts_xmgasm,DNSMOS_mos_sig_mband_py_log_causal_avr1_og_wts_xmgasm,DNSMOS_mos_bak_mband_py_log_causal_avr1_og_wts_xmgasm,DNSMOS_mos_ovr_mband_py_log_causal_avr1_og_wts_xmgasm,source_file_mband_py_log_causal_avr1_og_wts_xmgasm,enhanced_file_mband_py_log_in_stream_avr1_og_wts_xmgasm,sampling_rate_mband_py_log_in_stream_avr1_og_wts_xmgasm,PESQ_mband_py_log_in_stream_avr1_og_wts_xmgasm,SI_SDR_mband_py_log_in_stream_avr1_og_wts_xmgasm,STOI_mband_py_log_in_stream_avr1_og_wts_xmgasm,DNSMOS_p808_mos_mband_py_log_in_stream_avr1_og_wts_xmgasm,DNSMOS_mos_sig_mband_py_log_in_stream_avr1_og_wts_xmgasm,DNSMOS_mos_bak_mband_py_log_in_stream_avr1_og_wts_xmgasm,DNSMOS_mos_ovr_mband_py_log_in_stream_avr1_og_wts_xmgasm,source_file_mband_py_log_in_stream_avr1_og_wts_xmgasm,noise_category
p092_emo_contentment_freeform,BASELINE_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[15]dB,16000,1.6118969917297363,14.998607635498049,0.850761353969574,3.186445883342198,3.9291170741231056,2.8480977422867872,2.8010241205895654,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[15]dB_CLN-p092_emo_contentment_freeform.csv,mband_py_N6_log_AVR1_8_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[15]dB,16000,1.6924121379852295,12.0508394241333,0.855189323425293,3.053495918001448,4.145708212204328,3.3047770331128747,3.16589814597476,mband_py_N6_log_AVR1_8_metrics.csv_ENH-mband_py_N6_log_AVR1_8_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[15]dB_CLN-p092_emo_contentment_freeform.csv,mband_py_N6_log_AVR1_p092_emo_contentment_freeform_Noise Recordings_Inside Train_2_SNR[15]dB,16000,2.463610887527466,12.546958923339844,0.866072416305542,3.751027175358364,4.282714478102785,4.228969960621924,3.8318668698971967,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_contentment_freeform_Noise Recordings_Inside Train_2_SNR[15]dB_CLN-p092_emo_contentment_freeform.csv,mband_py_N6_log_AVR1_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[15]dB,16000,1.7351750135421753,12.326312065124512,0.8523324728012085,3.255833727972848,4.250054136401415,3.459552889751385,3.403973813664277,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[15]dB_CLN-p092_emo_contentment_freeform.csv,Train
p092_emo_contentment_sentences,BASELINE_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[15]dB,16000,1.91922926902771,14.995361328125,0.8223432302474976,2.989617109298706,3.7201782839987128,2.700106017181745,2.633620565529766,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[15]dB_CLN-p092_emo_contentment_sentences.csv,mband_py_N6_log_AVR1_8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[15]dB,16000,2.431201696395874,13.15172290802002,0.8165664076805115,3.366457462310791,3.66793264374496,3.612255061749004,2.962658180055309,mband_py_N6_log_AVR1_8_metrics.csv_ENH-mband_py_N6_log_AVR1_8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[15]dB_CLN-p092_emo_contentment_sentences.csv,mband_py_N6_log_AVR1_p092_emo_contentment_sentences_Noise Recordings_Inside Train_3_SNR[15]dB,16000,2.330857276916504,13.527833938598633,0.8210030794143677,3.3404719829559326,3.683997697441908,4.001450291439007,3.1670064352419045,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_contentment_sentences_Noise Recordings_Inside Train_3_SNR[15]dB_CLN-p092_emo_contentment_sentences.csv,mband_py_N6_log_AVR1_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[15]dB,16000,2.4181723594665527,13.826665878295898,0.8191109299659729,3.226853132247925,3.7871412621111418,3.6069438220329,3.0961509446318813,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[15]dB_CLN-p092_emo_contentment_sentences.csv,Train
p092_emo_cuteness_freeform,BASELINE_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[15]dB,16000,1.4237099885940552,14.986577987670898,0.7157115936279297,2.6657097339630127,3.760087042974115,2.0377174329424297,2.3469513876004,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[15]dB_CLN-p092_emo_cuteness_freeform.csv,mband_py_N6_log_AVR1_8_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[15]dB,16000,1.9679951667785645,16.64071273803711,0.7122580409049988,2.546348714828491,3.780613224095136,2.607544304086371,2.606978077900826,mband_py_N6_log_AVR1_8_metrics.csv_ENH-mband_py_N6_log_AVR1_8_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[15]dB_CLN-p092_emo_cuteness_freeform.csv,mband_py_N6_log_AVR1_p092_emo_cuteness_freeform_Noise Recordings_PC Fan Noise_SNR[15]dB,16000,2.3741607666015625,17.77391242980957,0.7537106871604919,2.662147808074951,4.101431913197186,2.606415747824534,2.8605435145374307,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_cuteness_freeform_Noise Recordings_PC Fan Noise_SNR[15]dB_CLN-p092_emo_cuteness_freeform.csv,mband_py_N6_log_AVR1_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[15]dB,16000,1.9149770736694336,16.5537052154541,0.71241295337677,2.664042377471924,3.4835809753308054,2.6155058125248347,2.4817441266687355,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[15]dB_CLN-p092_emo_cuteness_freeform.csv,Train
p092_emo_cuteness_sentences,BASELINE_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[15]dB,16000,1.583691954612732,15.000551223754885,0.7812941074371338,2.763999581336975,4.167171450775175,2.4058314614232623,2.76866143017955,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[15]dB_CLN-p092_emo_cuteness_sentences.csv,mband_py_N6_log_AVR1_8_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[15]dB,16000,2.282914400100708,14.964674949645996,0.7785125970840454,2.8217586278915405,4.282547691402682,2.7515910147188154,3.0206134028643605,mband_py_N6_log_AVR1_8_metrics.csv_ENH-mband_py_N6_log_AVR1_8_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[15]dB_CLN-p092_emo_cuteness_sentences.csv,mband_py_N6_log_AVR1_p092_emo_cuteness_sentences_Noise Recordings_SSN_IEEE_SNR[15]dB,16000,2.111409902572632,14.938064575195312,0.7395232319831848,2.617747187614441,4.011433502888946,2.8952183198611205,2.91260842955929,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_cuteness_sentences_Noise Recordings_SSN_IEEE_SNR[15]dB_CLN-p092_emo_cuteness_sentences.csv,mband_py_N6_log_AVR1_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[15]dB,16000,2.3078606128692627,15.691987991333008,0.7801511287689209,2.785908460617065,4.192412280742001,2.996294536352295,3.0859793118465,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[15]dB_CLN-p092_emo_cuteness_sentences.csv,Stationary
p092_emo_desire_freeform,BASELINE_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[15]dB,16000,1.4590659141540527,14.998567581176758,0.8472295999526978,3.08150053024292,4.007888335649656,2.568912764513015,2.772774700935873,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[15]dB_CLN-p092_emo_desire_freeform.csv,mband_py_N6_log_AVR1_8_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[15]dB,16000,2.0075507164001465,11.12869644165039,0.8292393684387207,2.961906909942627,3.676688692357644,2.756229217708096,2.590331551572498,mband_py_N6_log_AVR1_8_metrics.csv_ENH-mband_py_N6_log_AVR1_8_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[15]dB_CLN-p092_emo_desire_freeform.csv,mband_py_N6_log_AVR1_p092_emo_desire_freeform_Noise Recordings_Street Noise_SNR[15]dB,16000,2.087092876434326,13.636869430541992,0.8374312520027161,3.1661829551061,3.3839713737097994,2.9737810670244254,2.555598582593981,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_desire_freeform_Noise Recordings_Street Noise_SNR[15]dB_CLN-p092_emo_desire_freeform.csv,mband_py_N6_log_AVR1_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[15]dB,16000,2.0762009620666504,13.894073486328123,0.839434027671814,3.242102662722269,3.540882975915604,3.2667479646783484,2.750090832755145,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[15]dB_CLN-p092_emo_desire_freeform.csv,Stationary
p092_emo_desire_sentences,BASELINE_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[15]dB,16000,1.6906306743621826,15.001672744750977,0.804117739200592,3.086693525314331,3.995655217678213,2.92826857841669,2.878012307380088,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[15]dB_CLN-p092_emo_desire_sentences.csv,mband_py_N6_log_AVR1_8_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[15]dB,16000,2.301950454711914,12.218703269958496,0.8041750192642212,3.466460386912028,3.8893976304070392,3.321044369964335,3.04198989776487,mband_py_N6_log_AVR1_8_metrics.csv_ENH-mband_py_N6_log_AVR1_8_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[15]dB_CLN-p092_emo_desire_sentences.csv,mband_py_N6_log_AVR1_p092_emo_desire_sentences_Noise Recordings_Street Noise_downtown_SNR[15]dB,16000,2.300969123840332,13.078102111816406,0.7941977977752686,2.8507564067840576,4.246443612066867,2.9572923796219293,3.121760382443592,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_desire_sentences_Noise Recordings_Street Noise_downtown_SNR[15]dB_CLN-p092_emo_desire_sentences.csv,mband_py_N6_log_AVR1_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[15]dB,16000,2.327317714691162,12.28688621520996,0.802257776260376,3.5390288829803467,4.044323066752344,3.2370137436401247,3.156620379512187,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[15]dB_CLN-p092_emo_desire_sentences.csv,Street
p092_emo_disappointment_freeform,BASELINE_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[15]dB,16000,1.7090764045715332,14.999765396118164,0.8607499599456787,3.030472823551723,4.461859639786782,2.8093575718503234,3.182732566349735,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[15]dB_CLN-p092_emo_disappointment_freeform.csv,mband_py_N6_log_AVR1_8_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[15]dB,16000,2.168174266815185,14.713661193847656,0.8592695593833923,2.627113342285156,4.284078129055527,3.0766872683243967,3.231491807703598,mband_py_N6_log_AVR1_8_metrics.csv_ENH-mband_py_N6_log_AVR1_8_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[15]dB_CLN-p092_emo_disappointment_freeform.csv,mband_py_N6_log_AVR1_p092_emo_disappointment_freeform_Noise Recordings_Train1_SNR[15]dB,16000,1.9164988994598389,14.15650749206543,0.8492829203605652,3.103832312992641,4.087009990683902,2.702634148414847,2.925124176773813,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_disappointment_freeform_Noise Recordings_Train1_SNR[15]dB_CLN-p092_emo_disappointment_freeform.csv,mband_py_N6_log_AVR1_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[15]dB,16000,2.2044997215271,14.956890106201172,0.8577041029930115,2.670590332576207,4.434287980237846,2.917813135692097,3.255511895938058,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[15]dB_CLN-p092_emo_disappointment_freeform.csv,Street
p092_emo_disappointment_sentences,BASELINE_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[15]dB,16000,1.6810927391052246,15.003969192504885,0.7785725593566895,3.165635406970978,4.276771837410685,3.0091926492144867,3.159946573333008,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[15]dB_CLN-p092_emo_disappointment_sentences.csv,mband_py_N6_log_AVR1_8_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[15]dB,16000,2.121678352355957,12.625617027282717,0.7802502512931824,3.02934467792511,4.402639678643168,3.606117750918784,3.5766963083664374,mband_py_N6_log_AVR1_8_metrics.csv_ENH-mband_py_N6_log_AVR1_8_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[15]dB_CLN-p092_emo_disappointment_sentences.csv,mband_py_N6_log_AVR1_p092_emo_disappointment_sentences_Noise Recordings_Train2_SNR[15]dB,16000,1.744985580444336,11.5027437210083,0.7867223620414734,3.1192567944526672,4.525333967094596,3.1075817377465755,3.3925720121475,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_disappointment_sentences_Noise Recordings_Train2_SNR[15]dB_CLN-p092_emo_disappointment_sentences.csv,mband_py_N6_log_AVR1_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[15]dB,16000,2.2019643783569336,13.039179801940918,0.7824229598045349,3.1586204171180725,4.477182426042496,3.7909495564188953,3.781135980223933,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[15]dB_CLN-p092_emo_disappointment_sentences.csv,Train
p092_emo_disgust_freeform,BASELINE_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[15]dB,16000,1.5136545896530151,15.003352165222168,0.9007716774940492,2.801066602979388,4.144371056427543,1.8327672274773903,2.312298223045636,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[15]dB_CLN-p092_emo_disgust_freeform.csv,mband_py_N6_log_AVR1_8_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[15]dB,16000,1.8232104778289795,12.00613498687744,0.8925409913063049,3.1475332464490617,4.1982089020333,2.3609223871811267,2.7726384227017995,mband_py_N6_log_AVR1_8_metrics.csv_ENH-mband_py_N6_log_AVR1_8_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[15]dB_CLN-p092_emo_disgust_freeform.csv,mband_py_N6_log_AVR1_p092_emo_disgust_freeform_Noise Recordings_Water Cooler_SNR[15]dB,16000,2.395510673522949,15.584968566894531,0.8984420895576477,3.1949361051831926,3.810935531047634,2.3801721762953525,2.607680667204345,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_disgust_freeform_Noise Recordings_Water Cooler_SNR[15]dB_CLN-p092_emo_disgust_freeform.csv,mband_py_N6_log_AVR1_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[15]dB,16000,1.8740980625152588,12.878305435180664,0.8939977884292603,3.101033551352365,4.226864392982531,2.1376529648327662,2.6098911476389626,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[15]dB_CLN-p092_emo_disgust_freeform.csv,Train
p092_emo_disgust_sentences,BASELINE_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[15]dB,16000,2.253568410873413,14.997377395629885,0.7854261994361877,3.1552552700042726,4.403472120801264,2.8383695120957904,3.171597842302486,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[15]dB_CLN-p092_emo_disgust_sentences.csv,mband_py_N6_log_AVR1_8_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[15]dB,16000,2.681125402450561,13.101645469665527,0.7876178026199341,3.150625085830689,4.3523405057713065,3.513148379416046,3.4951402820078017,mband_py_N6_log_AVR1_8_metrics.csv_ENH-mband_py_N6_log_AVR1_8_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[15]dB_CLN-p092_emo_disgust_sentences.csv,mband_py_N6_log_AVR1_p092_emo_disgust_sentences_Noise Recordings_cafeteria_babble_SNR[15]dB,16000,2.4149515628814697,12.971056938171388,0.7501137852668762,3.15478515625,4.138970079389325,2.972773092977516,3.0480653083838742,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_disgust_sentences_Noise Recordings_cafeteria_babble_SNR[15]dB_CLN-p092_emo_disgust_sentences.csv,mband_py_N6_log_AVR1_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[15]dB,16000,2.7067761421203613,13.603639602661133,0.7862468957901001,3.2624671936035154,4.276900659232349,3.472675813561102,3.431599377580146,mband_py_N6_log_AVR1_metrics.csv_ENH-mband_py_N6_log_AVR1_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[15]dB_CLN-p092_emo_disgust_sentences.csv,Stationary
