Config_ID,Mode,Status,Freq_spacing,Nband,FRMSZ_ms,OVLP,Floor,Noisefr,SNR_dB,Noise_Category,clean_file,enhanced_file,PESQ,STOI,SI_SDR,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr,sampling_rate,source_file
mband_linear_N8_F20_O50_FL0p6,hybrid,Success,linear,8,20,50,0.6,1,0,Stationary,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N8_F20_O50_FL0p6_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR0dB,1.8670132160186768,0.7856644988059998,11.090435981750488,3.716952085494995,4.24108379188759,4.535882746098672,3.871604417600798,16000,mband_linear_N8_F20_O50_FL0p6_metrics.csv_ENH-GTCRN+SS_mband_linear_N8_F20_O50_FL0p6_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N8_F20_O50_FL0p6,hybrid,Success,linear,8,20,50,0.6,1,0,Street,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N8_F20_O50_FL0p6_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR0dB,1.3992063999176023,0.6945900917053223,8.044347763061523,3.49215030670166,4.1109014522230405,4.460081198870137,3.7351913132559336,16000,mband_linear_N8_F20_O50_FL0p6_metrics.csv_ENH-GTCRN+SS_mband_linear_N8_F20_O50_FL0p6_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N8_F20_O50_FL0p6,hybrid,Success,linear,8,20,50,0.6,1,-5,Street,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N8_F20_O50_FL0p6_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR-5dB,1.238829493522644,0.6223347783088684,4.763197422027588,2.960364580154419,3.162123560176121,3.3910192455973185,2.547849779285868,16000,mband_linear_N8_F20_O50_FL0p6_metrics.csv_ENH-GTCRN+SS_mband_linear_N8_F20_O50_FL0p6_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR-5dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N8_F20_O50_FL0p6,hybrid,Success,linear,8,20,50,0.6,1,-5,Babble,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N8_F20_O50_FL0p6_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR-5dB,1.2477223873138428,0.525484025478363,-1.262225866317749,2.6841769218444824,2.050976185453968,2.65564883107581,1.529051588168722,16000,mband_linear_N8_F20_O50_FL0p6_metrics.csv_ENH-GTCRN+SS_mband_linear_N8_F20_O50_FL0p6_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR-5dB_CLN-p092_emo_contentment_sentences.csv
mband_linear_N8_F20_O50_FL0p6,hybrid,Success,linear,8,20,50,0.6,1,-5,Stationary,p092_emo_contentment_sentences,GTCRN+SS_mband_linear_N8_F20_O50_FL0p6_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR-5dB,1.5161724090576172,0.7392549514770508,8.474721908569336,3.4751133918762207,4.008049531375382,4.336156442564045,3.6145798692837694,16000,mband_linear_N8_F20_O50_FL0p6_metrics.csv_ENH-GTCRN+SS_mband_linear_N8_F20_O50_FL0p6_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR-5dB_CLN-p092_emo_contentment_sentences.csv
mband_mel_N8_F8_O50_FL0p2,hybrid,Success,mel,8,8,50,0.2,1,15,Stationary,p092_emo_contentment_sentences,GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR15dB,2.953240394592285,0.8581657409667969,17.568147659301758,3.5594635009765625,4.237018281094547,4.489816517446814,3.856774821724151,16000,mband_mel_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR15dB_CLN-p092_emo_contentment_sentences.csv
mband_mel_N8_F8_O50_FL0p2,hybrid,Success,mel,8,8,50,0.2,1,15,Babble,p092_emo_contentment_sentences,GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR15dB,2.16351580619812,0.808931291103363,16.85761070251465,3.5032296180725098,4.107470840048378,4.35963045951333,3.68347516058182,16000,mband_mel_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR15dB_CLN-p092_emo_contentment_sentences.csv
mband_mel_N8_F8_O50_FL0p2,hybrid,Success,mel,8,8,50,0.2,1,15,Street,p092_emo_contentment_sentences,GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR15dB,2.4933767318725586,0.8300026059150696,17.320281982421875,3.6007673740386963,4.338296378852614,4.620955404858544,4.044829439694572,16000,mband_mel_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR15dB_CLN-p092_emo_contentment_sentences.csv
mband_mel_N8_F8_O50_FL0p2,hybrid,Success,mel,8,8,50,0.2,1,5,Stationary,p092_emo_contentment_sentences,GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR5dB,2.3273513317108154,0.8329407572746277,13.37116813659668,3.630881786346436,4.289764674636815,4.625889461763538,4.003082164537513,16000,mband_mel_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR5dB_CLN-p092_emo_contentment_sentences.csv
mband_mel_N8_F8_O50_FL0p2,hybrid,Success,mel,8,8,50,0.2,1,5,Street,p092_emo_contentment_sentences,GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR5dB,1.7732133865356443,0.7860301733016968,12.703713417053224,3.4667139053344727,3.7552537367479766,4.190575926816561,3.278619678108063,16000,mband_mel_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR5dB_CLN-p092_emo_contentment_sentences.csv
mband_mel_N8_F8_O50_FL0p2,hybrid,Success,mel,8,8,50,0.2,1,5,Babble,p092_emo_contentment_sentences,GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR5dB,1.546045184135437,0.7362424731254578,9.748186111450195,3.1780691146850586,3.3985618441263066,3.8867359575684417,2.9717900803994683,16000,mband_mel_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR5dB_CLN-p092_emo_contentment_sentences.csv
mband_mel_N8_F8_O50_FL0p2,hybrid,Success,mel,8,8,50,0.2,1,-5,Stationary,p092_emo_contentment_sentences,GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR-5dB,1.5175719261169434,0.7305102944374084,8.705689430236816,3.1499149799346924,3.250844720306185,3.9731211471821215,2.8411128721490497,16000,mband_mel_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR-5dB_CLN-p092_emo_contentment_sentences.csv
mband_mel_N8_F8_O50_FL0p2,hybrid,Success,mel,8,8,50,0.2,1,-5,Street,p092_emo_contentment_sentences,GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR-5dB,1.21107280254364,0.5801814794540405,2.763032913208008,2.787328004837036,2.3009598732769265,3.0563656131276,1.889416244484408,16000,mband_mel_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR-5dB_CLN-p092_emo_contentment_sentences.csv
mband_mel_N8_F8_O50_FL0p2,hybrid,Success,mel,8,8,50,0.2,1,-5,Babble,p092_emo_contentment_sentences,GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR-5dB,1.1598541736602783,0.5085017085075378,-0.8136557340621948,2.869202375411988,1.620048822778018,2.955170159083172,1.4049704839603834,16000,mband_mel_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR-5dB_CLN-p092_emo_contentment_sentences.csv
mband_mel_N8_F8_O50_FL0p2,hybrid,Success,mel,8,8,50,0.2,1,10,Babble,p092_emo_contentment_sentences,GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR10dB,1.8489229679107664,0.7852576971054077,13.292282104492188,3.3691415786743164,3.969041630445356,3.65215599130058,3.2915197925486672,16000,mband_mel_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR10dB_CLN-p092_emo_contentment_sentences.csv
mband_mel_N8_F8_O50_FL0p2,hybrid,Success,mel,8,8,50,0.2,1,10,Street,p092_emo_contentment_sentences,GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR10dB,2.1233572959899902,0.813022792339325,14.972196578979492,3.440652847290039,4.26871773138663,4.340278064809294,3.858698426172633,16000,mband_mel_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR10dB_CLN-p092_emo_contentment_sentences.csv
mband_mel_N8_F8_O50_FL0p2,hybrid,Success,mel,8,8,50,0.2,1,10,Stationary,p092_emo_contentment_sentences,GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR10dB,2.712027072906494,0.8526634573936462,14.782339096069336,3.6445798873901367,4.359592551264401,4.690659968287457,4.06587523992772,16000,mband_mel_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR10dB_CLN-p092_emo_contentment_sentences.csv
mband_mel_N8_F8_O50_FL0p2,hybrid,Success,mel,8,8,50,0.2,1,0,Stationary,p092_emo_contentment_sentences,GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR0dB,1.934409141540528,0.7891766428947449,11.428223609924316,3.254746198654175,4.06862001322152,4.571547493969076,3.732637440159759,16000,mband_mel_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_mel_N8_F8_O50_FL0p2,hybrid,Success,mel,8,8,50,0.2,1,0,Babble,p092_emo_contentment_sentences,GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR0dB,1.2616283893585205,0.6345831751823425,6.189921379089356,3.048100233078003,2.9091290251356616,3.0389795674477096,2.2913578726306074,16000,mband_mel_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_mel_N8_F8_O50_FL0p2,hybrid,Success,mel,8,8,50,0.2,1,0,Street,p092_emo_contentment_sentences,GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR0dB,1.380032300949097,0.7226818799972534,8.267855644226074,3.1533467769622803,3.6325209335390927,4.288775553944729,3.277587590318509,16000,mband_mel_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_mel_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_log_N8_F8_O50_FL0p2,hybrid,Success,log,8,8,50,0.2,1,10,Street,p092_emo_contentment_sentences,GTCRN+SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR10dB,2.022373676300049,0.7963671088218689,14.4260835647583,3.401158094406128,4.251794108674095,4.585821634759515,3.948247845355579,16000,mband_log_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR10dB_CLN-p092_emo_contentment_sentences.csv
mband_log_N8_F8_O50_FL0p2,hybrid,Success,log,8,8,50,0.2,1,10,Stationary,p092_emo_contentment_sentences,GTCRN+SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR10dB,2.696165084838867,0.8398230075836182,14.827556610107422,3.6873040199279785,4.333181832481265,4.64168914697839,4.0630831271934085,16000,mband_log_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR10dB_CLN-p092_emo_contentment_sentences.csv
mband_log_N8_F8_O50_FL0p2,hybrid,Success,log,8,8,50,0.2,1,10,Babble,p092_emo_contentment_sentences,GTCRN+SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR10dB,1.84180748462677,0.7844099998474121,13.880414962768556,3.428123235702514,3.993669201300614,4.34816908910321,3.586920978952017,16000,mband_log_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR10dB_CLN-p092_emo_contentment_sentences.csv
mband_log_N8_F8_O50_FL0p2,hybrid,Success,log,8,8,50,0.2,1,15,Stationary,p092_emo_contentment_sentences,GTCRN+SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR15dB,2.960895299911499,0.8761506676673889,17.29511833190918,3.611385822296143,4.271666763272832,4.455829983615912,3.8885432244131937,16000,mband_log_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR15dB_CLN-p092_emo_contentment_sentences.csv
mband_log_N8_F8_O50_FL0p2,hybrid,Success,log,8,8,50,0.2,1,15,Babble,p092_emo_contentment_sentences,GTCRN+SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR15dB,2.335137367248535,0.8059383034706116,16.178749084472656,3.612737417221069,4.242441878993846,4.473359603750472,3.891489994175893,16000,mband_log_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR15dB_CLN-p092_emo_contentment_sentences.csv
mband_log_N8_F8_O50_FL0p2,hybrid,Success,log,8,8,50,0.2,1,15,Street,p092_emo_contentment_sentences,GTCRN+SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR15dB,2.4971866607666016,0.829581081867218,16.7983455657959,3.5778136253356934,4.328000511075749,4.536728337270383,3.960392980926992,16000,mband_log_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR15dB_CLN-p092_emo_contentment_sentences.csv
mband_log_N8_F8_O50_FL0p2,hybrid,Success,log,8,8,50,0.2,1,0,Street,p092_emo_contentment_sentences,GTCRN+SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR0dB,1.442213535308838,0.6939428448677063,9.29795742034912,3.0485706329345703,3.109819636318797,3.98194256946082,2.755313736176881,16000,mband_log_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_log_N8_F8_O50_FL0p2,hybrid,Success,log,8,8,50,0.2,1,0,Babble,p092_emo_contentment_sentences,GTCRN+SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR0dB,1.4046599864959717,0.5790339112281799,4.89067268371582,3.0451924800872803,2.20128389042228,3.242241279526312,1.9590071349754217,16000,mband_log_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_log_N8_F8_O50_FL0p2,hybrid,Success,log,8,8,50,0.2,1,0,Stationary,p092_emo_contentment_sentences,GTCRN+SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR0dB,1.8887388706207275,0.7832502126693726,11.32577419281006,3.5849404335021973,4.223868312964133,4.497828243844527,3.8940639527016105,16000,mband_log_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR0dB_CLN-p092_emo_contentment_sentences.csv
mband_log_N8_F8_O50_FL0p2,hybrid,Success,log,8,8,50,0.2,1,-5,Babble,p092_emo_contentment_sentences,GTCRN+SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR-5dB,1.1436482667922974,0.4964149296283722,-0.4696148633956909,2.6793017387390137,1.6866982940582658,3.0565964665430374,1.5101649486320723,16000,mband_log_N8_F8_O50_FL0p2_metrics.csv_ENH-GTCRN+SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR-5dB_CLN-p092_emo_contentment_sentences.csv
