Config_ID,Freq_spacing,Nband,FRMSZ_ms,OVLP,PESQ,STOI,SI_SDR,DNSMOS_mos_ovr,Weighted_Score
mband_mel_N4_F8_O75_FL0p8,mel,4,8,75,2.8241045475006104,0.859091579914093,15.488109588623049,4.10027225007433,0.7619562447071075
mband_linear_N4_F8_O75_FL0p8,linear,4,8,75,2.823927402496338,0.8590706586837769,15.488679885864258,4.098131762504585,0.7619280695915223
mband_log_N4_F20_O75_FL0p3,log,4,20,75,2.771665334701538,0.869002640247345,15.170318603515623,4.056652501772902,0.7616678535938263
mband_mel_N4_F20_O75_FL0p7,mel,4,20,75,2.77142333984375,0.8687015175819397,15.59585952758789,3.929598806688293,0.7614930927753448
mband_linear_N4_F20_O75_FL0p7,linear,4,20,75,2.7711822986602783,0.8686771392822266,15.59650421142578,3.9226904275130106,0.7614567995071411
