Config_ID,Freq_spacing,Nband,FRMSZ_ms,OVLP,PESQ,STOI,SI_SDR,DNSMOS_mos_ovr,Weighted_Score
mband_mel_N8_F25_O75_FL0p5,mel,8,25,75,2.0909273624420166,0.798596978187561,15.37229061126709,3.901423991324828,0.6583912253379822
mband_linear_N8_F25_O75_FL0p5,linear,8,25,75,2.090301036834717,0.7982785105705261,15.373958587646484,3.899868382379213,0.6581693589687347
mband_mel_N4_F20_O75_FL0p7,mel,4,20,75,2.093801498413086,0.7927571535110474,15.43881893157959,3.847806685126199,0.6557587265968323
mband_linear_N4_F20_O75_FL0p7,linear,4,20,75,2.0928337574005127,0.7927410006523132,15.439476013183594,3.849612233309459,0.6556538760662078
mband_log_N4_F8_O50_FL0p8,log,4,8,50,2.042738199234009,0.7963783144950867,14.419397354125977,3.557991047349539,0.6524629771709443
