clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p102_rainbow_06_regular,WF_p102_rainbow_06_regular_fold10_162134-7-13-4_SNR-5dB.wav,16000,1.0340588092803955,-4.080429553985596,0.5209581851959229,2.2210724353790283,2.5260995959714556,1.5275777237708885,1.4364017899633603
