clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p105_sentences_19_regular,WF_p105_sentences_19_regular_fold10_83502-0-0-10_SNR-5dB.wav,16000,1.0715100765228271,-4.6783342361450195,0.4347611665725708,2.3704900400979176,3.1614465886334786,1.7783519534263659,1.9471707149286697
