clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p106_nonverbal_yelling,WF_p106_nonverbal_yelling_fold10_99192-4-0-43_SNR-5dB.wav,16000,1.0479376316070557,-3.7404356002807617,0.39889782667160034,2.2911616563796997,3.573199713513667,1.4390577216121314,1.7422471701398567
