Config_ID,Freq_spacing,Nband,FRMSZ_ms,OVLP,PESQ,STOI,SI_SDR,DNSMOS_mos_ovr,Weighted_Score
mband_log_N16_F25_O75_FL0p7,log,16,25,75,1.450177788734436,0.656498908996582,5.509920120239258,1.7947094642265724,0.5232672333717346
mband_log_N8_F8_O25_FL0p8,log,8,8,25,1.2777069807052612,0.6755262613296509,5.261547088623047,2.2529365040839324,0.5155338287353516
mband_mel_N16_F20_O25_FL0p3,mel,16,20,25,1.231225848197937,0.6836934089660645,3.6237616539001465,2.340406899698123,0.5149692893028259
mband_linear_N16_F20_O25_FL0p3,linear,16,20,25,1.2297732830047607,0.6839388012886047,3.62133264541626,2.346791830449656,0.5149467289447784
mband_linear_N4_F20_O75_FL0p001,linear,4,20,75,1.2460627555847168,0.6747868657112122,4.154716491699219,1.9222764194638904,0.5119997084140777
