Config_ID,Freq_spacing,Nband,FRMSZ_ms,OVLP,PESQ,STOI,SI_SDR,DNSMOS_mos_ovr,Weighted_Score
mband_linear_N8_F20_O75_FL0p001,linear,8,20,75,2.4315011501312256,0.8302674293518066,15.875655174255373,3.249091740608947,0.7082838296890259
mband_linear_N16_F25_O75_FL0p001,linear,16,25,75,2.4732213020324707,0.8138523101806641,15.14641284942627,3.5327019124385126,0.7042482852935791
mband_log_N16_F20_O75_FL0p001,log,16,20,75,2.499152183532715,0.8080040216445923,14.970687866210938,3.3044764819395667,0.7039172291755676
mband_log_N16_F25_O75_FL0p001,log,16,25,75,2.4805033206939697,0.8096346855163574,14.498848915100098,3.2583527671835184,0.7028676748275757
mband_mel_N8_F25_O75_FL0p02,mel,8,25,75,2.440542459487915,0.8161901235580444,15.504312515258787,3.1905878419730334,0.7021493077278137
