clean_file,enhanced_file,sampling_rate,PESQ_Baseline_Noisy,SI_SDR_Baseline_Noisy,STOI_Baseline_Noisy,DNSMOS_p808_mos_Baseline_Noisy,DNSMOS_mos_sig_Baseline_Noisy,DNSMOS_mos_bak_Baseline_Noisy,DNSMOS_mos_ovr_Baseline_Noisy,source_file,enhanced_file_GTCRN_baseline,sampling_rate_GTCRN_baseline,PESQ_GTCRN_baseline,SI_SDR_GTCRN_baseline,STOI_GTCRN_baseline,DNSMOS_p808_mos_GTCRN_baseline,DNSMOS_mos_sig_GTCRN_baseline,DNSMOS_mos_bak_GTCRN_baseline,DNSMOS_mos_ovr_GTCRN_baseline,source_file_GTCRN_baseline,enhanced_file_GTCRN_SS,sampling_rate_GTCRN_SS,PESQ_GTCRN_SS,SI_SDR_GTCRN_SS,STOI_GTCRN_SS,DNSMOS_p808_mos_GTCRN_SS,DNSMOS_mos_sig_GTCRN_SS,DNSMOS_mos_bak_GTCRN_SS,DNSMOS_mos_ovr_GTCRN_SS,source_file_GTCRN_SS,enhanced_file_GTCRN_SS_changes,sampling_rate_GTCRN_SS_changes,PESQ_GTCRN_SS_changes,SI_SDR_GTCRN_SS_changes,STOI_GTCRN_SS_changes,DNSMOS_p808_mos_GTCRN_SS_changes,DNSMOS_mos_sig_GTCRN_SS_changes,DNSMOS_mos_bak_GTCRN_SS_changes,DNSMOS_mos_ovr_GTCRN_SS_changes,source_file_GTCRN_SS_changes,noise_category,PESQ_diff_GTCRN_baseline,PESQ_pct_GTCRN_baseline,PESQ_diff_GTCRN_SS,PESQ_pct_GTCRN_SS,PESQ_diff_GTCRN_SS_changes,PESQ_pct_GTCRN_SS_changes,SI_SDR_diff_GTCRN_baseline,SI_SDR_pct_GTCRN_baseline,SI_SDR_diff_GTCRN_SS,SI_SDR_pct_GTCRN_SS,SI_SDR_diff_GTCRN_SS_changes,SI_SDR_pct_GTCRN_SS_changes,STOI_diff_GTCRN_baseline,STOI_pct_GTCRN_baseline,STOI_diff_GTCRN_SS,STOI_pct_GTCRN_SS,STOI_diff_GTCRN_SS_changes,STOI_pct_GTCRN_SS_changes,DNSMOS_p808_mos_diff_GTCRN_baseline,DNSMOS_p808_mos_pct_GTCRN_baseline,DNSMOS_p808_mos_diff_GTCRN_SS,DNSMOS_p808_mos_pct_GTCRN_SS,DNSMOS_p808_mos_diff_GTCRN_SS_changes,DNSMOS_p808_mos_pct_GTCRN_SS_changes,DNSMOS_mos_sig_diff_GTCRN_baseline,DNSMOS_mos_sig_pct_GTCRN_baseline,DNSMOS_mos_sig_diff_GTCRN_SS,DNSMOS_mos_sig_pct_GTCRN_SS,DNSMOS_mos_sig_diff_GTCRN_SS_changes,DNSMOS_mos_sig_pct_GTCRN_SS_changes,DNSMOS_mos_bak_diff_GTCRN_baseline,DNSMOS_mos_bak_pct_GTCRN_baseline,DNSMOS_mos_bak_diff_GTCRN_SS,DNSMOS_mos_bak_pct_GTCRN_SS,DNSMOS_mos_bak_diff_GTCRN_SS_changes,DNSMOS_mos_bak_pct_GTCRN_SS_changes,DNSMOS_mos_ovr_diff_GTCRN_baseline,DNSMOS_mos_ovr_pct_GTCRN_baseline,DNSMOS_mos_ovr_diff_GTCRN_SS,DNSMOS_mos_ovr_pct_GTCRN_SS,DNSMOS_mos_ovr_diff_GTCRN_SS_changes,DNSMOS_mos_ovr_pct_GTCRN_SS_changes
p092_emo_confusion_sentences,BASELINE_p092_emo_confusion_sentences_Noise Recordings_Inside Train_1_SNR[10]dB.wav,16000,1.6501154899597168,10.003355026245115,0.5181522965431213,2.7214810848236084,4.149740153566925,2.9536527771444465,3.0445765292439364,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_confusion_sentences_Noise Recordings_Inside Train_1_SNR[10]dB_CLN-p092_emo_confusion_sentences.csv,GTCRN_p092_emo_confusion_sentences_Noise Recordings_Inside Train_1_SNR[5]dB,16000,2.019969701766968,13.902554512023926,0.533235490322113,3.0219593048095703,3.3597650945269817,3.975876494567076,2.9831660608404333,GTCRN_NOIZEUS_EARS_metrics.csv_ENH-GTCRN_p092_emo_confusion_sentences_Noise Recordings_Inside Train_1_SNR[5]dB_CLN-p092_emo_confusion_sentences.csv,GTCRN+SS_p092_emo_confusion_sentences_Noise Recordings_Inside Train_1_SNR[5]dB,16000,1.9117088317871087,13.592905044555664,0.5330204367637634,3.0918896198272705,3.212859286683721,3.997956834396692,2.89620052008039,GTCRN_SS_NOIZEUS_EARS_metrics.csv_ENH-GTCRN+SS_p092_emo_confusion_sentences_Noise Recordings_Inside Train_1_SNR[5]dB_CLN-p092_emo_confusion_sentences.csv,GTCRN+SS_p092_emo_confusion_sentences_Noise Recordings_Inside Flight_SNR[5]dB,16000,2.270131349563598,11.693853378295898,0.5805516839027405,3.315359115600586,4.303150751398267,4.671704028326376,4.017902672309206,GTCRN_SS_NOIZEUS_EARS_metrics.csv_ENH-GTCRN+SS_p092_emo_confusion_sentences_Noise Recordings_Inside Flight_SNR[5]dB_CLN-p092_emo_confusion_sentences.csv,Train,0.3698542118072514,22.413837943929636,0.2615933418273919,15.853032313136945,0.6200158596038814,37.57408880629425,3.8991994857788104,38.9789173287237,3.5895500183105487,35.883461187700455,1.690498352050783,16.899313756390118,0.0150831937789917,2.9109576237758614,0.01486814022064209,2.869453695339309,0.06239938735961914,12.042673124469339,0.3004782199859619,11.040981385525129,0.3704085350036621,13.61054967713178,0.5938780307769775,21.821868764355916,-0.7899750590399433,-19.036735549837193,-0.9368808668832038,-22.576856193704185,0.1534105978313418,3.6968723860812625,1.0222237174226296,34.60879780225563,1.0443040572522455,35.35635824674914,1.7180512511819295,58.167001364423044,-0.06141046840350306,-2.017044663309981,-0.1483760091635462,-4.8734530972815655,0.9733261430652695,31.969179743593994
p092_emo_cuteness_sentences,BASELINE_p092_emo_cuteness_sentences_Noise Recordings_SSN_IEEE_SNR[10]dB.wav,16000,1.2241908311843872,10.005537033081056,0.689511239528656,2.574707627296448,4.330480627141272,2.2824433771065475,2.849095665536395,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_cuteness_sentences_Noise Recordings_SSN_IEEE_SNR[10]dB_CLN-p092_emo_cuteness_sentences.csv,GTCRN_p092_emo_cuteness_sentences_Noise Recordings_SSN_IEEE_SNR[5]dB,16000,1.479744791984558,8.340773582458496,0.638659656047821,2.740087151527405,3.3972160075856834,3.6728111458129495,2.9342536580738003,GTCRN_NOIZEUS_EARS_metrics.csv_ENH-GTCRN_p092_emo_cuteness_sentences_Noise Recordings_SSN_IEEE_SNR[5]dB_CLN-p092_emo_cuteness_sentences.csv,GTCRN+SS_p092_emo_cuteness_sentences_Noise Recordings_SSN_IEEE_SNR[5]dB,16000,1.3930916786193848,7.551112651824951,0.6140596866607666,2.715685486793518,3.3729304680691863,3.3082081231192566,2.775615704339152,GTCRN_SS_NOIZEUS_EARS_metrics.csv_ENH-GTCRN+SS_p092_emo_cuteness_sentences_Noise Recordings_SSN_IEEE_SNR[5]dB_CLN-p092_emo_cuteness_sentences.csv,GTCRN+SS_p092_emo_cuteness_sentences_Noise Recordings_PC Fan Noise_SNR[5]dB,16000,1.8754502534866333,14.315755844116213,0.7240893244743347,2.7544668912887573,4.37115584801642,4.547900188081818,4.037818488289345,GTCRN_SS_NOIZEUS_EARS_metrics.csv_ENH-GTCRN+SS_p092_emo_cuteness_sentences_Noise Recordings_PC Fan Noise_SNR[5]dB_CLN-p092_emo_cuteness_sentences.csv,Babble/SSN,0.2555539608001709,20.87533694015059,0.16890084743499756,13.796937792091482,0.6512594223022461,53.199174974392015,-1.6647634506225604,-16.638421757057063,-2.4544243812561053,-24.530661104357552,4.310218811035156,43.078335493481134,-0.05085158348083496,-7.375018790933223,-0.0754515528678894,-10.942758949000954,0.03457808494567871,5.014868933727025,0.1653795242309566,6.423235107460029,0.14097785949706987,5.4754900324392395,0.17975926399230913,6.981735016688631,-0.9332646195555885,-21.551063263194294,-0.9575501590720856,-22.111867977670734,0.040675220875147744,0.9392772853021427,1.390367768706402,60.91576170748081,1.025764746012709,44.941519965024085,2.2654568109752704,99.25577272577027,0.0851579925374053,2.988948162306538,-0.07347996119724298,-2.5790626157654493,1.1887228227529496,41.722811807695145
p092_emo_confusion_freeform,BASELINE_p092_emo_confusion_freeform_Noise Recordings_Inside Flight_SNR[10]dB.wav,16000,1.311644434928894,10.00519561767578,0.7143891453742981,2.790749856403896,4.384935224957698,2.2428883609870893,2.7705428897753874,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_confusion_freeform_Noise Recordings_Inside Flight_SNR[10]dB_CLN-p092_emo_confusion_freeform.csv,GTCRN_p092_emo_confusion_freeform_Noise Recordings_Inside Flight_SNR[5]dB,16000,1.918831825256348,12.423123359680176,0.722101628780365,3.144176278795515,4.160976406091892,3.961885950331853,3.5608026272797155,GTCRN_NOIZEUS_EARS_metrics.csv_ENH-GTCRN_p092_emo_confusion_freeform_Noise Recordings_Inside Flight_SNR[5]dB_CLN-p092_emo_confusion_freeform.csv,GTCRN+SS_p092_emo_confusion_freeform_Noise Recordings_Inside Flight_SNR[5]dB,16000,1.819391369819641,10.574685096740724,0.687044620513916,2.948374475751604,4.158206431940878,4.209414373286438,3.680675475748131,GTCRN_SS_NOIZEUS_EARS_metrics.csv_ENH-GTCRN+SS_p092_emo_confusion_freeform_Noise Recordings_Inside Flight_SNR[5]dB_CLN-p092_emo_confusion_freeform.csv,GTCRN+SS_p092_emo_confusion_freeform_Noise Recordings_Construction_Trucks_Unloading_SNR[5]dB,16000,1.5292623043060305,9.28066062927246,0.679648220539093,3.070272309439523,4.333748485431923,3.918138951970088,3.666020907138072,GTCRN_SS_NOIZEUS_EARS_metrics.csv_ENH-GTCRN+SS_p092_emo_confusion_freeform_Noise Recordings_Construction_Trucks_Unloading_SNR[5]dB_CLN-p092_emo_confusion_freeform.csv,Stationary,0.6071873903274541,46.29207231458047,0.5077469348907468,38.71071468528531,0.21761786937713645,16.591224235928983,2.4179277420043963,24.166721315600668,0.569489479064945,5.69193747755267,-0.7245349884033203,-7.241587432066929,0.0077124834060668945,1.0795913482176447,-0.02734452486038208,-3.82767921901377,-0.03474092483520508,-4.863025293728794,0.3534264223916188,12.66421000006919,0.157624619347708,5.648109915190317,0.27952245303562684,10.01603394851783,-0.22395881886580593,-5.107460141967468,-0.2267287930168207,-5.17063038300658,-0.05118673952577524,-1.1673317141479334,1.7189975893447635,76.64213784533784,1.9665260122993486,87.67828334683077,1.6752505909829987,74.69166188216899,0.7902597375043281,28.523642078264157,0.9101325859727436,32.850333749806325,0.8954780173626844,32.321391618495475
p092_emo_contentment_freeform,BASELINE_p092_emo_contentment_freeform_Noise Recordings_Inside Train_2_SNR[10]dB.wav,16000,1.554340362548828,10.007892608642578,0.8298836350440979,3.1992684432438443,3.276232810016299,2.504080167449195,2.213257576128501,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_contentment_freeform_Noise Recordings_Inside Train_2_SNR[10]dB_CLN-p092_emo_contentment_freeform.csv,GTCRN_p092_emo_contentment_freeform_Noise Recordings_Inside Train_2_SNR[5]dB,16000,1.8132033348083496,10.741534233093262,0.8190769553184509,3.659267391477312,3.524043091800117,2.893484429077702,2.6063749773026705,GTCRN_NOIZEUS_EARS_metrics.csv_ENH-GTCRN_p092_emo_contentment_freeform_Noise Recordings_Inside Train_2_SNR[5]dB_CLN-p092_emo_contentment_freeform.csv,GTCRN+SS_p092_emo_contentment_freeform_Noise Recordings_Inside Train_2_SNR[5]dB,16000,1.7522618770599363,10.26048469543457,0.8095289468765259,3.650315591267177,3.672563480935618,2.9880278191586305,2.7614179096557168,GTCRN_SS_NOIZEUS_EARS_metrics.csv_ENH-GTCRN+SS_p092_emo_contentment_freeform_Noise Recordings_Inside Train_2_SNR[5]dB_CLN-p092_emo_contentment_freeform.csv,GTCRN+SS_p092_emo_contentment_freeform_Noise Recordings_Inside Train_1_SNR[5]dB,16000,1.7836955785751345,10.238276481628418,0.8000297546386719,3.671630961554391,4.178865428682798,3.8658659444563335,3.491895867614673,GTCRN_SS_NOIZEUS_EARS_metrics.csv_ENH-GTCRN+SS_p092_emo_contentment_freeform_Noise Recordings_Inside Train_1_SNR[5]dB_CLN-p092_emo_contentment_freeform.csv,Train,0.2588629722595217,16.654201260979594,0.1979215145111084,12.733473264925971,0.2293552160263066,14.755791045032563,0.7336416244506836,7.330630464770656,0.2525920867919922,2.523928829670491,0.23038387298583984,2.3020218341160636,-0.010806679725646973,-1.3021921712039464,-0.02035468816757202,-2.4527159360710162,-0.029853880405426025,-3.597357405877713,0.4599989482334679,14.378254166351221,0.4510471480233327,14.098446442524873,0.4723625183105469,14.764704078148656,0.24781028178381792,7.563878886329359,0.3963306709193186,12.097146140153175,0.9026326186664986,27.550930321768192,0.38940426162850716,15.55079053340283,0.48394765170943543,19.326364147614864,1.3617857770071384,54.38267491229462,0.3931174011741696,17.76193631569186,0.5481603335272158,24.767127849894223,1.278638291486172,57.77177971859949
p092_emo_disappointment_freeform,BASELINE_p092_emo_disappointment_freeform_Noise Recordings_Train1_SNR[10]dB.wav,16000,1.4244543313980105,10.001015663146973,0.83281010389328,2.864599738802229,4.178499192589705,2.2632101774271014,2.6873763998084206,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_disappointment_freeform_Noise Recordings_Train1_SNR[10]dB_CLN-p092_emo_disappointment_freeform.csv,GTCRN_p092_emo_disappointment_freeform_Noise Recordings_Train1_SNR[5]dB,16000,1.5048953294754028,9.27743148803711,0.7682998180389404,3.3254342760358537,3.4788625725137536,3.150945704574217,2.693425809108295,GTCRN_NOIZEUS_EARS_metrics.csv_ENH-GTCRN_p092_emo_disappointment_freeform_Noise Recordings_Train1_SNR[5]dB_CLN-p092_emo_disappointment_freeform.csv,GTCRN+SS_p092_emo_disappointment_freeform_Noise Recordings_Train1_SNR[5]dB,16000,1.3961918354034424,9.129924774169922,0.7590802907943726,3.42871356010437,3.448580314184748,3.4427660809164595,2.809802271412359,GTCRN_SS_NOIZEUS_EARS_metrics.csv_ENH-GTCRN+SS_p092_emo_disappointment_freeform_Noise Recordings_Train1_SNR[5]dB_CLN-p092_emo_disappointment_freeform.csv,GTCRN+SS_p092_emo_disappointment_freeform_Noise Recordings_Street Noise_downtown_SNR[5]dB,16000,1.6125714778900146,10.616537094116213,0.7869061231613159,3.613462822777884,4.167335523151263,3.746859083548775,3.434604776370548,GTCRN_SS_NOIZEUS_EARS_metrics.csv_ENH-GTCRN+SS_p092_emo_disappointment_freeform_Noise Recordings_Street Noise_downtown_SNR[5]dB_CLN-p092_emo_disappointment_freeform.csv,Train,0.08044099807739236,5.64714475601648,-0.028262495994568093,-1.9840928116544296,0.18811714649200417,13.20626027423282,-0.7235841751098633,-7.235106907953551,-0.8710908889770508,-8.710024244707048,0.6155214309692401,6.1545892107477895,-0.0645102858543396,-7.74609788627231,-0.07372981309890747,-8.853136237688531,-0.04590398073196411,-5.511938498028411,0.4608345372336249,16.08722262281267,0.5641138213021413,19.692587891459258,0.7488630839756554,26.14197976184891,-0.699636620075951,-16.74372993338639,-0.7299188784049564,-17.468446079860918,-0.011163669438441381,-0.2671693573194754,0.8877355271471155,39.22461713901998,1.1795559034893581,52.11870798629581,1.4836489061216738,65.55506514239606,0.006049409299874409,0.22510465226626472,0.12242587160393859,4.555590784106989,0.7472283765621275,27.805125348849398
p092_emo_cuteness_freeform,BASELINE_p092_emo_cuteness_freeform_Noise Recordings_PC Fan Noise_SNR[10]dB.wav,16000,1.22050940990448,10.000267028808594,0.737342894077301,2.682676696777344,4.154295132176695,2.420789340277228,2.881796135126073,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_cuteness_freeform_Noise Recordings_PC Fan Noise_SNR[10]dB_CLN-p092_emo_cuteness_freeform.csv,GTCRN_p092_emo_cuteness_freeform_Noise Recordings_PC Fan Noise_SNR[5]dB,16000,1.7926936149597168,12.955244064331056,0.6679540872573853,2.6561138153076174,3.4539725007520814,3.924388896183145,3.003022828332848,GTCRN_NOIZEUS_EARS_metrics.csv_ENH-GTCRN_p092_emo_cuteness_freeform_Noise Recordings_PC Fan Noise_SNR[5]dB_CLN-p092_emo_cuteness_freeform.csv,GTCRN+SS_p092_emo_cuteness_freeform_Noise Recordings_PC Fan Noise_SNR[5]dB,16000,1.812431812286377,12.874040603637695,0.6626312732696533,2.646041822433472,3.7258286054980174,3.8828466664551415,3.196151762128693,GTCRN_SS_NOIZEUS_EARS_metrics.csv_ENH-GTCRN+SS_p092_emo_cuteness_freeform_Noise Recordings_PC Fan Noise_SNR[5]dB_CLN-p092_emo_cuteness_freeform.csv,GTCRN+SS_p092_emo_cuteness_freeform_Noise Recordings_Inside Train_3_SNR[5]dB,16000,1.2063063383102417,2.646248579025269,0.4909213781356811,2.726791381835937,2.939997876918336,3.58147309451259,2.4861474316457457,GTCRN_SS_NOIZEUS_EARS_metrics.csv_ENH-GTCRN+SS_p092_emo_cuteness_freeform_Noise Recordings_Inside Train_3_SNR[5]dB_CLN-p092_emo_cuteness_freeform.csv,Stationary,0.5721842050552368,46.880769653387375,0.591922402381897,48.49797941567876,-0.014203071594238281,-1.1637002942361458,2.9549770355224627,29.54898131229713,2.8737735748291016,28.73696838844788,-7.354018449783325,-73.5382208154842,-0.06938880681991577,-9.410656477099138,-0.0747116208076477,-10.132547747834558,-0.24642151594161993,-33.420206246103156,-0.02656288146972674,-0.9901633507174493,-0.03663487434387225,-1.3656089974569476,0.04411468505859295,1.6444279369029897,-0.7003226314246134,-16.85779678964866,-0.42846652667867735,-10.31382010777306,-1.2142972552583586,-29.229922685394584,1.5035995559059172,62.11195377015852,1.4620573261779137,60.395892441036594,1.1606837542353623,47.946499719072676,0.12122669320677515,4.206636678047724,0.31435562700262,10.908322874437735,-0.3956487034803273,-13.729239853499159
p092_emo_contentment_sentences,BASELINE_p092_emo_contentment_sentences_Noise Recordings_Inside Train_3_SNR[10]dB.wav,16000,1.5118355751037598,9.989469528198242,0.7827585339546204,2.9662156105041504,3.2788961987909664,2.3505867858744285,2.2223985004946383,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_contentment_sentences_Noise Recordings_Inside Train_3_SNR[10]dB_CLN-p092_emo_contentment_sentences.csv,GTCRN_p092_emo_contentment_sentences_Noise Recordings_Inside Train_3_SNR[5]dB,16000,1.595847249031067,11.694997787475586,0.7729394435882568,3.52134108543396,3.325536515402776,3.5312859510095773,2.808040724880809,GTCRN_NOIZEUS_EARS_metrics.csv_ENH-GTCRN_p092_emo_contentment_sentences_Noise Recordings_Inside Train_3_SNR[5]dB_CLN-p092_emo_contentment_sentences.csv,GTCRN+SS_p092_emo_contentment_sentences_Noise Recordings_Inside Train_3_SNR[5]dB,16000,1.607943773269653,11.167012214660645,0.7674521803855896,3.637662172317505,3.404580361193102,3.573503436423219,2.834974588688904,GTCRN_SS_NOIZEUS_EARS_metrics.csv_ENH-GTCRN+SS_p092_emo_contentment_sentences_Noise Recordings_Inside Train_3_SNR[5]dB_CLN-p092_emo_contentment_sentences.csv,GTCRN+SS_p092_emo_contentment_sentences_Noise Recordings_Inside Train_2_SNR[5]dB,16000,1.660635232925415,9.708988189697266,0.7788747549057007,3.6090900897979736,4.088397107963776,4.456951526895849,3.707815636402341,GTCRN_SS_NOIZEUS_EARS_metrics.csv_ENH-GTCRN+SS_p092_emo_contentment_sentences_Noise Recordings_Inside Train_2_SNR[5]dB_CLN-p092_emo_contentment_sentences.csv,Train,0.08401167392730713,5.556931938285767,0.09610819816589333,6.357053620682082,0.14879965782165527,9.842317529235473,1.7055282592773438,17.07326154269738,1.1775426864624023,11.787840016313565,-0.28048133850097656,-2.807770099395516,-0.009819090366363525,-1.254421375229973,-0.015306353569030762,-1.9554374567723503,-0.0038837790489196777,-0.49616566034715837,0.5551254749298096,18.714940106307985,0.6714465618133545,22.636471854425736,0.6428744792938232,21.67322149533687,0.046640316611809673,1.422439558440656,0.12568416240213542,3.8331241607611486,0.8095009091728098,24.688213962713995,1.1806991651351488,50.229975435513374,1.2229166505487905,52.02601571223673,2.1063647410214204,89.61016686043538,0.5856422243861705,26.351809734204934,0.6125760881942659,27.563737469131887,1.4854171359077029,66.83846913940475
p092_emo_disgust_freeform,BASELINE_p092_emo_disgust_freeform_Noise Recordings_Water Cooler_SNR[10]dB.wav,16000,1.5304081439971924,10.00058937072754,0.8578245043754578,3.0567755699157715,4.367005599506537,2.275969761111168,2.873235307148964,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_disgust_freeform_Noise Recordings_Water Cooler_SNR[10]dB_CLN-p092_emo_disgust_freeform.csv,GTCRN_p092_emo_disgust_freeform_Noise Recordings_Water Cooler_SNR[5]dB,16000,1.9464340209960933,12.45396614074707,0.8418062329292297,3.3394695350102017,3.5905660530011785,3.4127315708229915,3.000828728639369,GTCRN_NOIZEUS_EARS_metrics.csv_ENH-GTCRN_p092_emo_disgust_freeform_Noise Recordings_Water Cooler_SNR[5]dB_CLN-p092_emo_disgust_freeform.csv,GTCRN+SS_p092_emo_disgust_freeform_Noise Recordings_Water Cooler_SNR[5]dB,16000,1.823274850845337,9.640796661376951,0.8088116645812988,3.309976237160819,3.617777631458064,3.960591295462797,3.23372738017352,GTCRN_SS_NOIZEUS_EARS_metrics.csv_ENH-GTCRN+SS_p092_emo_disgust_freeform_Noise Recordings_Water Cooler_SNR[5]dB_CLN-p092_emo_disgust_freeform.csv,GTCRN+SS_p092_emo_disgust_freeform_Noise Recordings_Train2_SNR[5]dB,16000,1.4062989950180054,9.94891357421875,0.8047823309898376,3.1850178241729736,3.592277435379427,3.0895567405063136,2.7622048354801234,GTCRN_SS_NOIZEUS_EARS_metrics.csv_ENH-GTCRN+SS_p092_emo_disgust_freeform_Noise Recordings_Train2_SNR[5]dB_CLN-p092_emo_disgust_freeform.csv,Stationary,0.4160258769989009,27.18398217042317,0.29286670684814453,19.13650995630626,-0.12410914897918701,-8.109545774830554,2.4533767700195295,24.532321836958364,-0.3597927093505895,-3.597715054711967,-0.05167579650879084,-0.5167275106810173,-0.016018271446228027,-1.8673133449236434,-0.049012839794158936,-5.7136208564994195,-0.05304217338562012,-6.183336231953138,0.28269396509443023,9.248109932461276,0.2532006672450473,8.283259972927098,0.12824225425720215,4.19534412402857,-0.7764395465053582,-17.779678290155946,-0.7492279680484728,-17.156560736563613,-0.7747281641271098,-17.740489369069106,1.1367618097118233,49.9462615512447,1.6846215343516286,74.01774677046531,0.8135869793951453,35.74682727761453,0.1275934214904053,4.440757816560905,0.360492073024556,12.54655586779152,-0.11103047166884039,-3.8643013815326186
p092_emo_desire_freeform,BASELINE_p092_emo_desire_freeform_Noise Recordings_Street Noise_SNR[10]dB.wav,16000,1.2267560958862305,10.002029418945312,0.7857905626296997,2.743739644686381,4.1180313687059495,2.534202036180857,2.809793282682189,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_desire_freeform_Noise Recordings_Street Noise_SNR[10]dB_CLN-p092_emo_desire_freeform.csv,GTCRN_p092_emo_desire_freeform_Noise Recordings_Street Noise_SNR[5]dB,16000,1.5471835136413574,10.374232292175291,0.7372520565986633,2.938867251078288,2.267402393691297,3.220027127256021,1.895816180631448,GTCRN_NOIZEUS_EARS_metrics.csv_ENH-GTCRN_p092_emo_desire_freeform_Noise Recordings_Street Noise_SNR[5]dB_CLN-p092_emo_desire_freeform.csv,GTCRN+SS_p092_emo_desire_freeform_Noise Recordings_Street Noise_SNR[5]dB,16000,1.440273404121399,9.846627235412598,0.7241838574409485,2.967406233151754,2.6628449972367387,3.367644309999223,2.2151770681862577,GTCRN_SS_NOIZEUS_EARS_metrics.csv_ENH-GTCRN+SS_p092_emo_desire_freeform_Noise Recordings_Street Noise_SNR[5]dB_CLN-p092_emo_desire_freeform.csv,GTCRN+SS_p092_emo_desire_freeform_Noise Recordings_SSN_IEEE_SNR[5]dB,16000,1.5030430555343628,10.274767875671388,0.7435938119888306,3.023118774096171,3.5104678949263906,3.67011917857929,2.946742219684422,GTCRN_SS_NOIZEUS_EARS_metrics.csv_ENH-GTCRN+SS_p092_emo_desire_freeform_Noise Recordings_SSN_IEEE_SNR[5]dB_CLN-p092_emo_desire_freeform.csv,Street,0.32042741775512695,26.11989610890374,0.21351730823516846,17.405033400785324,0.2762869596481323,22.5217515180585,0.3722028732299787,3.72127352999954,-0.15540218353271484,-1.5537065231817884,0.272738456726076,2.7268311789752318,-0.04853850603103638,-6.177028376187044,-0.06160670518875122,-7.8400922737708045,-0.04219675064086914,-5.369974220567748,0.19512760639190718,7.111739146598619,0.22366658846537302,8.151888204791344,0.27937912940979004,10.182421278594896,-1.8506289750146525,-44.93965221047343,-1.4551863714692108,-35.33694236832608,-0.607563473779559,-14.753735933062591,0.6858250910751638,27.0627630032501,0.833442273818366,32.8877596150304,1.135917142398433,44.823464198233594,-0.9139771020507412,-32.52826845604355,-0.5946162144959315,-21.16227617742467,0.13694893700223298,4.873986205544041
p092_emo_disappointment_sentences,BASELINE_p092_emo_disappointment_sentences_Noise Recordings_Train2_SNR[10]dB.wav,16000,1.2625281810760498,9.988920211791992,0.7324244976043701,2.8599945306777954,3.952985489740998,2.475001243561744,2.6632165615575283,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_disappointment_sentences_Noise Recordings_Train2_SNR[10]dB_CLN-p092_emo_disappointment_sentences.csv,GTCRN_p092_emo_disappointment_sentences_Noise Recordings_Train2_SNR[5]dB,16000,1.9455976486206048,12.42363452911377,0.7477921843528748,3.482390284538269,4.485754836041343,4.2962076252939205,4.049814164887857,GTCRN_NOIZEUS_EARS_metrics.csv_ENH-GTCRN_p092_emo_disappointment_sentences_Noise Recordings_Train2_SNR[5]dB_CLN-p092_emo_disappointment_sentences.csv,GTCRN+SS_p092_emo_disappointment_sentences_Noise Recordings_Train2_SNR[5]dB,16000,1.8476886749267576,11.566563606262209,0.7307355999946594,3.555729925632477,4.457540428180854,4.27409701801972,4.0109148891461,GTCRN_SS_NOIZEUS_EARS_metrics.csv_ENH-GTCRN+SS_p092_emo_disappointment_sentences_Noise Recordings_Train2_SNR[5]dB_CLN-p092_emo_disappointment_sentences.csv,GTCRN+SS_p092_emo_disappointment_sentences_Noise Recordings_Train1_SNR[5]dB,16000,1.4668785333633425,11.346685409545898,0.7107043862342834,3.732973039150238,4.412332017236722,4.384995001184745,4.0258641934529305,GTCRN_SS_NOIZEUS_EARS_metrics.csv_ENH-GTCRN+SS_p092_emo_disappointment_sentences_Noise Recordings_Train1_SNR[5]dB_CLN-p092_emo_disappointment_sentences.csv,Train,0.683069467544555,54.103304606030775,0.5851604938507078,46.34831147705367,0.2043503522872927,16.185805224016892,2.4347143173217773,24.37414921432228,1.5776433944702166,15.793933288282725,1.3577651977539062,13.592712415012132,0.015367686748504639,2.0981939843314366,-0.0016888976097106934,-0.23058999463218066,-0.02172011137008667,-2.965508587046075,0.6223957538604736,21.762130912640973,0.6957353949546814,24.32645893171683,0.8729785084724426,30.52378244463124,0.5327693463003449,13.477644875829087,0.5045549384398562,12.763895535394818,0.45934652749572447,11.620243198156063,1.8212063817321766,73.58405925935216,1.7990957744579763,72.69070183855422,1.9099937576230008,77.17142617974415,1.3865976033303284,52.064770974516804,1.347698327588572,50.604158409123066,1.3626476318954022,51.16548355716463
