SNR_dB,Noise_File,Participant,Method,FLOOR,FRMSZ,Nband,AVRGING,Noisefr,VAD,PESQ,STOI,SI_SDR,Weighted_Score,PESQ_improvement,STOI_improvement,SI_SDR_improvement,Status
-5,Inside Train_2,p092,GTCRN+SS,0.3,8,4,1,1,0,1.2328579425811768,0.6868448853492737,1.7904554605484009,0.5167082369327545,0.031073570251464844,-0.003367781639099121,-0.40391552448272705,Success
-5,Inside Train_2,p092,GTCRN+SS,0.3,8,4,1,1,1,1.214289903640747,0.6849880218505859,2.7870445251464844,0.5139230012893676,0.012505531311035156,-0.005224645137786865,0.5926735401153564,Success
-5,Inside Train_2,p092,GTCRN+SS,0.3,8,4,1,3,0,1.2313454151153564,0.6858345866203308,1.832581639289856,0.516051834821701,0.02956104278564453,-0.004378080368041992,-0.361789345741272,Success
-5,Inside Train_2,p092,GTCRN+SS,0.3,8,4,1,3,1,1.2111766338348389,0.6848248243331909,2.612616539001465,0.5135300755500793,0.009392261505126953,-0.005387842655181885,0.4182455539703369,Success
-5,Inside Train_2,p092,GTCRN+SS,0.3,8,8,1,1,0,1.2305203676223755,0.6867955923080444,1.7842493057250977,0.5164498329162598,0.028735995292663574,-0.003417074680328369,-0.4101216793060303,Success
-5,Inside Train_2,p092,GTCRN+SS,0.3,8,8,1,1,1,1.2143938541412354,0.6845719814300537,2.7853403091430664,0.5137253761291504,0.012609481811523438,-0.005640685558319092,0.5909693241119385,Success
-5,Inside Train_2,p092,GTCRN+SS,0.3,8,8,1,3,0,1.2321388721466064,0.685892641544342,1.8229920864105225,0.5161602079868317,0.03035449981689453,-0.004320025444030762,-0.37137889862060547,Success
-5,Inside Train_2,p092,GTCRN+SS,0.3,8,8,1,3,1,1.2107384204864502,0.6844426989555359,2.6114649772644043,0.513295191526413,0.008954048156738281,-0.005769968032836914,0.41709399223327637,Success
-5,Inside Train_2,p092,GTCRN+SS,0.3,20,4,1,1,0,1.2326768636703491,0.6861392855644226,1.9208433628082275,0.5163373291492462,0.030892491340637207,-0.004073381423950195,-0.2735276222229004,Success
-5,Inside Train_2,p092,GTCRN+SS,0.3,20,4,1,1,1,1.2329442501068115,0.6862778663635254,1.9228047132492065,0.5164333581924438,0.03115987777709961,-0.003934800624847412,-0.2715662717819214,Success
-5,Inside Train_2,p092,GTCRN+SS,0.3,20,4,1,3,0,1.2386878728866577,0.6874940395355225,2.065659523010254,0.517615807056427,0.0369035005569458,-0.002718627452850342,-0.12871146202087402,Success
-5,Inside Train_2,p092,GTCRN+SS,0.3,20,4,1,3,1,1.2174086570739746,0.6880132555961609,2.8285205364227295,0.5157474935054779,0.015624284744262695,-0.002199411392211914,0.6341495513916016,Success
-5,Inside Train_2,p092,GTCRN+SS,0.3,20,8,1,1,0,1.2349510192871094,0.686241865158081,1.9190765619277954,0.5166160345077515,0.03316664695739746,-0.003970801830291748,-0.2752944231033325,Success
-5,Inside Train_2,p092,GTCRN+SS,0.3,20,8,1,1,1,1.235485553741455,0.6863784790039062,1.920191764831543,0.5167377948760986,0.033701181411743164,-0.0038341879844665527,-0.27417922019958496,Success
-5,Inside Train_2,p092,GTCRN+SS,0.3,20,8,1,3,0,1.2397414445877075,0.6876914501190186,2.0534040927886963,0.5178198695182801,0.037957072257995605,-0.002521216869354248,-0.14096689224243164,Success
-5,Inside Train_2,p092,GTCRN+SS,0.3,20,8,1,3,1,1.217786192893982,0.687578022480011,2.827221393585205,0.5155676305294037,0.01600182056427002,-0.0026346445083618164,0.6328504085540771,Success
-5,Inside Train_2,p092,GTCRN+SS,0.5,8,4,1,1,0,1.2295397520065308,0.6880454421043396,2.1829917430877686,0.5169766962528228,0.027755379676818848,-0.002167224884033203,-0.011379241943359375,Success
-5,Inside Train_2,p092,GTCRN+SS,0.5,8,4,1,1,1,1.2156561613082886,0.6867753267288208,2.6685729026794434,0.5149532794952393,0.01387178897857666,-0.003437340259552002,0.47420191764831543,Success
-5,Inside Train_2,p092,GTCRN+SS,0.5,8,4,1,3,0,1.2262181043624878,0.6867806315422058,2.1405365467071533,0.5160121262073517,0.02443373203277588,-0.003432035446166992,-0.05383443832397461,Success
-5,Inside Train_2,p092,GTCRN+SS,0.5,8,4,1,3,1,1.212592363357544,0.6867217421531677,2.553706407546997,0.5146201074123382,0.010807991027832031,-0.003490924835205078,0.35933542251586914,Success
-5,Inside Train_2,p092,GTCRN+SS,0.5,8,8,1,1,0,1.2296357154846191,0.6879764199256897,2.1853513717651367,0.5169517815113067,0.027851343154907227,-0.0022362470626831055,-0.009019613265991211,Success
-5,Inside Train_2,p092,GTCRN+SS,0.5,8,8,1,1,1,1.215147614479065,0.6863055229187012,2.667320728302002,0.514667522907257,0.013363242149353027,-0.003907144069671631,0.472949743270874,Success
-5,Inside Train_2,p092,GTCRN+SS,0.5,8,8,1,3,0,1.2270945310592651,0.6867947578430176,2.1381683349609375,0.5161068320274353,0.025310158729553223,-0.0034179091453552246,-0.05620265007019043,Success
-5,Inside Train_2,p092,GTCRN+SS,0.5,8,8,1,3,1,1.2119988203048706,0.6862965822219849,2.552839517593384,0.5143481731414795,0.010214447975158691,-0.0039160847663879395,0.35846853256225586,Success
-5,Inside Train_2,p092,GTCRN+SS,0.5,20,4,1,1,0,1.2254538536071777,0.6884707808494568,2.159560203552246,0.5167807757854461,0.02366948127746582,-0.0017418861389160156,-0.034810781478881836,Success
-5,Inside Train_2,p092,GTCRN+SS,0.5,20,4,1,1,1,1.2262715101242065,0.6886248588562012,2.1605207920074463,0.5169395804405212,0.02448713779449463,-0.0015878081321716309,-0.03385019302368164,Success
-5,Inside Train_2,p092,GTCRN+SS,0.5,20,4,1,3,0,1.2321319580078125,0.6893253922462463,2.257685422897339,0.5178758919239044,0.030347585678100586,-0.0008872747421264648,0.06331443786621094,Success
-5,Inside Train_2,p092,GTCRN+SS,0.5,20,4,1,3,1,1.2157104015350342,0.6893171072006226,2.703555107116699,0.5162295937538147,0.013926029205322266,-0.0008955597877502441,0.5091841220855713,Success
-5,Inside Train_2,p092,GTCRN+SS,0.5,20,8,1,1,0,1.2254353761672974,0.6885040998458862,2.165649652481079,0.5167955875396728,0.02365100383758545,-0.0017085671424865723,-0.028721332550048828,Success
-5,Inside Train_2,p092,GTCRN+SS,0.5,20,8,1,1,1,1.2264454364776611,0.6886624693870544,2.1660141944885254,0.5169757783412934,0.02466106414794922,-0.0015501976013183594,-0.02835679054260254,Success
-5,Inside Train_2,p092,GTCRN+SS,0.5,20,8,1,3,0,1.2290735244750977,0.6893833875656128,2.2490127086639404,0.5175990462303162,0.027289152145385742,-0.0008292794227600098,0.0546417236328125,Success
-5,Inside Train_2,p092,GTCRN+SS,0.5,20,8,1,3,1,1.2159959077835083,0.6889256834983826,2.703051805496216,0.5160624325275421,0.014211535453796387,-0.0012869834899902344,0.5086808204650879,Success
-5,Inside Train_2,p092,GTCRN+SS,0.8,8,4,1,1,0,1.2192693948745728,0.6888806819915771,2.32415771484375,0.5163672804832459,0.01748502254486084,-0.0013319849967956543,0.12978672981262207,Success
-5,Inside Train_2,p092,GTCRN+SS,0.8,8,4,1,1,1,1.215133786201477,0.6884162425994873,2.472426652908325,0.5157214999198914,0.013349413871765137,-0.001796424388885498,0.27805566787719727,Success
-5,Inside Train_2,p092,GTCRN+SS,0.8,8,4,1,3,0,1.2196645736694336,0.6875772476196289,2.1941235065460205,0.5157550811767578,0.01788020133972168,-0.0026354193687438965,-0.0002474784851074219,Success
-5,Inside Train_2,p092,GTCRN+SS,0.8,8,4,1,3,1,1.214921474456787,0.6884467601776123,2.4439308643341064,0.5157155275344849,0.013137102127075195,-0.001765906810760498,0.24955987930297852,Success
-5,Inside Train_2,p092,GTCRN+SS,0.8,8,8,1,1,0,1.2242928743362427,0.6888264417648315,2.335219621658325,0.5168425083160401,0.02250850200653076,-0.0013862252235412598,0.14084863662719727,Success
-5,Inside Train_2,p092,GTCRN+SS,0.8,8,8,1,1,1,1.2161527872085571,0.6879259943962097,2.4714694023132324,0.5155782759189605,0.014368414878845215,-0.002286672592163086,0.2770984172821045,Success
-5,Inside Train_2,p092,GTCRN+SS,0.8,8,8,1,3,0,1.220409870147705,0.6875779032707214,2.198551893234253,0.5158299386501313,0.018625497817993164,-0.002634763717651367,0.004180908203125,Success
-5,Inside Train_2,p092,GTCRN+SS,0.8,8,8,1,3,1,1.2134736776351929,0.6880160570144653,2.4432485103607178,0.515355396270752,0.011689305305480957,-0.0021966099739074707,0.24887752532958984,Success
-5,Inside Train_2,p092,GTCRN+SS,0.8,20,4,1,1,0,1.219772219657898,0.6902602910995483,2.254289388656616,0.517107367515564,0.017987847328186035,4.762411117553711e-05,0.05991840362548828,Success
-5,Inside Train_2,p092,GTCRN+SS,0.8,20,4,1,1,1,1.2199387550354004,0.6904259324073792,2.2529170513153076,0.5172068417072296,0.018154382705688477,0.00021326541900634766,0.05854606628417969,Success
-5,Inside Train_2,p092,GTCRN+SS,0.8,20,4,1,3,0,1.2166029214859009,0.6906086802482605,2.3057079315185547,0.5169646322727204,0.014818549156188965,0.0003960132598876953,0.11133694648742676,Success
-5,Inside Train_2,p092,GTCRN+SS,0.8,20,4,1,3,1,1.2129101753234863,0.6905908584594727,2.4859297275543213,0.516586446762085,0.011125802993774414,0.0003781914710998535,0.29155874252319336,Success
-5,Inside Train_2,p092,GTCRN+SS,0.8,20,8,1,1,0,1.220267653465271,0.6902515888214111,2.265876293182373,0.5171525597572326,0.018483281135559082,3.892183303833008e-05,0.07150530815124512,Success
-5,Inside Train_2,p092,GTCRN+SS,0.8,20,8,1,1,1,1.2205028533935547,0.6904294490814209,2.2643768787384033,0.517265009880066,0.018718481063842773,0.0002167820930480957,0.07000589370727539,Success
-5,Inside Train_2,p092,GTCRN+SS,0.8,20,8,1,3,0,1.2198723554611206,0.6905394196510315,2.3004422187805176,0.5172569453716278,0.01808798313140869,0.0003267526626586914,0.10607123374938965,Success
-5,Inside Train_2,p092,GTCRN+SS,0.8,20,8,1,3,1,1.2130472660064697,0.690256655216217,2.4861245155334473,0.5164330542087555,0.011262893676757812,4.398822784423828e-05,0.29175353050231934,Success
-5,Inside Train_3,p092,GTCRN+SS,0.002,8,4,1,1,0,1.24652898311615,0.6487782001495361,1.030885934829712,0.4990419983863831,0.02463352680206299,-0.016011595726013184,-2.466116428375244,Success
-5,Inside Train_3,p092,GTCRN+SS,0.002,8,4,1,1,1,1.207916259765625,0.6447335481643677,1.5554331541061401,0.49315840005874634,-0.013979196548461914,-0.02005624771118164,-1.941569209098816,Success
-5,Inside Train_3,p092,GTCRN+SS,0.002,8,4,1,3,0,1.2480589151382446,0.6482816934585571,1.3822104930877686,0.49894673824310304,0.026163458824157715,-0.016508102416992188,-2.1147918701171875,Success
-5,Inside Train_3,p092,GTCRN+SS,0.002,8,4,1,3,1,1.22122323513031,0.6606929898262024,3.6215198040008545,0.5024688184261322,-0.0006722211837768555,-0.004096806049346924,0.12451744079589844,Success
-5,Inside Train_3,p092,GTCRN+SS,0.002,8,8,1,1,0,1.2498281002044678,0.6490445733070374,1.0065827369689941,0.4995050966739655,0.02793264389038086,-0.015745222568511963,-2.490419626235962,Success
-5,Inside Train_3,p092,GTCRN+SS,0.002,8,8,1,1,1,1.2088947296142578,0.6446472406387329,1.534778118133545,0.4932130932807922,-0.013000726699829102,-0.020142555236816406,-1.9622242450714111,Success
-5,Inside Train_3,p092,GTCRN+SS,0.002,8,8,1,3,0,1.2517931461334229,0.6485077142715454,1.3688231706619263,0.499433171749115,0.029897689819335938,-0.016282081604003906,-2.12817919254303,Success
-5,Inside Train_3,p092,GTCRN+SS,0.002,8,8,1,3,1,1.221606731414795,0.6602842807769775,3.620779037475586,0.5023028135299683,-0.0002887248992919922,-0.004505515098571777,0.12377667427062988,Success
-5,Inside Train_3,p092,GTCRN+SS,0.002,20,4,1,1,0,1.2591077089309692,0.652976930141449,1.8186166286468506,0.5023992359638214,0.037212252616882324,-0.011812865734100342,-1.6783857345581055,Success
-5,Inside Train_3,p092,GTCRN+SS,0.002,20,4,1,1,1,1.226130485534668,0.65357506275177,2.0285696983337402,0.49940057992935183,0.004235029220581055,-0.011214733123779297,-1.4684326648712158,Success
-5,Inside Train_3,p092,GTCRN+SS,0.002,20,4,1,3,0,1.2607117891311646,0.6508196592330933,2.371143341064453,0.501481008529663,0.03881633281707764,-0.013970136642456055,-1.125859022140503,Success
-5,Inside Train_3,p092,GTCRN+SS,0.002,20,4,1,3,1,1.2122480869293213,0.6566382050514221,3.4671285152435303,0.49954391121864317,-0.009647369384765625,-0.008151590824127197,-0.02987384796142578,Success
-5,Inside Train_3,p092,GTCRN+SS,0.002,20,8,1,1,0,1.2607579231262207,0.6531361937522888,1.8062827587127686,0.5026438891887665,0.03886246681213379,-0.011653602123260498,-1.6907196044921875,Success
-5,Inside Train_3,p092,GTCRN+SS,0.002,20,8,1,1,1,1.2279866933822632,0.6537136435508728,2.0207772254943848,0.4996554911136627,0.0060912370681762695,-0.011076152324676514,-1.4762251377105713,Success
-5,Inside Train_3,p092,GTCRN+SS,0.002,20,8,1,3,0,1.2623305320739746,0.6511220932006836,2.362525224685669,0.5017940998077393,0.040435075759887695,-0.013667702674865723,-1.134477138519287,Success
-5,Inside Train_3,p092,GTCRN+SS,0.002,20,8,1,3,1,1.2133777141571045,0.6568474769592285,3.4648611545562744,0.4997615098953247,-0.008517742156982422,-0.0079423189163208,-0.03214120864868164,Success
-5,Inside Train_3,p092,GTCRN+SS,0.1,8,4,1,1,0,1.2523572444915771,0.6543030142784119,1.9479093551635742,0.5023872315883636,0.030461788177490234,-0.010486781597137451,-1.5490930080413818,Success
-5,Inside Train_3,p092,GTCRN+SS,0.1,8,4,1,1,1,1.2318910360336304,0.6513901948928833,2.1377453804016113,0.4988842010498047,0.009995579719543457,-0.013399600982666016,-1.3592569828033447,Success
-5,Inside Train_3,p092,GTCRN+SS,0.1,8,4,1,3,0,1.2545446157455444,0.6543605327606201,2.1857566833496094,0.5026347279548645,0.03264915943145752,-0.0104292631149292,-1.3112456798553467,Success
-5,Inside Train_3,p092,GTCRN+SS,0.1,8,4,1,3,1,1.2248647212982178,0.6615232229232788,3.618861436843872,0.5032480835914612,0.0029692649841308594,-0.003266572952270508,0.12185907363891602,Success
-5,Inside Train_3,p092,GTCRN+SS,0.1,8,8,1,1,0,1.253052830696106,0.6544898152351379,1.9359601736068726,0.5025501906871795,0.031157374382019043,-0.010299980640411377,-1.5610421895980835,Success
-5,Inside Train_3,p092,GTCRN+SS,0.1,8,8,1,1,1,1.2321940660476685,0.6513132452964783,2.125309467315674,0.498876029253006,0.010298609733581543,-0.013476550579071045,-1.3716928958892822,Success
-5,Inside Train_3,p092,GTCRN+SS,0.1,8,8,1,3,0,1.255670428276062,0.6544751524925232,2.1751606464385986,0.5028046190738678,0.0337749719619751,-0.010314643383026123,-1.3218417167663574,Success
-5,Inside Train_3,p092,GTCRN+SS,0.1,8,8,1,3,1,1.2255804538726807,0.6612024903297424,3.618267774581909,0.5031592905521393,0.00368499755859375,-0.0035873055458068848,0.12126541137695312,Success
-5,Inside Train_3,p092,GTCRN+SS,0.1,20,4,1,1,0,1.267975926399231,0.6584849953651428,2.442279815673828,0.5060400903224945,0.04608047008514404,-0.006304800510406494,-1.054722547531128,Success
-5,Inside Train_3,p092,GTCRN+SS,0.1,20,4,1,1,1,1.2439876794815063,0.6587346792221069,2.4927408695220947,0.5037661075592041,0.022092223167419434,-0.006055116653442383,-1.0042614936828613,Success
-5,Inside Train_3,p092,GTCRN+SS,0.1,20,4,1,3,0,1.2725106477737427,0.6568378806114197,2.787247896194458,0.5056700050830841,0.05061519145965576,-0.007951915264129639,-0.709754467010498,Success
-5,Inside Train_3,p092,GTCRN+SS,0.1,20,4,1,3,1,1.2217841148376465,0.6595653295516968,3.5013554096221924,0.5019610762596131,-0.00011134147644042969,-0.005224466323852539,0.004353046417236328,Success
-5,Inside Train_3,p092,GTCRN+SS,0.1,20,8,1,1,0,1.2683933973312378,0.6585560441017151,2.435281753540039,0.5061173617839814,0.04649794101715088,-0.0062337517738342285,-1.061720609664917,Success
-5,Inside Train_3,p092,GTCRN+SS,0.1,20,8,1,1,1,1.2446210384368896,0.6587969660758972,2.4869797229766846,0.5038605868816376,0.022725582122802734,-0.0059928297996521,-1.0100226402282715,Success
-5,Inside Train_3,p092,GTCRN+SS,0.1,20,8,1,3,0,1.273066759109497,0.657051146030426,2.780557870864868,0.5058322489261627,0.051171302795410156,-0.007738649845123291,-0.7164444923400879,Success
-5,Inside Train_3,p092,GTCRN+SS,0.1,20,8,1,3,1,1.2225757837295532,0.65981525182724,3.499760389328003,0.5021652042865753,0.0006803274154663086,-0.004974544048309326,0.002758026123046875,Success
-5,Inside Train_3,p092,GTCRN+SS,0.3,8,4,1,1,0,1.2535347938537598,0.658647894859314,2.7675726413726807,0.5046774268150329,0.03163933753967285,-0.0061419010162353516,-0.7294297218322754,Success
-5,Inside Train_3,p092,GTCRN+SS,0.3,8,4,1,1,1,1.2390106916427612,0.6566783785820007,2.7125282287597656,0.5022402584552765,0.017115235328674316,-0.008111417293548584,-0.7844741344451904,Success
-5,Inside Train_3,p092,GTCRN+SS,0.3,8,4,1,3,0,1.2561602592468262,0.6585749387741089,2.912637710571289,0.5049034953117371,0.03426480293273926,-0.00621485710144043,-0.584364652633667,Success
-5,Inside Train_3,p092,GTCRN+SS,0.3,8,4,1,3,1,1.2284547090530396,0.6620209813117981,3.597212314605713,0.503855961561203,0.006559252738952637,-0.0027688145637512207,0.10020995140075684,Success
-5,Inside Train_3,p092,GTCRN+SS,0.3,8,8,1,1,0,1.253962755203247,0.6586984395980835,2.7698192596435547,0.5047454953193664,0.032067298889160156,-0.00609135627746582,-0.7271831035614014,Success
-5,Inside Train_3,p092,GTCRN+SS,0.3,8,8,1,1,1,1.2395530939102173,0.6565980315208435,2.7087583541870117,0.5022543251514435,0.01765763759613037,-0.00819176435470581,-0.7882440090179443,Success
-5,Inside Train_3,p092,GTCRN+SS,0.3,8,8,1,3,0,1.256331205368042,0.6586118936538696,2.9043772220611572,0.5049390673637391,0.03443574905395508,-0.0061779022216796875,-0.5926251411437988,Success
-5,Inside Train_3,p092,GTCRN+SS,0.3,8,8,1,3,1,1.228852391242981,0.6618157625198364,3.5967800617218018,0.5037931203842163,0.006956934928894043,-0.0029740333557128906,0.0997776985168457,Success
-5,Inside Train_3,p092,GTCRN+SS,0.3,20,4,1,1,0,1.26338791847229,0.6629318594932556,3.001127243041992,0.5078047215938568,0.041492462158203125,-0.0018579363822937012,-0.49587512016296387,Success
-5,Inside Train_3,p092,GTCRN+SS,0.3,20,4,1,1,1,1.2507421970367432,0.6629247665405273,2.9375905990600586,0.506536602973938,0.02884674072265625,-0.0018650293350219727,-0.5594117641448975,Success
-5,Inside Train_3,p092,GTCRN+SS,0.3,20,4,1,3,0,1.2685188055038452,0.6619170308113098,3.150176525115967,0.5078103959560394,0.0466233491897583,-0.002872765064239502,-0.34682583808898926,Success
-5,Inside Train_3,p092,GTCRN+SS,0.3,20,4,1,3,1,1.227837324142456,0.6621649265289307,3.5086421966552734,0.5038661956787109,0.005941867828369141,-0.0026248693466186523,0.011639833450317383,Success
-5,Inside Train_3,p092,GTCRN+SS,0.3,20,8,1,1,0,1.2632461786270142,0.6628957390785217,2.9991891384124756,0.5077724874019622,0.041350722312927246,-0.0018940567970275879,-0.49781322479248047,Success
-5,Inside Train_3,p092,GTCRN+SS,0.3,20,8,1,1,1,1.2510021924972534,0.6629206538200378,2.933627128601074,0.5065605461597442,0.029106736183166504,-0.0018691420555114746,-0.5633752346038818,Success
-5,Inside Train_3,p092,GTCRN+SS,0.3,20,8,1,3,0,1.2685638666152954,0.6620620489120483,3.1456029415130615,0.5078874111175538,0.046668410301208496,-0.0027277469635009766,-0.35139942169189453,Success
-5,Inside Train_3,p092,GTCRN+SS,0.3,20,8,1,3,1,1.2284643650054932,0.6623263955116272,3.5079331398010254,0.5040096342563629,0.00656890869140625,-0.002463400363922119,0.010930776596069336,Success
-5,Inside Train_3,p092,GTCRN+SS,0.5,8,4,1,1,0,1.2433196306228638,0.6607391238212585,3.1186363697052,0.5047015249729156,0.021424174308776855,-0.0040506720542907715,-0.37836599349975586,Success
-5,Inside Train_3,p092,GTCRN+SS,0.5,8,4,1,1,1,1.2377769947052002,0.6593207120895386,3.003506898880005,0.5034380555152893,0.01588153839111328,-0.005469083786010742,-0.49349546432495117,Success
-5,Inside Train_3,p092,GTCRN+SS,0.5,8,4,1,3,0,1.247035264968872,0.660706639289856,3.2298364639282227,0.5050568461418152,0.025139808654785156,-0.004083156585693359,-0.2671658992767334,Success
-5,Inside Train_3,p092,GTCRN+SS,0.5,8,4,1,3,1,1.2303131818771362,0.6620715856552124,3.5684940814971924,0.5040671110153199,0.008417725563049316,-0.002718210220336914,0.07149171829223633,Success
-5,Inside Train_3,p092,GTCRN+SS,0.5,8,8,1,1,0,1.2437087297439575,0.6607110500335693,3.1296305656433105,0.5047263979911805,0.021813273429870605,-0.0040787458419799805,-0.3673717975616455,Success
-5,Inside Train_3,p092,GTCRN+SS,0.5,8,8,1,1,1,1.2379963397979736,0.6592288017272949,3.004506826400757,0.5034140348434448,0.01610088348388672,-0.0055609941482543945,-0.4924955368041992,Success
-5,Inside Train_3,p092,GTCRN+SS,0.5,8,8,1,3,0,1.2469874620437622,0.6606951951980591,3.222355604171753,0.5050463438034057,0.025092005729675293,-0.004094600677490234,-0.2746467590332031,Success
-5,Inside Train_3,p092,GTCRN+SS,0.5,8,8,1,3,1,1.2310105562210083,0.6619739532470703,3.568157196044922,0.504088032245636,0.009115099906921387,-0.002815842628479004,0.07115483283996582,Success
-5,Inside Train_3,p092,GTCRN+SS,0.5,20,4,1,1,0,1.2512825727462769,0.6651585102081299,3.2363483905792236,0.5077075123786926,0.02938711643218994,0.0003687143325805664,-0.2606539726257324,Success
-5,Inside Train_3,p092,GTCRN+SS,0.5,20,4,1,1,1,1.246321439743042,0.66511470079422,3.1513538360595703,0.5071894943714141,0.024425983428955078,0.0003249049186706543,-0.34564852714538574,Success
-5,Inside Train_3,p092,GTCRN+SS,0.5,20,4,1,3,0,1.2580879926681519,0.6646215915679932,3.291666269302368,0.5081195950508117,0.03619253635406494,-0.00016820430755615234,-0.2053360939025879,Success
-5,Inside Train_3,p092,GTCRN+SS,0.5,20,4,1,3,1,1.2314677238464355,0.6635400652885437,3.4880056381225586,0.5049168050289154,0.009572267532348633,-0.0012497305870056152,-0.008996725082397461,Success
-5,Inside Train_3,p092,GTCRN+SS,0.5,20,8,1,1,0,1.2510149478912354,0.6650468111038208,3.2368459701538086,0.5076249003410339,0.029119491577148438,0.0002570152282714844,-0.26015639305114746,Success
-5,Inside Train_3,p092,GTCRN+SS,0.5,20,8,1,1,1,1.246314287185669,0.6650587320327759,3.148085832595825,0.5071607947349548,0.02441883087158203,0.0002689361572265625,-0.34891653060913086,Success
-5,Inside Train_3,p092,GTCRN+SS,0.5,20,8,1,3,0,1.2580718994140625,0.6647161841392517,3.2884600162506104,0.5081652820110321,0.036176443099975586,-7.361173629760742e-05,-0.2085423469543457,Success
-5,Inside Train_3,p092,GTCRN+SS,0.5,20,8,1,3,1,1.2320847511291504,0.663626492023468,3.4879562854766846,0.505021721124649,0.010189294815063477,-0.0011633038520812988,-0.009046077728271484,Success
-5,Inside Train_3,p092,GTCRN+SS,0.8,8,4,1,1,0,1.228868007659912,0.6624469757080078,3.298917293548584,0.5041102886199951,0.006972551345825195,-0.002342820167541504,-0.19808506965637207,Success
-5,Inside Train_3,p092,GTCRN+SS,0.8,8,4,1,1,1,1.2308707237243652,0.6616173386573792,3.209062099456787,0.503895741701126,0.00897526741027832,-0.003172457218170166,-0.28794026374816895,Success
-5,Inside Train_3,p092,GTCRN+SS,0.8,8,4,1,3,0,1.231691837310791,0.6626147031784058,3.3970441818237305,0.504476535320282,0.009796380996704102,-0.0021750926971435547,-0.09995818138122559,Success
-5,Inside Train_3,p092,GTCRN+SS,0.8,8,4,1,3,1,1.232677698135376,0.6618797183036804,3.5200021266937256,0.5042076289653779,0.010782241821289062,-0.0029100775718688965,0.02299976348876953,Success
-5,Inside Train_3,p092,GTCRN+SS,0.8,8,8,1,1,0,1.2292286157608032,0.6623575687408447,3.3182384967803955,0.5041016459465026,0.007333159446716309,-0.00243222713470459,-0.17876386642456055,Success
-5,Inside Train_3,p092,GTCRN+SS,0.8,8,8,1,1,1,1.230878472328186,0.6615250706672668,3.2139573097229004,0.503850382566452,0.008983016014099121,-0.0032647252082824707,-0.28304505348205566,Success
-5,Inside Train_3,p092,GTCRN+SS,0.8,8,8,1,3,0,1.231557846069336,0.6625576615333557,3.389636278152466,0.5044346153736115,0.009662389755249023,-0.0022321343421936035,-0.10736608505249023,Success
-5,Inside Train_3,p092,GTCRN+SS,0.8,8,8,1,3,1,1.2328212261199951,0.6619250178337097,3.519758939743042,0.5042446315288543,0.010925769805908203,-0.0028647780418395996,0.022756576538085938,Success
-5,Inside Train_3,p092,GTCRN+SS,0.8,20,4,1,1,0,1.236102819442749,0.6670770049095154,3.3406617641448975,0.5071487843990325,0.01420736312866211,0.0022872090339660645,-0.1563405990600586,Success
-5,Inside Train_3,p092,GTCRN+SS,0.8,20,4,1,1,1,1.2346351146697998,0.6671274900436401,3.285280704498291,0.5070272564888001,0.01273965835571289,0.0023376941680908203,-0.21172165870666504,Success
-5,Inside Train_3,p092,GTCRN+SS,0.8,20,4,1,3,0,1.2441527843475342,0.6671062111854553,3.330498695373535,0.5079683840274811,0.022257328033447266,0.002316415309906006,-0.1665036678314209,Success
-5,Inside Train_3,p092,GTCRN+SS,0.8,20,4,1,3,1,1.2341712713241577,0.6648271083831787,3.4349188804626465,0.5058306813240051,0.0122758150100708,3.731250762939453e-05,-0.06208348274230957,Success
-5,Inside Train_3,p092,GTCRN+SS,0.8,20,8,1,1,0,1.2357746362686157,0.6668884754180908,3.3429040908813477,0.507021701335907,0.013879179954528809,0.002098679542541504,-0.1540982723236084,Success
-5,Inside Train_3,p092,GTCRN+SS,0.8,20,8,1,1,1,1.2344987392425537,0.6670073866844177,3.2822041511535645,0.5069535672664642,0.012603282928466797,0.002217590808868408,-0.2147982120513916,Success
-5,Inside Train_3,p092,GTCRN+SS,0.8,20,8,1,3,0,1.2441301345825195,0.667138397693634,3.328813314437866,0.507982212305069,0.022234678268432617,0.002348601818084717,-0.16818904876708984,Success
-5,Inside Train_3,p092,GTCRN+SS,0.8,20,8,1,3,1,1.2348031997680664,0.6648355722427368,3.4356632232666016,0.5058981060981751,0.012907743453979492,4.57763671875e-05,-0.06133913993835449,Success
-5,PC Fan Noise,p092,GTCRN+SS,0.002,8,4,1,1,0,1.2746739387512207,0.5593390464782715,8.054035186767578,0.4571369171142578,0.004436612129211426,-0.011474907398223877,0.13189077377319336,Success
-5,PC Fan Noise,p092,GTCRN+SS,0.002,8,4,1,1,1,1.2695575952529907,0.5680475831031799,7.989768028259277,0.46097955107688904,-0.0006797313690185547,-0.0027663707733154297,0.06762361526489258,Success
-5,PC Fan Noise,p092,GTCRN+SS,0.002,8,4,1,3,0,1.2680509090423584,0.5585501790046692,8.047697067260742,0.45608018040657045,-0.002186417579650879,-0.012263774871826172,0.12555265426635742,Success
-5,PC Fan Noise,p092,GTCRN+SS,0.002,8,4,1,3,1,1.269557237625122,0.568054735660553,7.989768028259277,0.4609830915927887,-0.000680088996887207,-0.002759218215942383,0.06762361526489258,Success
-5,PC Fan Noise,p092,GTCRN+SS,0.002,8,8,1,1,0,1.2731257677078247,0.5592561960220337,8.05355167388916,0.45694067478179934,0.0028884410858154297,-0.01155775785446167,0.1314072608947754,Success
