clean_file,enhanced_file,sampling_rate,PESQ_Baseline_Noisy,SI_SDR_Baseline_Noisy,STOI_Baseline_Noisy,DNSMOS_p808_mos_Baseline_Noisy,DNSMOS_mos_sig_Baseline_Noisy,DNSMOS_mos_bak_Baseline_Noisy,DNSMOS_mos_ovr_Baseline_Noisy,source_file,enhanced_file_SS_TD,sampling_rate_SS_TD,PESQ_SS_TD,SI_SDR_SS_TD,STOI_SS_TD,DNSMOS_p808_mos_SS_TD,DNSMOS_mos_sig_SS_TD,DNSMOS_mos_bak_SS_TD,DNSMOS_mos_ovr_SS_TD,source_file_SS_TD,enhanced_file_TD_baseline,sampling_rate_TD_baseline,PESQ_TD_baseline,SI_SDR_TD_baseline,STOI_TD_baseline,DNSMOS_p808_mos_TD_baseline,DNSMOS_mos_sig_TD_baseline,DNSMOS_mos_bak_TD_baseline,DNSMOS_mos_ovr_TD_baseline,source_file_TD_baseline,noise_category,PESQ_diff_SS_TD,PESQ_pct_SS_TD,PESQ_diff_TD_baseline,PESQ_pct_TD_baseline,SI_SDR_diff_SS_TD,SI_SDR_pct_SS_TD,SI_SDR_diff_TD_baseline,SI_SDR_pct_TD_baseline,STOI_diff_SS_TD,STOI_pct_SS_TD,STOI_diff_TD_baseline,STOI_pct_TD_baseline,DNSMOS_p808_mos_diff_SS_TD,DNSMOS_p808_mos_pct_SS_TD,DNSMOS_p808_mos_diff_TD_baseline,DNSMOS_p808_mos_pct_TD_baseline,DNSMOS_mos_sig_diff_SS_TD,DNSMOS_mos_sig_pct_SS_TD,DNSMOS_mos_sig_diff_TD_baseline,DNSMOS_mos_sig_pct_TD_baseline,DNSMOS_mos_bak_diff_SS_TD,DNSMOS_mos_bak_pct_SS_TD,DNSMOS_mos_bak_diff_TD_baseline,DNSMOS_mos_bak_pct_TD_baseline,DNSMOS_mos_ovr_diff_SS_TD,DNSMOS_mos_ovr_pct_SS_TD,DNSMOS_mos_ovr_diff_TD_baseline,DNSMOS_mos_ovr_pct_TD_baseline
p092_emo_contentment_sentences,BASELINE_p092_emo_contentment_sentences_Noise Recordings_Inside Train_3_SNR[10]dB.wav,16000,1.5118355751037598,9.989469528198242,0.7827585339546204,2.9662156105041504,3.2788961987909664,2.3505867858744285,2.2223985004946383,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_contentment_sentences_Noise Recordings_Inside Train_3_SNR[10]dB_CLN-p092_emo_contentment_sentences.csv,WFTD_p092_emo_contentment_sentences_Noise Recordings_Inside Train_2_SNR[10]dB.wav,16000,1.5169339179992676,9.998157501220703,0.7895609140396118,2.905189275741577,3.3279401249643863,2.3641442990754227,2.1931136864945464,WFTD_EXP3p1b_data_ENH-WFTD_p092_emo_contentment_sentences_Noise Recordings_Inside Train_2_SNR[10]dB_CLN-p092_emo_contentment_sentences.csv,TD_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[10]dB.wav,16000,1.5169339179992676,9.998157501220703,0.7895609140396118,2.905189275741577,3.3279393494585463,2.3641440394236395,2.1931136864945464,TD_EXP3p1a_data_ENH-TD_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[10]dB_CLN-p092_emo_contentment_sentences.csv,Train,0.0050983428955078125,0.337228662922415,0.0050983428955078125,0.337228662922415,0.008687973022460938,0.08697131512275556,0.008687973022460938,0.08697131512275556,0.006802380084991455,0.8690266269758505,0.006802380084991455,0.8690266269758505,-0.06102633476257324,-2.05738027089005,-0.06102633476257324,-2.05738027089005,0.049043926173419905,1.4957450068563916,0.049043150667579916,1.4957213554263684,0.013557513200994187,0.5767714377731743,0.013557253549211001,0.5767603915193306,-0.029284814000091863,-1.3177121021983211,-0.029284814000091863,-1.3177121021983211
p092_emo_disgust_freeform,BASELINE_p092_emo_disgust_freeform_Noise Recordings_Water Cooler_SNR[10]dB.wav,16000,1.5304081439971924,10.00058937072754,0.8578245043754578,3.0567755699157715,4.367005599506537,2.275969761111168,2.873235307148964,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_disgust_freeform_Noise Recordings_Water Cooler_SNR[10]dB_CLN-p092_emo_disgust_freeform.csv,WFTD_p092_emo_disgust_freeform_Noise Recordings_Train2_SNR[10]dB.wav,16000,1.4810882806777954,9.638225555419922,0.8646647334098816,2.898466995784214,4.111461667359484,1.9436324843908903,2.396528081082401,WFTD_EXP3p1b_data_ENH-WFTD_p092_emo_disgust_freeform_Noise Recordings_Train2_SNR[10]dB_CLN-p092_emo_disgust_freeform.csv,TD_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[10]dB.wav,16000,1.4810882806777954,9.638224601745604,0.8646647334098816,2.898466961724417,4.111461839710396,1.9436328787322328,2.39652839100684,TD_EXP3p1a_data_ENH-TD_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[10]dB_CLN-p092_emo_disgust_freeform.csv,Stationary,-0.04931986331939697,-3.2226607988755873,-0.04931986331939697,-3.2226607988755873,-0.36236381530761896,-3.623424599036977,-0.36236476898193715,-3.6234341352181247,0.006840229034423828,0.7973925901550086,0.006840229034423828,0.7973925901550086,-0.1583085741315573,-5.178940046812775,-0.1583086081913545,-5.178941161052156,-0.2555439321470523,-5.851696919645083,-0.25554375979614097,-5.851692972983981,-0.3323372767202779,-14.602007566129746,-0.33233688237893544,-14.60199023983002,-0.476707226066563,-16.59130475253651,-0.476706916142124,-16.59129396593514
p092_emo_adoration_freeform,BASELINE_p092_emo_adoration_freeform_Noise Recordings_Car Noise_60mph_SNR[10]dB.wav,16000,1.3825912475585938,9.9943265914917,0.869597315788269,3.630788564682007,3.818981759262448,2.425702307695199,2.56153630399587,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_adoration_freeform_Noise Recordings_Car Noise_60mph_SNR[10]dB_CLN-p092_emo_adoration_freeform.csv,WFTD_p092_emo_adoration_freeform_Noise Recordings_cafeteria_babble_SNR[10]dB.wav,16000,1.2574880123138428,10.00657558441162,0.8185598254203796,2.9504955609639487,4.281957137636025,2.554987874945667,2.8716087175328027,WFTD_EXP3p1b_data_ENH-WFTD_p092_emo_adoration_freeform_Noise Recordings_cafeteria_babble_SNR[10]dB_CLN-p092_emo_adoration_freeform.csv,TD_p092_emo_adoration_freeform_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR[10]dB.wav,16000,1.2574880123138428,10.00657558441162,0.8185598254203796,2.9504956007003784,4.281956949477535,2.554987566413945,2.871608366603747,TD_EXP3p1a_data_ENH-TD_p092_emo_adoration_freeform_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR[10]dB_CLN-p092_emo_adoration_freeform.csv,Car,-0.12510323524475098,-9.048461392017392,-0.12510323524475098,-9.048461392017392,0.012248992919920099,0.12255946218875642,0.012248992919920099,0.12255946218875642,-0.051037490367889404,-5.8690947454943725,-0.051037490367889404,-5.8690947454943725,-0.6802930037180581,-18.736783803262856,-0.6802929639816284,-18.73678270883312,0.4629753783735766,12.123005752794956,0.46297519021508693,12.123000825866745,0.12928556725046825,5.3298200212090325,0.1292852587187463,5.329807301935074,0.3100724135369326,12.104939252792747,0.310072062607877,12.104925552848107
p092_emo_amusement_freeform,BASELINE_p092_emo_amusement_freeform_Noise Recordings_Construction_Drilling_SNR[10]dB.wav,16000,1.1371692419052124,9.998289108276367,0.7236867547035217,2.680478572845459,3.936953465820234,1.7937509868987878,2.1849892545690075,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_amusement_freeform_Noise Recordings_Construction_Drilling_SNR[10]dB_CLN-p092_emo_amusement_freeform.csv,WFTD_p092_emo_amusement_freeform_Noise Recordings_Construction_Crane_Moving_SNR[10]dB.wav,16000,1.14170503616333,9.046778678894045,0.777126133441925,2.5920783281326294,4.13751143673544,1.7226754260949473,2.2889859916086355,WFTD_EXP3p1b_data_ENH-WFTD_p092_emo_amusement_freeform_Noise Recordings_Construction_Crane_Moving_SNR[10]dB_CLN-p092_emo_amusement_freeform.csv,TD_p092_emo_amusement_freeform_NOIZEUS_NOISE_DATASET_Construction_Crane_Moving_SNR[10]dB.wav,16000,1.14170503616333,9.046778678894045,0.777126133441925,2.5920780897140503,4.137511668911962,1.7226759711944852,2.288986261803302,TD_EXP3p1a_data_ENH-TD_p092_emo_amusement_freeform_NOIZEUS_NOISE_DATASET_Construction_Crane_Moving_SNR[10]dB_CLN-p092_emo_amusement_freeform.csv,Construction,0.004535794258117676,0.39886712469626856,0.004535794258117676,0.39886712469626856,-0.9515104293823224,-9.516732503710887,-0.9515104293823224,-9.516732503710887,0.05343937873840332,7.384324556319431,0.05343937873840332,7.384324556319431,-0.08840024471282959,-3.297927676362226,-0.08840048313140869,-3.2979365709895325,0.20055797091520589,5.094242862060884,0.20055820309172834,5.094248759426055,-0.07107556080384048,-3.962398422242703,-0.07107501570430252,-3.962368033435007,0.10399673703962797,4.75959947272791,0.10399700723429461,4.759611838677357
p092_emo_amazement_sentences,BASELINE_p092_emo_amazement_sentences_Noise Recordings_Construction_Crane_Moving_SNR[10]dB.wav,16000,1.3287992477416992,9.993091583251951,0.7649071216583252,2.9194767475128174,4.029265566721185,1.9664501096587923,2.350373521324194,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_amazement_sentences_Noise Recordings_Construction_Crane_Moving_SNR[10]dB_CLN-p092_emo_amazement_sentences.csv,WFTD_p092_emo_amazement_sentences_Noise Recordings_Car Noise_Idle Noise_60mph_SNR[10]dB.wav,16000,1.3685829639434814,10.004281997680664,0.7819168567657471,3.239098310470581,4.002523177342296,2.6756346679737035,2.816563130508848,WFTD_EXP3p1b_data_ENH-WFTD_p092_emo_amazement_sentences_Noise Recordings_Car Noise_Idle Noise_60mph_SNR[10]dB_CLN-p092_emo_amazement_sentences.csv,TD_p092_emo_amazement_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR[10]dB.wav,16000,1.3685829639434814,10.004281997680664,0.7819168567657471,3.239098310470581,4.002524589843963,2.675633051213972,2.816563130508848,TD_EXP3p1a_data_ENH-TD_p092_emo_amazement_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR[10]dB_CLN-p092_emo_amazement_sentences.csv,Construction,0.03978371620178223,2.9939598678577553,0.03978371620178223,2.9939598678577553,0.011190414428712714,0.11198150577812606,0.011190414428712714,0.11198150577812606,0.017009735107421875,2.2237647716685687,0.017009735107421875,2.2237647716685687,0.31962156295776367,10.947905758456821,0.31962156295776367,10.947905758456821,-0.02674238937888962,-0.6637038173845473,-0.02674097687722199,-0.6636687613267065,0.7091845583149112,36.06420294273141,0.7091829415551798,36.06412072555623,0.46618960918465424,19.834703078258144,0.46618960918465424,19.834703078258144
p092_emo_desire_freeform,BASELINE_p092_emo_desire_freeform_Noise Recordings_Street Noise_SNR[10]dB.wav,16000,1.2267560958862305,10.002029418945312,0.7857905626296997,2.743739644686381,4.1180313687059495,2.534202036180857,2.809793282682189,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_desire_freeform_Noise Recordings_Street Noise_SNR[10]dB_CLN-p092_emo_desire_freeform.csv,WFTD_p092_emo_desire_freeform_Noise Recordings_SSN_IEEE_SNR[10]dB.wav,16000,1.2145847082138062,10.014081954956056,0.7838144898414612,2.8934885263443,4.143397723200028,2.392662458657402,2.738294466835215,WFTD_EXP3p1b_data_ENH-WFTD_p092_emo_desire_freeform_Noise Recordings_SSN_IEEE_SNR[10]dB_CLN-p092_emo_desire_freeform.csv,TD_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[10]dB.wav,16000,1.2145847082138062,10.014081954956056,0.7838144898414612,2.8934884866078696,4.143398412493291,2.392662978940644,2.738294776921041,TD_EXP3p1a_data_ENH-TD_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[10]dB_CLN-p092_emo_desire_freeform.csv,Street,-0.012171387672424316,-0.9921603579749477,-0.012171387672424316,-0.9921603579749477,0.012052536010743964,0.12050090542539987,0.012052536010743964,0.12050090542539987,-0.0019760727882385254,-0.2514757598545684,-0.0019760727882385254,-0.2514757598545684,0.14974888165791933,5.457838608992223,0.14974884192148874,5.457837160734162,0.025366354494078536,0.6159825465838951,0.025367043787341892,0.6159992850009113,-0.14153957752345514,-5.585173380128796,-0.14153905724021287,-5.585152849672469,-0.07149881584697404,-2.544629040422585,-0.07149850576114813,-2.5446180045279583
p092_emo_disappointment_sentences,BASELINE_p092_emo_disappointment_sentences_Noise Recordings_Train2_SNR[10]dB.wav,16000,1.2625281810760498,9.988920211791992,0.7324244976043701,2.8599945306777954,3.952985489740998,2.475001243561744,2.6632165615575283,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_disappointment_sentences_Noise Recordings_Train2_SNR[10]dB_CLN-p092_emo_disappointment_sentences.csv,WFTD_p092_emo_disappointment_sentences_Noise Recordings_Train1_SNR[10]dB.wav,16000,1.3169023990631104,10.007110595703123,0.7317860126495361,3.008433938026428,4.275481634889116,2.6862345340544023,3.0260800867287703,WFTD_EXP3p1b_data_ENH-WFTD_p092_emo_disappointment_sentences_Noise Recordings_Train1_SNR[10]dB_CLN-p092_emo_disappointment_sentences.csv,TD_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[10]dB.wav,16000,1.3169023990631104,10.007110595703123,0.7317860126495361,3.008433938026428,4.275481634110832,2.6862346005468583,3.0260802169944143,TD_EXP3p1a_data_ENH-TD_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[10]dB_CLN-p092_emo_disappointment_sentences.csv,Train,0.05437421798706055,4.306772617203485,0.05437421798706055,4.306772617203485,0.018190383911131036,0.18210560826842082,0.018190383911131036,0.18210560826842082,-0.0006384849548339844,-0.08717416701958423,-0.0006384849548339844,-0.08717416701958423,0.14843940734863237,5.1901989936132304,0.14843940734863237,5.1901989936132304,0.32249614514811764,8.158293168165608,0.3224961443698344,8.158293148477117,0.21123329049265838,8.53467411550368,0.21123335698511436,8.53467680206621,0.362863525171242,13.625010087765022,0.36286365543688603,13.625014979054972
p092_emo_disgust_sentences,BASELINE_p092_emo_disgust_sentences_Noise Recordings_cafeteria_babble_SNR[10]dB.wav,16000,1.5203211307525637,9.98387050628662,0.7148472666740417,2.8211082458496093,4.465026410363522,2.3217478965168725,2.837852910221092,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_disgust_sentences_Noise Recordings_cafeteria_babble_SNR[10]dB_CLN-p092_emo_disgust_sentences.csv,WFTD_p092_emo_disgust_sentences_Noise Recordings_Water Cooler_SNR[10]dB.wav,16000,1.8104770183563232,9.993133544921877,0.7555623650550842,3.0408047676086425,4.348177331609611,2.4445729627595627,2.863021369288602,WFTD_EXP3p1b_data_ENH-WFTD_p092_emo_disgust_sentences_Noise Recordings_Water Cooler_SNR[10]dB_CLN-p092_emo_disgust_sentences.csv,TD_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[10]dB.wav,16000,1.8104770183563232,9.993133544921877,0.7555623650550842,3.040804719924927,4.348177462371136,2.44457259934425,2.8630211576400986,TD_EXP3p1a_data_ENH-TD_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[10]dB_CLN-p092_emo_disgust_sentences.csv,Babble/SSN,0.29015588760375954,19.085171003321612,0.29015588760375954,19.085171003321612,0.009263038635257459,0.09278003585307654,0.009263038635257459,0.09278003585307654,0.04071509838104248,5.6956360161348805,0.04071509838104248,5.6956360161348805,0.2196965217590332,7.787596313691574,0.21969647407531756,7.787594623443931,-0.11684907875391115,-2.6169851645826623,-0.11684894799238599,-2.6169822360103954,0.12282506624269018,5.290198235000214,0.12282470282737767,5.2901825823398605,0.025168459067510085,0.886883847181116,0.025168247419006473,0.8868763891306001
p092_emo_desire_sentences,BASELINE_p092_emo_desire_sentences_Noise Recordings_Street Noise_downtown_SNR[10]dB.wav,16000,1.3511686325073242,10.00297737121582,0.7552696466445923,3.076759974161784,4.195612539888701,2.5352141275847857,2.854650838077148,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_desire_sentences_Noise Recordings_Street Noise_downtown_SNR[10]dB_CLN-p092_emo_desire_sentences.csv,WFTD_p092_emo_desire_sentences_Noise Recordings_Street Noise_SNR[10]dB.wav,16000,1.388236403465271,10.014511108398438,0.75400310754776,2.9075260957082114,3.875490014823097,2.68592710565535,2.603288586371098,WFTD_EXP3p1b_data_ENH-WFTD_p092_emo_desire_sentences_Noise Recordings_Street Noise_SNR[10]dB_CLN-p092_emo_desire_sentences.csv,TD_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[10]dB.wav,16000,1.388236403465271,10.014511108398438,0.75400310754776,2.907526016235352,3.87549000738888,2.68592692178419,2.603288410017184,TD_EXP3p1a_data_ENH-TD_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[10]dB_CLN-p092_emo_desire_sentences.csv,Street,0.03706777095794678,2.743385989442428,0.03706777095794678,2.743385989442428,0.011533737182617188,0.11530304183038763,0.011533737182617188,0.11530304183038763,-0.0012665390968322754,-0.1676936313353887,-0.0012665390968322754,-0.1676936313353887,-0.16923387845357274,-5.5003926167389094,-0.16923395792643214,-5.50039519974376,-0.32012252506560435,-7.629935367532684,-0.3201225324998216,-7.629935544722954,0.1507129780705645,5.944782984234304,0.15071279419940442,5.944775731546727,-0.2513622517060501,-8.805358902504661,-0.2513624280599642,-8.805365080279953
p092_emo_anger_freeform,BASELINE_p092_emo_anger_freeform_Noise Recordings_Construction_Jackhammer2_SNR[10]dB.wav,16000,1.1900513172149658,9.991564750671388,0.8139435052871704,2.766181400844029,3.842499674674562,1.5713782306979451,1.9716241738897504,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_anger_freeform_Noise Recordings_Construction_Jackhammer2_SNR[10]dB_CLN-p092_emo_anger_freeform.csv,WFTD_p092_emo_anger_freeform_Noise Recordings_Construction_Jackhammer1_SNR[10]dB.wav,16000,1.265928030014038,8.521881103515625,0.858574628829956,2.6562086173466275,4.140259385713985,1.5953519037476709,2.1678923367922365,WFTD_EXP3p1b_data_ENH-WFTD_p092_emo_anger_freeform_Noise Recordings_Construction_Jackhammer1_SNR[10]dB_CLN-p092_emo_anger_freeform.csv,TD_p092_emo_anger_freeform_NOIZEUS_NOISE_DATASET_Construction_Jackhammer1_SNR[10]dB.wav,16000,1.265928030014038,8.521881103515625,0.858574628829956,2.656208549227033,4.140259352215653,1.5953517286255323,2.167892181472656,TD_EXP3p1a_data_ENH-TD_p092_emo_anger_freeform_NOIZEUS_NOISE_DATASET_Construction_Jackhammer1_SNR[10]dB_CLN-p092_emo_anger_freeform.csv,Construction,0.07587671279907227,6.375919399563693,0.07587671279907227,6.375919399563693,-1.4696836471557635,-14.709244085687454,-1.4696836471557635,-14.709244085687454,0.044631123542785645,5.483319573517473,0.044631123542785645,5.483319573517473,-0.10997278349740158,-3.975617197912119,-0.10997285161699599,-3.9756196604980643,0.29775971103942256,7.749114801542335,0.29775967754109134,7.749113929757454,0.023973673049725752,1.5256462499851215,0.023973497927587184,1.525635105492017,0.19626816290248605,9.954643765361999,0.19626800758290575,9.954635887614183
