clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p102_rainbow_05_regular,WF_p102_rainbow_05_regular_fold10_162134-7-12-2_SNR15dB.wav,16000,1.3529789447784424,14.059447288513184,0.8993297219276428,2.9791454792022707,4.216161241917829,2.2832419764673864,2.8050669325789124
