clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p104_emo_extasy_freeform,WF_p104_emo_extasy_freeform_fold10_189982-0-0-39_SNR15dB.wav,16000,2.2235453128814697,19.179786682128906,0.7333129644393921,3.217032330376761,3.471581876786157,2.9835488576380707,2.689637662807386
