clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p102_rainbow_07_whisper,WF_p102_rainbow_07_whisper_fold10_162134-7-16-0_SNR15dB.wav,16000,1.2000011205673218,11.123414993286133,0.8008735179901123,3.0694445371627808,1.7060418518036118,2.7003883784341514,1.3649298488415196
