clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p101_emo_disappointment_freeform,WF_p101_emo_disappointment_freeform_fold10_101382-2-0-45_SNR15dB.wav,16000,1.7483737468719482,15.074899673461914,0.9008506536483765,3.212791817528861,4.4332903056951025,2.174306057699282,2.864103207306535
