clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p102_sentences_02_whisper,WF_p102_sentences_02_whisper_fold10_162134-7-8-7_SNR15dB.wav,16000,1.1490062475204468,11.282417297363281,0.744652271270752,2.6282541354497275,1.564044318031721,2.6471089995935198,1.261858701582588
