clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p104_sentences_01_fast,WF_p104_sentences_01_fast_fold10_26173-8-0-0_SNR10dB.wav,16000,1.7062820196151733,11.314395904541016,0.8438090085983276,3.705231507619222,4.063498098115557,2.1382251408919526,2.6816840077821573
