clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p106_emo_fear_freeform,WF_p106_emo_fear_freeform_fold10_93567-8-0-16_SNR10dB.wav,16000,1.628042221069336,12.014082908630371,0.7598637938499451,3.0095155239105225,3.909528798876006,2.303460776142369,2.6344774542768072
