clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p102_emo_anger_freeform,WF_p102_emo_anger_freeform_fold10_155241-9-0-88_SNR10dB.wav,16000,1.414018988609314,13.206406593322754,0.8935539126396179,2.6475286143166676,3.5212772739127502,1.7530715594683965,2.1554463085731785
