clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p103_emo_disappointment_sentences,WF_p103_emo_disappointment_sentences_fold10_167464-0-0-17_SNR10dB.wav,16000,1.738802433013916,9.735814094543457,0.5835031867027283,3.1512832244237265,4.135381731051874,3.686543885593654,3.4747874503543863
