clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr,source_file
p092_emo_contentment_sentences,SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR5dB,16000,1.3208398818969729,6.918227195739746,0.7045642733573914,2.703613519668579,3.274152530242857,2.182968119490295,2.113590752435353,mband_log_N8_F8_O50_FL0p2_metrics.csv_ENH-SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR5dB_CLN-p092_emo_contentment_sentences.csv
p092_emo_contentment_sentences,SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR5dB,16000,1.380027413368225,9.16271686553955,0.7859182357788086,3.102980136871338,3.889324317596509,3.0338688284288944,2.965607571701927,mband_log_N8_F8_O50_FL0p2_metrics.csv_ENH-SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR5dB_CLN-p092_emo_contentment_sentences.csv
p092_emo_contentment_sentences,SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR5dB,16000,1.298827886581421,6.830121994018555,0.6968884468078613,2.662471294403076,3.6780861950339783,2.2382401879591045,2.354734577713254,mband_log_N8_F8_O50_FL0p2_metrics.csv_ENH-SS_mband_log_N8_F8_O50_FL0p2_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR5dB_CLN-p092_emo_contentment_sentences.csv
