clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p106_emo_pride_freeform,WF_p106_emo_pride_freeform_fold10_93567-8-0-8_SNR0dB.wav,16000,1.0807969570159912,2.448655128479004,0.600591778755188,2.589265755244664,2.0474767433725534,2.1566998016572474,1.684551209862775
