clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p103_emo_interest_sentences,WF_p103_emo_interest_sentences_fold10_167464-0-0-8_SNR0dB.wav,16000,1.1877387762069702,4.309041976928711,0.4458616375923157,2.7929802735646567,2.54612658527425,2.1481623948161417,1.833946544108911
