clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p105_interjection_filler,WF_p105_interjection_filler_fold10_73524-0-0-113_SNR0dB.wav,16000,1.8106040954589844,3.983999490737915,0.4003106951713562,2.4907029072443643,2.432825563736348,2.9522971317074718,1.9921926457251642
