clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p101_sentences_01_loud,WF_p101_sentences_01_loud_fold10_129750-2-0-36_SNR0dB.wav,16000,1.1697640419006348,0.9485419988632202,0.6983652114868164,2.6787638664245605,2.9388823058365947,1.5874597544889497,1.4615901081231089
