clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p104_emo_adoration_freeform,WF_p104_emo_adoration_freeform_fold10_188813-7-3-0_SNR0dB.wav,16000,1.0321885347366333,1.3134701251983643,0.699557363986969,2.4662347521100725,4.166638849275999,1.7085440446883327,2.224866801708868
