clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p106_emo_pain_freeform,WF_p106_emo_pain_freeform_fold10_93567-8-0-6_SNR0dB.wav,16000,1.1139209270477295,3.622901439666748,0.6099096536636353,2.3539908613477434,2.6029846611189855,1.8597972741066824,1.6834208933966257
