clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p101_nonverbal_laughter_open,WF_p101_nonverbal_laughter_open_fold10_106014-5-0-2_SNR0dB.wav,16000,1.2455922365188599,8.874271392822266,0.703656792640686,2.3415379524230957,3.3661482169725954,2.0352781762763708,2.16067389309073
