clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr
p102_rainbow_01_loud,WF_p102_rainbow_01_loud_fold10_159742-8-0-11_SNR0dB.wav,16000,1.0847878456115723,0.25861692428588867,0.7519035935401917,3.3277173042297363,2.7711408784310616,1.6002102863086667,1.491469625873949
