clean_file,enhanced_file,sampling_rate,PESQ,SI_SDR,STOI,DNSMOS_p808_mos,DNSMOS_mos_sig,DNSMOS_mos_bak,DNSMOS_mos_ovr,source_file
p092_emo_contentment_sentences,GTCRN+SS_mband_mel_N8_F25_O75_FL0p3_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Construction_Trucks_Unloading_SNR15dB,16000,2.3146142959594727,16.83692741394043,0.8466802835464478,3.5843963623046875,4.401128372157293,4.637023218340685,4.090473226870097,mband_mel_N8_F25_O75_FL0p3_metrics.csv_ENH-GTCRN+SS_mband_mel_N8_F25_O75_FL0p3_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Construction_Trucks_Unloading_SNR15dB_CLN-p092_emo_contentment_sentences.csv
p092_emo_contentment_sentences,GTCRN+SS_mband_mel_N8_F25_O75_FL0p3_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR15dB,16000,2.614269733428955,17.352102279663086,0.8453996777534485,3.72979474067688,4.267945334199807,4.431766711388194,3.896101130822984,mband_mel_N8_F25_O75_FL0p3_metrics.csv_ENH-GTCRN+SS_mband_mel_N8_F25_O75_FL0p3_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR15dB_CLN-p092_emo_contentment_sentences.csv
p092_emo_contentment_sentences,GTCRN+SS_mband_mel_N8_F25_O75_FL0p3_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR15dB,16000,2.3506882190704346,16.897985458374023,0.8051813244819641,3.49839186668396,4.215329211843565,4.00560351693248,3.651884296079238,mband_mel_N8_F25_O75_FL0p3_metrics.csv_ENH-GTCRN+SS_mband_mel_N8_F25_O75_FL0p3_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR15dB_CLN-p092_emo_contentment_sentences.csv
p092_emo_contentment_sentences,GTCRN+SS_mband_mel_N8_F25_O75_FL0p3_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR15dB,16000,3.0713891983032227,17.214492797851562,0.8854199051856995,3.658236980438232,4.240188767163318,4.641576320666588,3.9511193167778127,mband_mel_N8_F25_O75_FL0p3_metrics.csv_ENH-GTCRN+SS_mband_mel_N8_F25_O75_FL0p3_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_PC_Fan_Noise_SNR15dB_CLN-p092_emo_contentment_sentences.csv
p092_emo_contentment_sentences,GTCRN+SS_mband_mel_N8_F25_O75_FL0p3_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR15dB,16000,2.588085651397705,17.80567741394043,0.8387758135795593,3.702470541000366,4.462744809082072,4.498985721018372,4.067343204868181,mband_mel_N8_F25_O75_FL0p3_metrics.csv_ENH-GTCRN+SS_mband_mel_N8_F25_O75_FL0p3_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Street_Noise_downtown_SNR15dB_CLN-p092_emo_contentment_sentences.csv
