Config_ID,Freq_spacing,Nband,FRMSZ_ms,OVLP,PESQ,STOI,SI_SDR,DNSMOS_mos_ovr,Weighted_Score
mband_log_N8_F20_O50_FL0p8,log,8,20,50,1.4888938665390017,0.7362169623374939,9.000692367553711,3.1487166119249665,0.566997867822647
mband_linear_N4_F25_O75_FL0p5,linear,4,25,75,1.4427251815795898,0.7453025579452515,8.905439376831055,3.0554398358279524,0.5669237971305847
mband_mel_N4_F25_O75_FL0p5,mel,4,25,75,1.4428596496582031,0.7452576160430908,8.905304908752441,3.0602849179165066,0.5669147729873657
mband_linear_N16_F20_O50_FL0p5,linear,16,20,50,1.5060919523239136,0.7294563055038452,8.655205726623535,2.987314806952837,0.565337347984314
mband_log_N8_F8_O75_FL0p8,log,8,8,75,1.455265998840332,0.739585280418396,9.33872890472412,2.38155367961569,0.5653192400932312
